0,1,2,3,4,5,6,7,8,9,10,11,12
5,11,6,0,7,8,3,2,10,1,12,9,4
5,12,4,0,2,1,7,8,9,6,11,10,3
5,12,6,0,7,8,3,2,10,1,11,9,4
7,8,4,0,5,2,1,9,12,6,11,10,3
7,8,6,0,5,3,2,10,1,11,12,9,4
7,9,4,0,5,2,1,8,12,11,10,6,3
7,10,6,0,5,8,3,2,1,11,12,9,4
7,12,4,0,5,2,1,8,9,6,11,10,3
7,12,6,0,5,8,3,2,10,1,11,9,4
8,9,4,0,5,2,1,7,12,11,10,6,3
8,10,6,0,5,7,3,2,1,11,12,9,4
8,11,6,0,5,7,3,2,10,1,12,9,4
8,12,4,0,5,2,1,7,9,6,11,10,3
8,12,6,0,5,7,3,2,10,1,11,9,4
9,12,4,0,5,2,1,7,8,11,10,6,3
10,11,6,0,5,7,8,3,2,1,12,9,4
10,12,6,0,5,7,8,3,2,1,11,9,4
11,12,6,0,5,7,8,3,2,10,1,9,4
0,1,3,5,6,12,2,11,8,7,10,9,4
0,2,5,7,6,1,12,11,3,8,10,4,9
0,3,7,1,4,12,2,9,5,8,6,10,11
0,3,9,1,4,12,2,5,8,7,6,10,11
0,3,10,1,4,12,2,9,5,8,7,6,11
0,5,7,1,2,12,4,11,10,6,8,9,3
0,5,8,1,6,12,2,11,3,7,10,9,4
0,5,8,2,6,1,12,11,3,7,10,4,9
0,5,9,1,2,8,10,11,12,4,7,6,3
0,5,10,1,2,12,4,11,6,8,7,9,3
0,5,10,2,6,1,12,11,3,8,7,4,9
0,5,11,1,7,10,12,9,8,2,6,4,3
0,5,11,2,7,10,12,9,8,1,6,4,3
0,5,12,1,6,2,11,3,8,7,10,4,9
0,5,12,2,6,1,11,3,8,7,10,4,9
0,7,8,1,4,12,2,9,5,6,11,10,3
0,7,8,2,4,1,12,9,5,11,10,6,3
0,7,9,1,2,8,10,11,12,5,4,6,3
0,7,10,1,2,12,4,11,5,6,8,9,3
0,7,10,2,4,1,12,9,5,8,6,11,3
0,7,12,1,4,2,9,5,8,6,11,10,3
0,7,12,2,4,1,9,5,8,11,10,6,3
0,8,9,1,4,12,2,5,7,11,10,6,3
0,8,10,1,4,12,2,9,5,7,6,11,3
0,8,10,2,4,1,12,9,5,7,6,11,3
0,8,11,1,4,12,2,9,5,7,6,10,3
0,8,11,2,4,1,12,9,5,7,6,10,3
0,8,12,1,4,2,9,5,7,6,11,10,3
0,8,12,2,4,1,9,5,7,11,10,6,3
0,9,10,1,2,8,11,12,5,4,7,6,3
0,9,11,1,4,12,2,5,8,7,6,10,3
0,9,12,1,4,2,5,8,7,11,10,6,3
0,10,11,1,4,12,2,9,5,8,7,6,3
0,10,11,2,4,1,12,9,5,8,7,6,3
0,10,12,1,4,2,9,5,8,7,6,11,3
0,10,12,2,4,1,9,5,8,7,6,11,3
0,11,12,1,4,2,9,5,8,7,6,10,3
0,11,12,2,4,1,9,5,8,7,6,10,3
1,3,5,6,4,7,9,8,10,11,12,0,2
1,3,7,6,4,5,9,8,10,11,12,0,2
1,3,10,6,4,5,7,9,12,2,8,11,0
1,4,5,6,3,7,9,8,10,11,12,0,2
1,5,7,4,3,6,9,8,10,11,12,0,2
1,5,7,6,2,0,12,4,11,10,8,3,9
1,5,8,4,3,9,6,0,7,10,11,12,2
1,5,8,6,3,9,0,7,10,11,12,4,2
1,5,9,4,6,8,10,11,12,7,3,0,2
1,5,10,6,2,0,12,4,11,8,7,3,9
1,5,11,6,7,10,12,9,0,8,2,4,3
1,5,12,4,3,0,10,9,7,6,2,8,11
1,5,12,6,3,0,10,9,7,2,11,8,4
1,7,8,4,3,9,6,5,0,10,11,12,2
1,7,8,6,3,9,5,0,10,11,12,4,2
1,7,9,4,3,5,6,8,10,11,12,0,2
1,7,10,6,2,0,12,4,11,5,8,3,9
1,7,12,4,3,0,10,9,6,5,2,8,11
1,7,12,6,3,0,10,9,5,2,11,8,4
1,8,6,4,3,9,5,0,7,10,11,12,2
1,8,9,4,3,6,5,0,7,10,11,12,2
1,8,10,6,4,9,12,7,5,2,11,3,0
1,8,11,6,4,12,9,2,5,10,7,3,0
1,8,12,4,3,9,6,5,0,7,10,11,2
1,8,12,6,3,9,5,0,7,10,11,4,2
1,9,12,4,3,0,10,7,6,5,2,8,11
1,10,11,6,4,9,12,7,5,2,8,3,0
1,10,12,6,4,9,7,5,2,8,11,3,0
1,11,12,6,4,9,8,2,5,10,7,3,0
1,12,6,4,3,0,10,9,7,5,2,11,8
2,4,5,6,3,0,7,10,1,9,12,8,11
2,5,7,4,3,0,6,10,1,9,12,8,11
2,5,7,6,3,0,10,1,12,11,8,4,9
2,5,8,4,3,0,6,7,10,9,1,12,11
2,5,8,6,3,0,7,10,9,1,12,11,4
2,5,10,6,4,9,12,7,1,8,11,0,3
2,5,11,6,7,10,12,9,0,8,1,4,3
2,5,12,4,3,0,6,7,10,1,9,8,11
2,5,12,6,3,0,7,10,1,9,11,8,4
2,7,6,4,3,0,5,10,1,9,12,11,8
2,7,8,4,3,0,5,6,10,9,1,12,11
2,7,8,6,3,0,5,10,9,1,12,11,4
2,7,10,6,4,9,12,1,5,8,11,0,3
2,7,12,4,3,0,5,6,10,1,9,8,11
2,7,12,6,3,0,5,10,1,9,11,8,4
2,8,6,4,3,0,5,7,10,9,1,12,11
2,8,10,6,4,9,12,7,1,5,11,0,3
2,8,11,6,4,12,9,1,5,10,0,7,3
2,8,12,4,3,0,5,6,7,10,9,1,11
2,8,12,6,3,0,5,7,10,9,1,11,4
2,10,11,6,4,9,12,7,1,5,8,0,3
2,10,12,6,4,9,7,1,5,8,11,0,3
2,11,12,6,4,9,8,1,5,10,0,7,3
2,12,6,4,3,0,5,7,10,1,9,11,8
3,5,7,6,0,8,2,10,1,11,12,9,4
3,5,10,6,0,7,8,2,1,11,12,9,4
3,7,10,6,0,5,8,2,1,11,12,9,4
5,7,8,4,0,2,1,9,12,6,11,10,3
5,7,8,6,0,3,2,10,1,11,12,9,4
5,7,9,4,0,2,1,8,12,11,10,6,3
5,7,10,6,0,8,3,2,1,11,12,9,4
5,7,12,4,0,2,1,8,9,6,11,10,3
5,7,12,6,0,8,3,2,10,1,11,9,4
5,8,9,4,0,2,1,7,12,11,10,6,3
5,8,10,6,0,7,3,2,1,11,12,9,4
5,8,11,6,0,7,3,2,10,1,12,9,4
5,8,12,4,0,2,1,7,9,6,11,10,3
5,8,12,6,0,7,3,2,10,1,11,9,4
5,9,12,4,0,2,1,7,8,11,10,6,3
5,10,11,6,0,7,8,3,2,1,12,9,4
5,10,12,6,0,7,8,3,2,1,11,9,4
5,11,12,6,0,7,8,3,2,10,1,9,4
7,8,9,4,0,5,2,1,12,11,10,6,3
7,8,10,6,0,5,3,2,1,11,12,9,4
7,8,12,4,0,5,2,1,9,6,11,10,3
7,8,12,6,0,5,3,2,10,1,11,9,4
7,9,12,4,0,5,2,1,8,11,10,6,3
7,10,12,6,0,5,8,3,2,1,11,9,4
8,9,12,4,0,5,2,1,7,11,10,6,3
8,10,11,6,0,5,7,3,2,1,12,9,4
8,10,12,6,0,5,7,3,2,1,11,9,4
8,11,12,6,0,5,7,3,2,10,1,9,4
10,11,12,6,0,5,7,8,3,2,1,9,4
0,1,3,5,7,8,6,10,9,2,11,12,4
0,2,5,7,8,9,4,12,11,10,1,6,3
0,3,5,9,1,6,12,2,11,8,7,10,4
0,3,5,10,1,6,12,2,11,8,7,9,4
0,3,7,9,1,4,12,2,5,8,6,10,11
0,3,7,10,1,4,12,2,9,5,8,6,11
0,3,9,10,1,4,12,2,5,8,7,6,11
0,5,7,8,1,6,12,2,11,3,10,9,4
0,5,7,9,1,2,8,10,11,12,4,6,3
0,5,7,10,1,2,12,4,11,6,8,9,3
0,5,7,10,2,6,1,12,11,3,8,4,9
0,5,7,12,1,6,2,11,3,8,10,4,9
0,5,7,12,2,6,1,11,3,8,10,4,9
0,5,8,9,1,6,12,2,11,3,7,10,4
0,5,8,10,1,6,12,2,11,3,7,9,4
0,5,8,10,2,6,1,12,11,3,7,4,9
0,5,8,11,1,7,10,12,9,2,6,4,3
0,5,8,11,2,9,4,12,7,10,1,6,3
0,5,8,12,1,6,2,11,3,7,10,4,9
0,5,8,12,2,6,1,11,3,7,10,4,9
0,5,9,10,1,2,8,11,12,4,7,6,3
0,5,9,11,1,7,10,12,8,2,6,4,3
0,5,9,12,1,6,2,11,3,8,7,10,4
0,5,10,11,1,7,12,9,8,2,6,4,3
0,5,10,11,2,7,12,9,8,1,6,4,3
0,5,10,12,1,6,2,11,3,8,7,4,9
0,5,10,12,2,6,1,11,3,8,7,4,9
0,5,11,12,1,7,10,9,8,2,6,4,3
0,5,11,12,2,7,10,9,8,1,6,4,3
0,7,8,9,1,4,12,2,5,11,10,6,3
0,7,8,10,1,4,12,2,9,5,6,11,3
0,7,8,10,2,4,1,12,9,5,6,11,3
0,7,8,12,1,4,2,9,5,6,11,10,3
0,7,8,12,2,4,1,9,5,11,10,6,3
0,7,9,10,1,2,8,11,12,5,4,6,3
0,7,9,12,1,4,2,5,8,11,10,6,3
0,7,10,12,1,4,2,9,5,8,6,11,3
0,7,10,12,2,4,1,9,5,8,6,11,3
0,8,9,10,1,4,12,2,5,7,6,11,3
0,8,9,11,1,4,12,2,5,7,6,10,3
0,8,9,12,1,4,2,5,7,11,10,6,3
0,8,10,11,1,4,12,2,9,5,7,6,3
0,8,10,11,2,4,1,12,9,5,7,6,3
0,8,10,12,1,4,2,9,5,7,6,11,3
0,8,10,12,2,4,1,9,5,7,6,11,3
0,8,11,12,1,4,2,9,5,7,6,10,3
0,8,11,12,2,4,1,9,5,7,6,10,3
0,9,10,11,1,4,12,2,5,8,7,6,3
0,9,10,12,1,4,2,5,8,7,6,11,3
0,9,11,12,1,4,2,5,8,7,6,10,3
0,10,11,12,1,4,2,9,5,8,7,6,3
0,10,11,12,2,4,1,9,5,8,7,6,3
1,3,5,6,7,9,4,8,10,11,12,2,0
1,3,5,10,6,4,7,9,12,2,8,11,0
1,3,7,10,6,4,5,9,12,2,8,11,0
1,4,5,6,7,3,9,8,10,11,12,0,2
1,5,7,8,4,3,9,6,0,10,11,12,2
1,5,7,8,6,3,9,0,10,11,12,4,2
1,5,7,9,4,6,8,10,11,12,3,0,2
1,5,7,10,6,2,0,12,4,11,8,3,9
1,5,7,12,4,3,0,10,9,6,2,8,11
1,5,7,12,6,3,0,10,9,2,11,8,4
1,5,8,4,6,3,9,0,7,10,11,12,2
1,5,8,9,4,6,10,11,12,7,3,2,0
1,5,8,10,6,4,9,12,7,2,11,3,0
1,5,8,11,6,9,7,4,3,10,12,2,0
1,5,8,12,4,3,9,6,0,7,10,11,2
1,5,8,12,6,3,9,0,7,10,11,4,2
1,5,9,12,4,6,8,10,11,7,3,0,2
1,5,10,11,6,7,12,9,0,8,2,4,3
1,5,10,12,6,4,9,7,2,8,11,3,0
1,5,11,12,6,7,10,9,0,8,2,4,3
1,5,12,4,6,3,0,10,9,7,2,8,11
1,7,8,6,4,3,9,5,0,10,11,12,2
1,7,8,9,4,3,6,5,0,10,11,12,2
1,7,8,10,6,4,9,12,5,2,11,3,0
1,7,8,12,4,3,9,6,5,0,10,11,2
1,7,8,12,6,3,9,5,0,10,11,4,2
1,7,9,12,4,3,0,10,6,5,2,8,11
1,7,10,12,6,4,9,5,2,8,11,3,0
1,7,12,6,4,3,0,10,9,5,2,11,8
1,8,9,12,4,3,6,5,0,7,10,11,2
1,8,10,11,6,4,9,12,7,5,2,3,0
1,8,10,12,6,4,9,7,5,2,11,3,0
1,8,11,12,6,4,9,2,5,10,7,3,0
1,8,12,6,4,3,9,5,0,7,10,11,2
1,10,11,12,6,4,9,7,5,2,8,3,0
2,4,5,6,7,3,0,10,1,9,12,8,11
2,5,7,8,4,3,0,6,10,9,1,12,11
2,5,7,8,6,3,0,10,9,1,12,11,4
2,5,7,10,6,4,9,12,1,8,11,0,3
2,5,7,12,4,3,0,6,10,1,9,8,11
2,5,7,12,6,3,0,10,1,9,11,8,4
2,5,8,4,6,3,0,7,10,9,1,12,11
2,5,8,10,6,4,9,12,7,1,11,0,3
2,5,8,11,6,9,0,4,12,7,10,3,1
2,5,8,12,4,3,0,6,7,10,9,1,11
2,5,8,12,6,3,0,7,10,9,1,11,4
2,5,10,11,6,7,12,9,0,8,1,4,3
2,5,10,12,6,4,9,7,1,8,11,0,3
2,5,11,12,6,7,10,9,0,8,1,4,3
2,5,12,4,6,3,0,7,10,1,9,8,11
2,7,8,6,4,3,0,5,10,9,1,12,11
2,7,8,10,6,4,9,12,1,5,11,0,3
2,7,8,12,4,3,0,5,6,10,9,1,11
2,7,8,12,6,3,0,5,10,9,1,11,4
2,7,10,12,6,4,9,1,5,8,11,0,3
2,7,12,6,4,3,0,5,10,1,9,11,8
2,8,10,11,6,4,9,12,7,1,5,0,3
2,8,10,12,6,4,9,7,1,5,11,0,3
2,8,11,12,6,4,9,1,5,10,0,7,3
2,8,12,6,4,3,0,5,7,10,9,1,11
2,10,11,12,6,4,9,7,1,5,8,0,3
3,5,7,10,6,0,8,2,1,11,12,9,4
5,7,8,9,4,0,2,1,12,11,10,6,3
5,7,8,10,6,0,3,2,1,11,12,9,4
5,7,8,12,4,0,2,1,9,6,11,10,3
5,7,8,12,6,0,3,2,10,1,11,9,4
5,7,9,12,4,0,2,1,8,11,10,6,3
5,7,10,12,6,0,8,3,2,1,11,9,4
5,8,9,12,4,0,2,1,7,11,10,6,3
5,8,10,11,6,0,7,3,2,1,12,9,4
5,8,10,12,6,0,7,3,2,1,11,9,4
5,8,11,12,6,0,7,3,2,10,1,9,4
5,10,11,12,6,0,7,8,3,2,1,9,4
7,8,9,12,4,0,5,2,1,11,10,6,3
7,8,10,12,6,0,5,3,2,1,11,9,4
8,10,11,12,6,0,5,7,3,2,1,9,4
0,1,3,5,7,9,8,6,10,2,11,12,4
0,2,5,7,8,10,11,6,12,1,9,3,4
0,3,5,7,9,10
0,3,5,7,10,1,8,6,9,2,11,12,4
0,3,5,9,10,1,6,12,2,11,8,7,4
0,3,7,9,10,1,4,12,2,5,8,6,11
0,5,7,8,1,9,6,12,2,11,3,10,4
0,5,7,8,10,1,6,12,2,11,3,9,4
0,5,7,8,12,1,6,2,11,3,10,4,9
0,5,7,8,12,2,9,4,11,10,1,6,3
0,5,7,9,10,1,2,8,11,12,4,6,3
0,5,7,9,12,1,6,2,11,3,8,10,4
0,5,7,10,12,1,6,2,11,3,8,4,9
0,5,7,10,12,2,6,1,11,3,8,4,9
0,5,8,9,10,1,6,12,2,11,3,7,4
0,5,8,9,11,1,7,10,12,2,6,4,3
0,5,8,9,12,1,6,2,11,3,7,10,4
0,5,8,10,11,1,7,12,9,2,6,4,3
0,5,8,10,11,2,9,4,12,7,1,6,3
0,5,8,10,12,1,6,2,11,3,7,4,9
0,5,8,10,12,2,6,1,11,3,7,4,9
0,5,8,11,12,1,7,10,9,2,6,4,3
0,5,8,11,12,2,9,4,7,10,1,6,3
0,5,9,10,11,1,7,12,8,2,6,4,3
0,5,9,10,12,1,6,2,11,3,8,7,4
0,5,9,11,12,1,7,10,8,2,6,4,3
0,5,10,11,12,1,7,9,8,2,6,4,3
0,5,10,11,12,2,7,9,8,1,6,4,3
0,7,8,9,10,1,4,12,2,5,6,11,3
0,7,8,9,12,1,4,2,5,11,10,6,3
0,7,8,10,12,1,4,2,9,5,6,11,3
0,7,8,10,12,2,4,1,9,5,6,11,3
0,7,9,10,12,1,4,2,5,8,6,11,3
0,8,9,10,11,1,4,12,2,5,7,6,3
0,8,9,10,12,1,4,2,5,7,6,11,3
0,8,9,11,12,1,4,2,5,7,6,10,3
0,8,10,11,12,1,4,2,9,5,7,6,3
0,8,10,11,12,2,4,1,9,5,7,6,3
0,9,10,11,12,1,4,2,5,8,7,6,3
1,3,5,7,9,10
1,4,5,6,7,8,11,2,9,12,10,0,3
1,5,7,8,9,4,11,6,10,2,12,0,3
1,5,7,8,10,6,11,2,12,0,9,4,3
1,5,7,8,12,4,3,9,6,0,10,11,2
1,5,7,8,12,6,3,9,0,10,11,4,2
1,5,7,9,12,4,6,8,10,11,3,0,2
1,5,7,10,12,6,4,9,2,8,11,3,0
1,5,7,12,4,6,3,0,10,9,2,8,11
1,5,8,9,12,4,6,10,11,7,3,2,0
1,5,8,10,11,6,9,7,4,3,12,2,0
1,5,8,10,12,6,4,9,7,2,11,3,0
1,5,8,11,12,6,9,7,4,3,10,2,0
1,5,8,12,4,6,3,9,0,7,10,11,2
1,5,10,11,12,6,7,9,0,8,2,4,3
1,7,8,9,12,4,3,6,5,0,10,11,2
1,7,8,10,12,6,4,9,5,2,11,3,0
1,7,8,12,6,4,3,9,5,0,10,11,2
1,8,10,11,12,6,4,9,7,5,2,3,0
2,4,5,6,7,8,11,1,9,12,10,0,3
2,5,7,8,10,6,11,12,1,0,9,4,3
2,5,7,8,12,4,3,0,6,10,9,1,11
2,5,7,8,12,6,3,0,10,9,1,11,4
2,5,7,10,12,6,4,9,1,8,11,0,3
2,5,7,12,4,6,3,0,10,1,9,8,11
2,5,8,10,11,6,9,0,4,12,7,3,1
2,5,8,10,12,6,4,9,7,1,11,0,3
2,5,8,11,12,6,9,0,4,7,10,3,1
2,5,8,12,4,6,3,0,7,10,9,1,11
2,5,10,11,12,6,7,9,0,8,1,4,3
2,7,8,10,12,6,4,9,1,5,11,0,3
2,7,8,12,6,4,3,0,5,10,9,1,11
2,8,10,11,12,6,4,9,7,1,5,0,3
5,7,8,9,12,4,0,2,1,11,10,6,3
5,7,8,10,12,6,0,3,2,1,11,9,4
5,8,10,11,12,6,0,7,3,2,1,9,4
0,5,7,8,1,9,10,11,6,2,12,3,4
0,5,7,8,9,10,12
0,5,7,8,9,12,1,6,2,11,3,10,4
0,5,7,8,10,12,1,6,2,11,3,4,9
0,5,7,9,10,12,1,6,2,11,3,8,4
0,5,8,9,10,11,1,7,12,2,6,4,3
0,5,8,9,10,11,12
0,5,8,9,10,12,1,6,2,11,3,7,4
0,5,8,9,11,12,1,7,10,2,6,4,3
0,5,8,10,11,12,1,7,9,2,6,4,3
0,5,9,10,11,12,1,7,8,2,6,4,3
0,7,8,9,10,12,1,4,2,5,6,11,3
0,8,9,10,11,12,1,4,2,5,7,6,3
1,5,7,8,9,10,12
1,5,8,9,10,11,12
