0,1,2,3,4,5,6,7,8,9,10,11,12
4,6,5,2,7,3,11,0,12,8,9,10,1
4,7,5,0,6,3,8,10,12,2,1,11,9
4,8,5,0,6,3,10,12,7,2,1,11,9
6,7,5,2,4,3,11,0,12,8,9,10,1
6,8,5,3,10,11,4,0,2,1,7,12,9
6,9,0,3,10,7,11,12,2,4,8,5,1
6,10,5,2,7,4,3,11,0,12,8,9,1
6,12,5,2,7,4,3,11,0,8,9,10,1
7,8,5,0,4,6,3,10,12,2,1,9,11
7,12,5,0,4,6,3,8,10,2,1,11,9
8,10,5,0,4,6,3,12,7,2,1,9,11
8,12,5,0,4,6,3,10,7,2,1,11,9
10,12,5,0,4,6,3,8,7,2,1,9,11
0,1,2,8,3,10,5,11,4,6,7,12,9
0,2,4,9,6,11,7,10,8,3,5,12,1
0,2,7,9,3,10,11,12,6,4,8,5,1
0,2,8,9,3,10,5,11,4,6,1,7,12
0,2,10,9,7,8,12,5,3,6,1,11,4
0,2,11,9,3,10,7,12,6,4,8,1,5
0,2,12,9,6,4,11,7,10,8,3,5,1
0,3,4,6,5,1,12,10,8,7,2,11,9
0,3,7,6,2,5,4,11,12,8,9,10,1
0,3,10,6,11,9,8,12,2,1,7,4,5
0,3,11,6,2,5,7,4,12,8,9,10,1
0,3,12,6,5,1,10,8,7,2,4,11,9
0,4,7,6,2,5,3,11,12,8,9,10,1
0,4,7,9,1,8,10,11,12,2,5,3,6
0,4,8,6,5,1,12,3,10,7,2,11,9
0,4,8,9,1,10,7,11,12,2,5,3,6
0,4,11,6,2,5,7,3,12,8,9,10,1
0,4,11,9,1,8,10,7,12,2,5,3,6
0,7,8,6,3,10,5,11,4,2,1,12,9
0,7,8,9,1,10,11,12,2,4,5,3,6
0,7,12,6,2,5,4,3,11,8,9,10,1
0,7,12,9,1,8,10,11,2,4,5,3,6
0,8,10,6,7,9,12,5,2,3,1,4,11
0,8,10,9,1,7,11,12,2,4,6,3,5
0,8,11,6,3,10,5,4,2,1,7,12,9
0,8,11,9,1,10,7,12,2,4,3,6,5
0,8,12,6,5,1,3,10,7,2,4,11,9
0,8,12,9,1,10,7,11,2,4,5,3,6
0,10,12,6,2,5,7,4,3,11,8,9,1
0,10,12,9,1,8,7,11,2,4,6,3,5
0,11,12,6,2,5,7,4,3,8,9,10,1
0,11,12,9,1,8,10,7,2,4,3,6,5
1,2,3,5,0,4,6,8,10,12,7,9,11
1,2,4,5,0,6,3,8,10,12,7,11,9
1,2,7,5,0,4,6,3,8,10,12,9,11
1,2,8,5,3,10,11,4,0,6,7,12,9
1,2,10,5,0,4,6,3,8,12,7,9,11
1,2,12,5,0,4,6,3,8,10,7,11,9
1,3,4,5,0,6,8,10,12,7,2,11,9
1,3,7,5,0,4,6,8,10,12,2,9,11
1,3,10,5,0,4,6,8,12,7,2,9,11
1,3,12,5,0,4,6,8,10,7,2,11,9
1,4,7,5,0,6,3,8,10,12,2,11,9
1,4,8,5,0,6,3,10,12,7,2,11,9
1,7,8,5,0,4,6,3,10,12,2,9,11
1,7,12,5,0,4,6,3,8,10,2,11,9
1,8,10,5,0,4,6,3,12,7,2,9,11
1,8,12,5,0,4,6,3,10,7,2,11,9
1,10,12,5,0,4,6,3,8,7,2,9,11
2,3,4,5,0,6,8,10,12,7,1,11,9
2,3,7,5,0,4,6,8,10,12,1,9,11
2,3,10,5,0,4,6,8,12,7,1,9,11
2,3,12,5,0,4,6,8,10,7,1,11,9
2,4,7,5,0,6,3,8,10,12,1,11,9
2,4,8,5,0,6,3,10,12,7,1,11,9
2,7,8,5,0,4,6,3,10,12,1,9,11
2,7,12,5,0,4,6,3,8,10,1,11,9
2,8,10,5,0,4,6,3,12,7,1,9,11
2,8,12,5,0,4,6,3,10,7,1,11,9
2,10,12,5,0,4,6,3,8,7,1,9,11
3,4,6,5,2,7,11,0,12,8,9,10,1
3,4,6,11
3,4,7,5,0,6,8,10,12,2,1,11,9
3,6,7,5,2,4,11,0,12,8,9,10,1
3,6,10,5,11,9,8,12,0,2,1,4,7
3,6,11,12
3,6,12,5,4,11,0,9,7,1,2,8,10
3,7,12,5,0,4,6,8,10,2,1,11,9
3,10,12,5,0,4,6,8,7,2,1,9,11
4,6,7,5,2,3,11,0,12,8,9,10,1
4,6,8,5,3,10,11,0,2,1,7,12,9
4,6,9,0,5,8,10,7,12,2,1,3,11
4,7,8,5,0,6,3,10,12,2,1,11,9
6,7,8,5,3,10,11,4,0,2,1,12,9
6,7,9,0,3,10,11,12,2,4,8,5,1
6,7,12,5,2,4,3,11,0,8,9,10,1
6,8,9,0,3,10,5,11,4,2,1,7,12
6,8,10,5,11,9,12,0,2,3,1,4,7
6,8,12,5,4,11,0,9,7,1,2,3,10
6,9,10,0,7,8,12,5,2,3,1,11,4
6,9,11,0,3,10,7,12,2,4,8,1,5
6,9,12,0,5,8,10,7,2,4,1,3,11
6,10,12,5,2,7,4,3,11,0,8,9,1
7,8,12,5,0,4,6,3,10,2,1,11,9
8,10,12,5,0,4,6,3,7,2,1,9,11
0,1,2,3,4,6,11,7,12,8,5,10,9
0,1,2,3,10,11,9,8,12,6,7,4,5
0,1,2,3,12,6,4,11,7,8,5,10,9
0,1,2,4,8,6,3,11,7,12,5,10,9
0,1,2,7,8,3,10,5,11,4,6,12,9
0,1,2,10,8,11,9,12,3,6,7,4,5
0,1,2,11,8,3,10,5,4,6,7,12,9
0,1,2,12,8,6,3,4,11,7,5,10,9
0,1,3,4,7
0,1,3,4,11
0,1,3,7,12
0,1,3,10,12
0,1,3,11,12
0,1,4,7,8
0,1,4,8,11
0,1,7,8,12
0,1,8,10,12
0,1,8,11,12
0,2,3,4,7
0,2,3,4,11
0,2,3,7,12
0,2,3,10,12
0,2,3,11,12
0,2,4,7,9,6,11,10,8,3,5,12,1
0,2,4,8,9,6,11,7,10,3,5,12,1
0,2,4,11,9,7,12,8,1,6,3,5,10
0,2,7,8,9,3,10,5,11,4,6,1,12
0,2,7,12,9,6,4,11,10,8,3,5,1
0,2,8,10,9,11,12,3,6,1,5,7,4
0,2,8,11,9,3,10,5,4,6,1,7,12
0,2,8,12,9,6,4,11,7,10,3,5,1
0,2,10,12,9,7,8,5,3,6,1,11,4
0,2,11,12,9,7,8,1,6,3,4,10,5
0,4,7,8,6,5,1,12,3,10,2,11,9
0,4,7,8,9,1,10,11,12,2,5,3,6
0,4,8,11,6,7,12,9,1,2,3,5,10
0,4,8,11,9,1,10,7,12,2,5,3,6
0,7,8,12,6,5,1,3,10,2,4,11,9
0,7,8,12,9,1,10,11,2,4,5,3,6
0,8,10,6,9,11,12,2,3,1,4,7,5
0,8,10,12,6,7,9,5,2,3,1,4,11
0,8,10,12,9,1,7,11,2,4,6,3,5
0,8,11,12,6,7,9,1,2,3,4,10,5
0,8,11,12,9,1,10,7,2,4,3,6,5
1,2,3,4,5,6,0,11,7,12,8,10,9
1,2,3,4,11
1,2,3,7,5,0,4,6,8,10,12,9,11
1,2,3,10,5,11,9,8,12,0,6,4,7
1,2,3,11,12
1,2,3,12,5,6,0,4,11,7,8,10,9
1,2,4,7,5,0,6,3,8,10,12,11,9
1,2,4,8,5,6,0,3,11,7,12,10,9
1,2,4,8,11
1,2,7,8,5,3,10,11,4,0,6,12,9
1,2,7,12,5,0,4,6,3,8,10,11,9
1,2,8,10,5,11,9,12,0,3,6,4,7
1,2,8,11,12
1,2,8,12,5,6,0,3,4,11,7,10,9
1,2,10,12,5,0,4,6,3,8,7,9,11
1,3,4,7,5,0,6,8,10,12,2,11,9
1,3,7,12,5,0,4,6,8,10,2,11,9
1,3,10,12,5,0,4,6,8,7,2,9,11
1,4,7,8,5,0,6,3,10,12,2,11,9
1,7,8,12,5,0,4,6,3,10,2,11,9
1,8,10,12,5,0,4,6,3,7,2,9,11
2,3,4,7,5,0,6,8,10,12,1,11,9
2,3,7,12,5,0,4,6,8,10,1,11,9
2,3,10,12,5,0,4,6,8,7,1,9,11
2,4,7,8,5,0,6,3,10,12,1,11,9
2,4,7,8,9
2,4,8,9,11
2,7,8,9,12
2,7,8,12,5,0,4,6,3,10,1,11,9
2,8,9,10,12
2,8,9,11,12
2,8,10,12,5,0,4,6,3,7,1,9,11
4,6,7,8,9
4,6,7,9,0,5,8,10,12,2,1,3,11
4,6,8,9,0,5,10,7,12,2,1,3,11
4,6,8,9,11
4,6,9,11,0,7,12,8,1,2,3,5,10
6,7,8,9,0,3,10,5,11,4,2,1,12
6,7,8,9,12
6,7,9,12,0,5,8,10,2,4,1,3,11
6,8,9,10,12
6,8,9,11,0,3,10,5,4,2,1,7,12
6,8,9,11,12
6,8,9,12,0,5,10,7,2,4,1,3,11
6,9,10,12,0,7,8,5,2,3,1,11,4
6,9,11,12,0,7,8,1,2,3,4,10,5
