0,1,2,3,4,5,6,7,8,9,10,11
1,9,11,7,0,10,3,6,5,4,2,8
1,10,11,7,0,9,3,6,5,4,2,8
2,3,4,7,0,9,10,1,6,5,11,8
2,3,5,7,0,9,10,1,6,11,4,8
2,3,6,7,0,9,10,1,5,11,4,8
2,3,9,7,0,10,1,6,5,11,4,8
2,3,11,7,0,9,10,1,6,5,4,8
2,4,5,7,0,9,10,3,1,6,11,8
2,4,6,7,0,9,10,3,1,5,11,8
2,4,10,7,0,9,3,1,6,5,11,8
2,5,6,7,0,9,10,3,1,11,4,8
2,5,9,7,0,10,3,1,6,11,4,8
2,5,10,7,0,9,3,1,6,11,4,8
2,5,11,7,0,9,10,3,1,6,4,8
2,6,9,7,0,10,3,1,5,11,4,8
2,6,10,7,0,9,3,1,5,11,4,8
2,6,11,7,0,9,10,3,1,5,4,8
2,9,10,7,0,3,1,6,5,11,4,8
2,9,11,7,0,10,3,1,6,5,4,8
2,10,11,7,0,9,3,1,6,5,4,8
3,4,5,7,0,9,10,1,6,11,2,8
3,4,6,7,0,9,10,1,5,11,2,8
3,5,6,7,0,9,10,1,11,4,2,8
3,5,9,7,0,10,1,6,11,4,2,8
3,5,11,7,0,9,10,1,6,4,2,8
3,6,9,7,0,10,1,5,11,4,2,8
3,6,11,7,0,9,10,1,5,4,2,8
3,9,11,7,0,10,1,6,5,4,2,8
4,5,6,7,0,9,10,3,1,11,2,8
4,5,10,7,0,9,3,1,6,11,2,8
4,6,10,7,0,9,3,1,5,11,2,8
5,6,9,7,0,10,3,1,11,4,2,8
5,6,10,7,0,9,3,1,11,4,2,8
5,6,11,7,0,9,10,3,1,4,2,8
5,9,10,7,0,3,1,6,11,4,2,8
5,9,11,7,0,10,3,1,6,4,2,8
5,10,11,7,0,9,3,1,6,4,2,8
6,9,10,7,0,3,1,5,11,4,2,8
6,9,11,7,0,10,3,1,5,4,2,8
6,10,11,7,0,9,3,1,5,4,2,8
9,10,11,7,0,3,1,6,5,4,2,8
0,1,2,3,9,4,7,5,8,10,6,11
0,1,2,3,11,4,10,5,8,7,6,9
0,1,2,4,8,3,9,6,5,11,7,10
0,1,2,4,10,3,7,9,11,6,5,8
0,1,2,5,8,3,9,6,11,4,7,10
0,1,2,5,10,3,7,4,9,11,6,8
0,1,2,6,8,3,9,5,11,4,7,10
0,1,2,6,10,3,7,4,9,11,5,8
0,1,2,9,8,4,7,5,3,10,6,11
0,1,2,9,10,4,7,5,3,8,6,11
0,1,2,11,8,4,10,5,7,3,6,9
0,1,2,11,10,4,5,8,7,3,6,9
0,1,8,10,2,3,9,6,5,11,4,7
1,2,3,4,7,0,9,10,6,5,11,8
1,2,3,5,7,0,9,10,6,11,4,8
1,2,3,6,7,0,9,10,5,11,4,8
1,2,3,9,7,4,5,8,10,6,0,11
1,2,3,11,7,4,10,5,0,8,6,9
1,2,4,5,7,0,9,10,3,6,11,8
1,2,4,6,7,0,9,10,3,5,11,8
1,2,4,10,7,3,9,11,0,6,5,8
1,2,5,6,7,0,9,10,3,11,4,8
1,2,5,9,7,0,10,3,6,11,4,8
1,2,5,10,7,3,4,9,11,0,6,8
1,2,5,11,7,0,9,10,3,6,4,8
1,2,6,9,7,0,10,3,5,11,4,8
1,2,6,10,7,3,4,9,11,0,5,8
1,2,6,11,7,0,9,10,3,5,4,8
1,2,9,10,7,4,5,3,8,6,0,11
1,2,9,11,7,0,10,3,6,5,4,8
1,2,10,11,7,4,5,0,8,3,6,9
1,3,4,5,7,0,9,10,6,11,2,8
1,3,4,6,7,0,9,10,5,11,2,8
1,3,5,6,7,0,9,10,11,4,2,8
1,3,5,9,7,0,10,6,11,4,2,8
1,3,5,11,7,0,9,10,6,4,2,8
1,3,6,9,7,0,10,5,11,4,2,8
1,3,6,11,7,0,9,10,5,4,2,8
1,3,9,11,7,0,10,6,5,4,2,8
1,4,5,6,7,0,9,10,3,11,2,8
1,4,5,10,7,0,9,3,6,11,2,8
1,4,6,10,7,0,9,3,5,11,2,8
1,5,6,9,7,0,10,3,11,4,2,8
1,5,6,10,7,0,9,3,11,4,2,8
1,5,6,11,7,0,9,10,3,4,2,8
1,5,9,10,7,0,3,6,11,4,2,8
1,5,9,11,7,0,10,3,6,4,2,8
1,5,10,11,7,0,9,3,6,4,2,8
1,6,9,10,7,0,3,5,11,4,2,8
1,6,9,11,7,0,10,3,5,4,2,8
1,6,10,11,7,0,9,3,5,4,2,8
1,9,10,11,7,0,3,6,5,4,2,8
2,3,4,5,7,0,9,10,1,6,11,8
2,3,4,6,7,0,9,10,1,5,11,8
2,3,5,6,7,0,9,10,1,11,4,8
2,3,5,9,7,0,10,1,6,11,4,8
2,3,5,11,7,0,9,10,1,6,4,8
2,3,6,9,7,0,10,1,5,11,4,8
2,3,6,11,7,0,9,10,1,5,4,8
2,3,9,11,7,0,10,1,6,5,4,8
2,4,5,6,7,0,9,10,3,1,11,8
2,4,5,10,7,0,9,3,1,6,11,8
2,4,6,10,7,0,9,3,1,5,11,8
2,5,6,9,7,0,10,3,1,11,4,8
2,5,6,10,7,0,9,3,1,11,4,8
2,5,6,11,7,0,9,10,3,1,4,8
2,5,9,10,7,0,3,1,6,11,4,8
2,5,9,11,7,0,10,3,1,6,4,8
2,5,10,11,7,0,9,3,1,6,4,8
2,6,9,10,7,0,3,1,5,11,4,8
2,6,9,11,7,0,10,3,1,5,4,8
2,6,10,11,7,0,9,3,1,5,4,8
2,9,10,11,7,0,3,1,6,5,4,8
3,4,5,6,7,0,9,10,1,11,2,8
3,5,6,9,7,0,10,1,11,4,2,8
3,5,6,11,7,0,9,10,1,4,2,8
3,5,9,11,7,0,10,1,6,4,2,8
3,6,9,11,7,0,10,1,5,4,2,8
4,5,6,10,7,0,9,3,1,11,2,8
5,6,9,10,7,0,3,1,11,4,2,8
5,6,9,11,7,0,10,3,1,4,2,8
5,6,10,11,7,0,9,3,1,4,2,8
5,9,10,11,7,0,3,1,6,4,2,8
6,9,10,11,7,0,3,1,5,4,2,8
0,1,2,3,4,5
0,1,2,3,4,6
0,1,2,3,5,9,4,7,8,10,6,11
0,1,2,3,5,11,4,10,8,7,6,9
0,1,2,3,6,9,4,7,5,8,10,11
0,1,2,3,6,11,4,10,5,8,7,9
0,1,2,4,5,8,3,9,6,11,7,10
0,1,2,4,5,10,3,7,9,11,6,8
0,1,2,4,6,8,3,9,5,11,7,10
0,1,2,4,6,10,3,7,9,11,5,8
0,1,2,5,6,8,3,9,11,4,7,10
0,1,2,5,6,10,3,7,4,9,11,8
0,1,2,5,9,8,4,7,3,10,6,11
0,1,2,5,9,10,4,7,3,8,6,11
0,1,2,5,11,8,4,10,7,3,6,9
0,1,2,5,11,10,4,8,7,3,6,9
0,1,2,6,9,8,4,7,5,3,10,11
0,1,2,6,9,10,4,7,5,3,8,11
0,1,2,6,11,8,4,10,5,7,3,9
0,1,2,6,11,10,4,5,8,7,3,9
0,1,2,9,11,3,4,7,5,8,10,6
0,1,2,9,11,8,4,7,5,3,10,6
0,1,2,9,11,10,4,7,5,3,8,6
0,1,3,4,5,6
0,1,4,8,10,2,3,9,6,5,11,7
0,1,5,8,10,2,3,9,6,11,4,7
0,1,6,8,10,2,3,9,5,11,4,7
0,1,8,9,10,2,4,7,5,3,6,11
0,1,8,10,11,2,4,5,7,3,6,9
0,2,3,4,5,6
1,2,3,4,5,7,0,9,10,6,11,8
1,2,3,4,6,7,0,9,10,5,11,8
1,2,3,5,6,7,0,9,10,11,4,8
1,2,3,5,9,7,4,8,10,6,0,11
1,2,3,5,11,7,4,10,0,8,6,9
1,2,3,6,9,7,4,5,8,10,0,11
1,2,3,6,11,7,4,10,5,0,8,9
1,2,3,9,11,7,4,5,8,10,6,0
1,2,4,5,6,7,0,9,10,3,11,8
1,2,4,5,10,7,3,9,11,0,6,8
1,2,4,6,10,7,3,9,11,0,5,8
1,2,5,6,9,7,0,10,3,11,4,8
1,2,5,6,10,7,3,4,9,11,0,8
1,2,5,6,11,7,0,9,10,3,4,8
1,2,5,9,10,7,4,3,8,6,0,11
1,2,5,9,11,7,0,10,3,6,4,8
1,2,5,10,11,7,4,0,8,3,6,9
1,2,6,9,10,7,4,5,3,8,0,11
1,2,6,9,11,7,0,10,3,5,4,8
1,2,6,10,11,7,4,5,0,8,3,9
1,2,9,10,11,7,4,5,3,8,6,0
1,3,4,5,6,7,0,9,10,11,2,8
1,3,5,6,9,7,0,10,11,4,2,8
1,3,5,6,11,7,0,9,10,4,2,8
1,3,5,9,11,7,0,10,6,4,2,8
1,3,6,9,11,7,0,10,5,4,2,8
1,4,5,6,10,7,0,9,3,11,2,8
1,5,6,9,10,7,0,3,11,4,2,8
1,5,6,9,11,7,0,10,3,4,2,8
1,5,6,10,11,7,0,9,3,4,2,8
1,5,9,10,11,7,0,3,6,4,2,8
1,6,9,10,11,7,0,3,5,4,2,8
2,3,4,5,6,7,0,9,10,1,11,8
2,3,5,6,9,7,0,10,1,11,4,8
2,3,5,6,11,7,0,9,10,1,4,8
2,3,5,9,11,7,0,10,1,6,4,8
2,3,6,9,11,7,0,10,1,5,4,8
2,4,5,6,10,7,0,9,3,1,11,8
2,5,6,9,10,7,0,3,1,11,4,8
2,5,6,9,11,7,0,10,3,1,4,8
2,5,6,10,11,7,0,9,3,1,4,8
2,5,9,10,11,7,0,3,1,6,4,8
2,6,9,10,11,7,0,3,1,5,4,8
3,5,6,9,11,7,0,10,1,4,2,8
5,6,9,10,11,7,0,3,1,4,2,8
0,1,2,3,5,6,9,10,7,4,11,8
0,1,2,3,5,6,11,8,9,4,7,10
0,1,2,4,5,6,8,9,10,3,7,11
0,1,2,4,5,6,10,7,11,3,9,8
0,1,2,5,6,9,8,7,11,3,10,4
0,1,2,5,6,9,10,7,11,3,4,8
0,1,2,5,6,11,8,7,3,10,9,4
0,1,2,5,6,11,10,7,3,9,4,8
0,1,2,5,9,11,3,4,7,8,10,6
0,1,2,5,9,11,8,4,7,3,10,6
0,1,2,5,9,11,10,4,7,3,8,6
0,1,2,6,9,11,3,4,7,5,8,10
0,1,2,6,9,11,8,4,7,5,3,10
0,1,2,6,9,11,10,4,7,5,3,8
0,1,3,5,6,9,11
0,1,4,5,6,8,10
0,1,4,5,8,10,2,3,9,6,11,7
0,1,4,6,8,10,2,3,9,5,11,7
0,1,5,6,8,10,2,3,9,11,4,7
0,1,5,8,9,10,2,4,7,3,6,11
0,1,5,8,10,11,2,4,7,3,6,9
0,1,6,8,9,10,2,4,7,5,3,11
0,1,6,8,10,11,2,4,5,7,3,9
0,1,8,9,10,11,2,4,7,5,3,6
0,2,3,5,6,9,11
0,2,4,5,6,8,10
1,2,3,5,6,9,7,10,4,0,11,8
1,2,3,5,6,11,7,8,9,4,0,10
1,2,3,5,9,11,7,4,8,10,6,0
1,2,3,6,9,11,7,4,5,8,10,0
1,2,4,5,6,8,10
1,2,5,6,9,10,7,8,11,4,0,3
1,2,5,6,9,11,7,0,10,3,4,8
1,2,5,6,10,11,7,8,9,4,3,0
1,2,5,9,10,11,7,4,3,8,6,0
1,2,6,9,10,11,7,4,5,3,8,0
1,3,5,6,9,11,7,0,10,4,2,8
1,5,6,9,10,11,7,0,3,4,2,8
2,3,5,6,9,11,7,0,10,1,4,8
2,5,6,9,10,11,7,0,3,1,4,8
0,1,2,5,6,9,8,10,7,11,3,4
0,1,2,5,6,9,11,8,7,3,10,4
0,1,2,5,6,9,11,10,7,3,4,8
0,1,2,5,6,11,10,8,7,3,9,4
0,1,5,6,8,9,10,11
0,1,5,8,9,10,11,2,4,7,3,6
0,1,6,8,9,10,11,2,4,7,5,3
0,2,5,6,8,9,10,11
1,2,5,6,8,9,10,11
