0,1,2,3,4,5,6,7,8,9,10,11
0,1,3,7,11,9,4,10,8,2,5,6
0,1,3,8,11,9,4,10,2,7,5,6
0,1,4,5,7,9,2,8,10,11,6,3
0,1,4,5,8,9,2,10,7,11,6,3
0,1,4,5,10,9,6,11,2,8,7,3
0,1,4,7,8,9,2,10,11,6,5,3
0,1,4,7,10,9,3,11,8,2,5,6
0,1,4,8,10,9,3,11,2,5,7,6
0,1,5,7,8,9,2,10,11,6,3,4
0,1,5,7,10,9,3,11,8,2,4,6
0,1,5,7,11,9,2,8,10,6,3,4
0,1,5,8,10,9,3,11,2,4,7,6
0,1,5,8,11,9,2,10,7,6,3,4
0,1,5,10,11,9,6,2,4,8,7,3
0,1,7,8,10,9,3,11,2,5,4,6
0,1,7,8,11,9,2,10,6,5,3,4
0,1,7,10,11,9,4,8,2,3,5,6
0,1,8,10,11,9,4,2,7,3,5,6
1,2,4,6,7,8,9,3,0,5,11,10
1,2,4,7,10,6,5,8,9,11,0,3
1,2,4,8,10,6,5,7,9,11,0,3
1,2,7,8,10,6,3,9,11,0,5,4
1,2,7,8,11,6,9,3,0,5,10,4
1,2,7,10,11,6,5,8,9,4,0,3
1,2,8,10,11,6,5,7,9,4,0,3
1,4,7,8,9,6,5,2,10,11,3,0
1,4,7,8,10,6,0,9,2,11,5,3
1,4,7,9,10,6,5,8,2,11,3,0
1,4,8,9,10,6,5,7,2,11,3,0
1,7,8,9,10,6,3,11,0,2,5,4
1,7,8,9,11,6,5,2,10,4,3,0
1,7,8,10,11,6,0,9,2,4,5,3
1,7,9,10,11,6,5,8,2,4,3,0
1,8,9,10,11,6,5,7,2,4,3,0
2,4,7,8,10,6,0,9,1,11,5,3
2,7,8,10,11,6,0,9,4,1,5,3
4,7,8,9,10,6,0,2,1,11,3,5
7,8,9,10,11,6,0,2,4,1,3,5
0,1,2,3,4,5,7,6,11,10,9,8
0,1,2,3,4,7,8
0,1,2,3,4,8,5,6,11,10,9,7
0,1,2,3,5,7,11,6,10,9,4,8
0,1,2,3,5,8,11,6,10,9,4,7
0,1,2,3,7,8,11,4,10,9,5,6
0,1,2,4,5,7,10,6,11,9,8,3
0,1,2,4,5,8,10,6,11,9,7,3
0,1,2,4,7,8,10,3,9,11,5,6
0,1,2,5,7,8,10,3,9,11,4,6
0,1,2,5,7,11,10,6,9,4,8,3
0,1,2,5,8,11,10,6,9,4,7,3
0,1,2,7,8,11,10,4,9,3,5,6
0,1,3,4,5,7,9,6,11,2,10,8
0,1,3,4,5,8,9,6,11,2,10,7
0,1,3,4,7,8,9,2,10,11,6,5
0,1,3,5,7,8,9,2,10,11,6,4
0,1,3,5,7,11,9,6,2,10,4,8
0,1,3,5,8,11,9,6,2,10,4,7
0,1,3,7,8,11,9,4,10,2,5,6
0,1,4,5,7,8,9,2,10,11,6,3
0,1,4,5,7,10,9,6,11,2,8,3
0,1,4,5,8,10,9,6,11,2,7,3
0,1,4,7,8,10,9,3,11,2,5,6
0,1,5,7,8,10,9,3,11,2,4,6
0,1,5,7,8,11,9,2,10,6,3,4
0,1,5,7,10,11,9,6,2,4,8,3
0,1,5,8,10,11,9,6,2,4,7,3
0,1,7,8,10,11,9,4,2,3,5,6
0,2,3,4,5,7,8
0,2,3,5,7,8,11
0,2,4,5,7,8,10
0,2,5,7,8,10,11
0,3,4,5,7,8,9
0,3,5,7,8,9,11
0,4,5,7,8,9,10
0,5,7,8,9,10,11
1,2,3,4,5,7,8
1,2,3,5,7,8,11
1,2,4,5,7,8,10
1,2,5,7,8,10,11
1,3,4,5,7,8,9
1,3,5,7,8,9,11
1,4,5,7,8,9,10
1,5,7,8,9,10,11
