0,1,2,3,4,5,6,7,8,9,10,11,12,13
"(0, 1)","(0, 13)","(0, 2)","(0, 12)","(0, 11)","(0, 4)","(0, 5)","(0, 9)","(0, 8)","(0, 7)","(0, 3)","(0, 10)","(0, 6)","(1, 2)","(1, 3)","(1, 13)","(1, 4)","(1, 12)","(1, 5)","(1, 6)","(1, 10)","(1, 7)","(1, 9)","(1, 11)","(2, 3)","(2, 4)","(2, 5)","(2, 13)","(2, 6)","(2, 12)","(2, 7)","(2, 8)","(2, 10)","(2, 9)","(2, 11)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(3, 13)","(3, 9)","(3, 10)","(4, 7)","(4, 9)","(4, 13)","(4, 10)","(4, 12)","(4, 11)","(4, 5)","(4, 6)","(5, 6)","(5, 7)","(5, 9)","(5, 10)","(5, 13)","(5, 12)","(5, 8)","(6, 7)","(6, 9)","(6, 10)","(6, 11)","(6, 13)","(6, 8)","(7, 8)","(7, 9)","(7, 10)","(7, 11)","(7, 12)","(7, 13)","(8, 9)","(8, 10)","(8, 11)","(8, 13)","(8, 12)","(9, 12)","(9, 13)","(9, 10)","(9, 11)","(10, 11)","(10, 12)","(10, 13)","(11, 12)","(11, 13)","(12, 13)"
3909,468
0,6,11,8,1,7,9,10,13,2,12,5,4
0,6,13,8,1,7,9,10,11,2,12,5,4
0,7,9,8,1,10,11,13,2,6,12,5,4
0,7,10,8,1,9,11,13,2,6,12,5,4
0,7,11,8,1,9,10,13,2,6,12,5,4
0,7,12,8,1,9,10,11,13,2,6,5,4
0,7,13,8,1,9,10,11,2,6,12,5,4
0,9,10,8,1,7,11,13,2,6,12,5,4
0,9,11,8,1,7,10,13,2,6,12,5,4
0,9,12,8,1,7,10,11,13,2,6,5,4
0,9,13,8,1,7,10,11,2,6,12,5,4
0,10,11,8,1,7,9,13,2,6,12,5,4
0,10,12,8,1,7,9,11,13,2,6,5,4
0,10,13,8,1,7,9,11,2,6,12,5,4
0,11,12,8,1,7,9,10,13,2,6,5,4
0,11,13,8,1,7,9,10,2,6,12,5,4
0,12,13,8,1,7,9,10,11,2,6,5,4
0,1,2,4,11,5,10,12,8,7,6,9,13
0,1,2,4,12,3,13,10,9,7,5
0,1,2,5,12,3,13,10,9,7,4
0,1,2,6,11,3,10,7,4,9,13
0,1,2,7,11,3,10,6,4,9,13
0,1,2,7,12,3,13,10,9,4,5
0,1,2,9,11,3,10,7,6,4,13
0,1,2,9,12,3,13,10,7,4,5
0,1,2,10,11,3,7,6,4,9,13
0,1,2,10,12,3,13,9,7,4,5
0,1,2,13,11,3,10,7,6,4,9
0,1,2,13,12,3,10,9,7,4,5
0,1,11,12,2,3,10,7,6,4,9,13,5,8
0,2,5,6,8,4,7,9,10,11,13,12,1
0,2,5,7,8,4,9,10,11,13,6,12,1
0,2,5,9,8,4,7,10,11,13,6,12,1
0,2,5,10,8,4,7,9,11,13,6,12,1
0,2,5,12,8,6,11,13,10,9,1,7,4
0,2,5,13,8,4,7,9,10,11,6,12,1
0,2,6,7,8,4,9,10,11,13,12,5,1
0,2,6,9,8,4,7,10,11,13,12,5,1
0,2,6,10,8,4,7,9,11,13,12,5,1
0,2,6,11,8,5,10,12,7,4,9,13,1
0,2,6,13,8,4,7,9,10,11,12,5,1
0,2,7,9,8,4,10,11,13,6,12,5,1
0,2,7,10,8,4,9,11,13,6,12,5,1
0,2,7,11,8,5,10,12,6,4,9,13,1
0,2,7,12,8,4,9,10,11,13,6,5,1
0,2,7,13,8,4,9,10,11,6,12,5,1
0,2,9,10,8,4,7,11,13,6,12,5,1
0,2,9,11,8,5,10,12,7,6,4,13,1
0,2,9,12,8,4,7,10,11,13,6,5,1
0,2,9,13,8,4,7,10,11,6,12,5,1
0,2,10,11,8,5,12,7,6,4,9,13,1
0,2,10,12,8,4,7,9,11,13,6,5,1
0,2,10,13,8,4,7,9,11,6,12,5,1
0,2,11,12,8,6,13,10,9,1,7,4,5
0,2,11,13,8,5,10,12,7,6,4,9,1
0,2,12,13,8,4,7,9,10,11,6,5,1
0,5,6,7,8,1,9,10,11,13,2,12,4
0,5,6,9,8,1,7,10,11,13,2,12,4
0,5,6,10,8,1,7,9,11,13,2,12,4
0,5,6,13,8,1,7,9,10,11,2,12,4
0,5,7,9,8,1,10,11,13,2,6,12,4
0,5,7,10,8,1,9,11,13,2,6,12,4
0,5,7,12,8,1,9,10,11,13,2,6,4
0,5,7,13,8,1,9,10,11,2,6,12,4
0,5,9,10,8,1,7,11,13,2,6,12,4
0,5,9,12,8,1,7,10,11,13,2,6,4
0,5,9,13,8,1,7,10,11,2,6,12,4
0,5,10,12,8,1,7,9,11,13,2,6,4
0,5,10,13,8,1,7,9,11,2,6,12,4
0,5,12,13,8,1,7,9,10,11,2,6,4
0,6,7,9,8,1,10,11,13,2,12,5,4
0,6,7,10,8,1,9,11,13,2,12,5,4
0,6,7,11,8,1,9,10,13,2,12,5,4
0,6,7,13,8,1,9,10,11,2,12,5,4
0,6,9,10,8,1,7,11,13,2,12,5,4
0,6,9,11,8,1,7,10,13,2,12,5,4
0,6,9,13,8,1,7,10,11,2,12,5,4
0,6,10,11,8,1,7,9,13,2,12,5,4
0,6,10,13,8,1,7,9,11,2,12,5,4
0,6,11,13,8,1,7,9,10,2,12,5,4
0,7,9,10,8,1,11,13,2,6,12,5,4
0,7,9,11,8,1,10,13,2,6,12,5,4
0,7,9,12,8,1,10,11,13,2,6,5,4
0,7,9,13,8,1,10,11,2,6,12,5,4
0,7,10,11,8,1,9,13,2,6,12,5,4
0,7,10,12,8,1,9,11,13,2,6,5,4
0,7,10,13,8,1,9,11,2,6,12,5,4
0,7,11,12,8,1,9,10,13,2,6,5,4
0,7,11,13,8,1,9,10,2,6,12,5,4
0,7,12,13,8,1,9,10,11,2,6,5,4
0,9,10,11,8,1,7,13,2,6,12,5,4
0,9,10,12,8,1,7,11,13,2,6,5,4
0,9,10,13,8,1,7,11,2,6,12,5,4
0,9,11,12,8,1,7,10,13,2,6,5,4
0,9,11,13,8,1,7,10,2,6,12,5,4
0,9,12,13,8,1,7,10,11,2,6,5,4
0,10,11,12,8,1,7,9,13,2,6,5,4
0,10,11,13,8,1,7,9,2,6,12,5,4
0,10,12,13,8,1,7,9,11,2,6,5,4
0,11,12,13,8,1,7,9,10,2,6,5,4
0,1,2,4,5,12,6,11,13,10,9,7,8
0,1,2,4,6,11,5,10,12,8,7,9,13
0,1,2,4,7,11,5,10,12,8,6,9,13
0,1,2,4,7,12,3,13,10,9,5
0,1,2,4,9,11,5,10,12,8,7,6,13
0,1,2,4,9,12,3,13,10,7,5
0,1,2,4,10,11,5,12,8,7,6,9,13
0,1,2,4,10,12,3,13,9,7,5
0,1,2,4,13,11,5,10,12,8,7,6,9
0,1,2,4,13,12,3,10,9,7,5
0,1,2,5,7,12,3,13,10,9,4
0,1,2,5,9,12,3,13,10,7,4
0,1,2,5,10,12,3,13,9,7,4
0,1,2,5,13,12,3,10,9,7,4
0,1,2,6,7,11,3,10,4,9,13
0,1,2,6,9,11,3,10,7,4,13
0,1,2,6,10,11,3,7,4,9,13
0,1,2,6,13,11,3,10,7,4,9
0,1,2,7,9,11,3,10,6,4,13
0,1,2,7,9,12,3,13,10,4,5
0,1,2,7,10,11,3,6,4,9,13
0,1,2,7,10,12,3,13,9,4,5
0,1,2,7,13,11,3,10,6,4,9
0,1,2,7,13,12,3,10,9,4,5
0,1,2,9,10,11,3,7,6,4,13
0,1,2,9,10,12,3,13,7,4,5
0,1,2,9,13,11,3,10,7,6,4
0,1,2,9,13,12,3,10,7,4,5
0,1,2,10,13,11,3,7,6,4,9
0,1,2,10,13,12,3,9,7,4,5
0,1,4,11,12,2,3,10,7,6,9,13,5,8
0,1,7,11,12,2,3,10,6,4,9,13,5,8
0,1,9,11,12,2,3,10,7,6,4,13,5,8
0,1,10,11,12,2,3,7,6,4,9,13,5,8
0,1,11,12,13,2,3,10,7,6,4,9,5,8
0,2,5,6,7,8,4,9,10,11,13,12,1
0,2,5,6,9,8,4,7,10,11,13,12,1
0,2,5,6,10,8,4,7,9,11,13,12,1
0,2,5,6,13,8,4,7,9,10,11,12,1
0,2,5,7,9,8,4,10,11,13,6,12,1
0,2,5,7,10,8,4,9,11,13,6,12,1
0,2,5,7,12,8,6,11,13,10,9,1,4
0,2,5,7,13,8,4,9,10,11,6,12,1
0,2,5,9,10,8,4,7,11,13,6,12,1
0,2,5,9,12,8,6,11,13,10,1,7,4
0,2,5,9,13,8,4,7,10,11,6,12,1
0,2,5,10,12,8,6,11,13,9,1,7,4
0,2,5,10,13,8,4,7,9,11,6,12,1
0,2,5,12,13,8,6,11,10,9,1,7,4
0,2,6,7,9,8,4,10,11,13,12,5,1
0,2,6,7,10,8,4,9,11,13,12,5,1
0,2,6,7,11,8,5,10,12,4,9,13,1
0,2,6,7,13,8,4,9,10,11,12,5,1
0,2,6,9,10,8,4,7,11,13,12,5,1
0,2,6,9,11,8,5,10,12,7,4,13,1
0,2,6,9,13,8,4,7,10,11,12,5,1
0,2,6,10,11,8,5,12,7,4,9,13,1
0,2,6,10,13,8,4,7,9,11,12,5,1
0,2,6,11,13,8,5,10,12,7,4,9,1
0,2,7,9,10,8,4,11,13,6,12,5,1
0,2,7,9,11,8,5,10,12,6,4,13,1
0,2,7,9,12,8,4,10,11,13,6,5,1
0,2,7,9,13,8,4,10,11,6,12,5,1
0,2,7,10,11,8,5,12,6,4,9,13,1
0,2,7,10,12,8,4,9,11,13,6,5,1
0,2,7,10,13,8,4,9,11,6,12,5,1
0,2,7,11,12,8,6,13,10,9,1,4,5
0,2,7,11,13,8,5,10,12,6,4,9,1
0,2,7,12,13,8,4,9,10,11,6,5,1
0,2,9,10,11,8,5,12,7,6,4,13,1
0,2,9,10,12,8,4,7,11,13,6,5,1
0,2,9,10,13,8,4,7,11,6,12,5,1
0,2,9,11,12,8,6,13,10,1,7,4,5
0,2,9,11,13,8,5,10,12,7,6,4,1
0,2,9,12,13,8,4,7,10,11,6,5,1
0,2,10,11,12,8,6,13,9,1,7,4,5
0,2,10,11,13,8,5,12,7,6,4,9,1
0,2,10,12,13,8,4,7,9,11,6,5,1
0,2,11,12,13,8,6,10,9,1,7,4,5
0,5,6,7,9,8,1,10,11,13,2,12,4
0,5,6,7,10,8,1,9,11,13,2,12,4
0,5,6,7,13,8,1,9,10,11,2,12,4
0,5,6,9,10,8,1,7,11,13,2,12,4
0,5,6,9,13,8,1,7,10,11,2,12,4
0,5,6,10,13,8,1,7,9,11,2,12,4
0,5,7,9,10,8,1,11,13,2,6,12,4
0,5,7,9,12,8,1,10,11,13,2,6,4
0,5,7,9,13,8,1,10,11,2,6,12,4
0,5,7,10,12,8,1,9,11,13,2,6,4
0,5,7,10,13,8,1,9,11,2,6,12,4
0,5,7,12,13,8,1,9,10,11,2,6,4
0,5,9,10,12,8,1,7,11,13,2,6,4
0,5,9,10,13,8,1,7,11,2,6,12,4
0,5,9,12,13,8,1,7,10,11,2,6,4
0,5,10,12,13,8,1,7,9,11,2,6,4
0,6,7,9,10,8,1,11,13,2,12,5,4
0,6,7,9,11,8,1,10,13,2,12,5,4
0,6,7,9,13,8,1,10,11,2,12,5,4
0,6,7,10,11,8,1,9,13,2,12,5,4
0,6,7,10,13,8,1,9,11,2,12,5,4
0,6,7,11,13,8,1,9,10,2,12,5,4
0,6,9,10,11,8,1,7,13,2,12,5,4
0,6,9,10,13,8,1,7,11,2,12,5,4
0,6,9,11,13,8,1,7,10,2,12,5,4
0,6,10,11,13,8,1,7,9,2,12,5,4
0,7,9,10,11,8,1,13,2,6,12,5,4
0,7,9,10,12,8,1,11,13,2,6,5,4
0,7,9,10,13,8,1,11,2,6,12,5,4
0,7,9,11,12,8,1,10,13,2,6,5,4
0,7,9,11,13,8,1,10,2,6,12,5,4
0,7,9,12,13,8,1,10,11,2,6,5,4
0,7,10,11,12,8,1,9,13,2,6,5,4
0,7,10,11,13,8,1,9,2,6,12,5,4
0,7,10,12,13,8,1,9,11,2,6,5,4
0,7,11,12,13,8,1,9,10,2,6,5,4
0,9,10,11,12,8,1,7,13,2,6,5,4
0,9,10,11,13,8,1,7,2,6,12,5,4
0,9,10,12,13,8,1,7,11,2,6,5,4
0,9,11,12,13,8,1,7,10,2,6,5,4
0,10,11,12,13,8,1,7,9,2,6,5,4
0,1,2,4,5,7,12,8,13,6,10,9,11
0,1,2,4,5,9,12,6,11,13,10,7,8
0,1,2,4,5,10,12,6,11,13,9,7,8
0,1,2,4,5,13,12,6,11,10,9,7,8
0,1,2,4,6,7,11,8,13,12,5,10,9
0,1,2,4,6,9,11,5,10,12,8,7,13
0,1,2,4,6,10,11,5,12,8,7,9,13
0,1,2,4,6,13,11,5,10,12,8,7,9
0,1,2,4,7,9,11,5,10,12,8,6,13
0,1,2,4,7,9,12,3,13,10,5
0,1,2,4,7,10,11,5,12,8,6,9,13
0,1,2,4,7,10,12,3,13,9,5
0,1,2,4,7,13,11,5,10,12,8,6,9
0,1,2,4,7,13,12,3,10,9,5
0,1,2,4,9,10,11,5,12,8,7,6,13
0,1,2,4,9,10,12,3,13,7,5
0,1,2,4,9,13,11,5,10,12,8,7,6
0,1,2,4,9,13,12,3,10,7,5
0,1,2,4,10,13,11,5,12,8,7,6,9
0,1,2,4,10,13,12,3,9,7,5
0,1,2,5,7,9,12,3,13,10,4
0,1,2,5,7,10,12,3,13,9,4
0,1,2,5,7,13,12,3,10,9,4
0,1,2,5,9,10,12,3,13,7,4
0,1,2,5,9,13,12,3,10,7,4
0,1,2,5,10,13,12,3,9,7,4
0,1,2,6,7,9,11,3,10,4,13
0,1,2,6,7,10,11,3,4,9,13
0,1,2,6,7,13,11,3,10,4,9
0,1,2,6,9,10,11,3,7,4,13
0,1,2,6,9,13,11,3,10,7,4
0,1,2,6,10,13,11,3,7,4,9
0,1,2,7,9,10,11,3,6,4,13
0,1,2,7,9,10,12,3,13,4,5
0,1,2,7,9,13,11,3,10,6,4
0,1,2,7,9,13,12,3,10,4,5
0,1,2,7,10,13,11,3,6,4,9
0,1,2,7,10,13,12,3,9,4,5
0,1,2,9,10,13,11,3,7,6,4
0,1,2,9,10,13,12,3,7,4,5
0,1,4,7,11,12,2,3,10,6,9,13,5,8
0,1,4,9,11,12,2,3,10,7,6,13,5,8
0,1,4,10,11,12,2,3,7,6,9,13,5,8
0,1,4,11,12,13,2,3,10,7,6,9,5,8
0,1,7,9,11,12,2,3,10,6,4,13,5,8
0,1,7,10,11,12,2,3,6,4,9,13,5,8
0,1,7,11,12,13,2,3,10,6,4,9,5,8
0,1,9,10,11,12,2,3,7,6,4,13,5,8
0,1,9,11,12,13,2,3,10,7,6,4,5,8
0,1,10,11,12,13,2,3,7,6,4,9,5,8
0,2,5,6,7,8,9,4,10,11,13,12,1
0,2,5,6,7,10,8,4,9,11,13,12,1
0,2,5,6,7,13,8,4,9,10,11,12,1
0,2,5,6,9,10,8,4,7,11,13,12,1
0,2,5,6,9,13,8,4,7,10,11,12,1
0,2,5,6,10,13,8,4,7,9,11,12,1
0,2,5,7,9,10,8,4,11,13,6,12,1
0,2,5,7,9,12,8,6,11,13,10,1,4
0,2,5,7,9,13,8,4,10,11,6,12,1
0,2,5,7,10,12,8,6,11,13,9,1,4
0,2,5,7,10,13,8,4,9,11,6,12,1
0,2,5,7,12,13,8,6,11,10,9,1,4
0,2,5,9,10,12,8,6,11,13,1,7,4
0,2,5,9,10,13,8,4,7,11,6,12,1
0,2,5,9,12,13,8,6,11,10,1,7,4
0,2,5,10,12,13,8,6,11,9,1,7,4
0,2,6,7,9,10,8,4,11,13,12,5,1
0,2,6,7,9,11,8,5,10,12,4,13,1
0,2,6,7,9,13,8,4,10,11,12,5,1
0,2,6,7,10,11,8,5,12,4,9,13,1
0,2,6,7,10,13,8,4,9,11,12,5,1
0,2,6,7,11,13,8,5,10,12,4,9,1
0,2,6,9,10,11,8,5,12,7,4,13,1
0,2,6,9,10,13,8,4,7,11,12,5,1
0,2,6,9,11,13,8,5,10,12,7,4,1
0,2,6,10,11,13,8,5,12,7,4,9,1
0,2,7,9,10,11,8,5,12,6,4,13,1
0,2,7,9,10,12,8,4,11,13,6,5,1
0,2,7,9,10,13,8,4,11,6,12,5,1
0,2,7,9,11,12,8,6,13,10,1,4,5
0,2,7,9,11,13,8,5,10,12,6,4,1
0,2,7,9,12,13,8,4,10,11,6,5,1
0,2,7,10,11,12,8,6,13,9,1,4,5
0,2,7,10,11,13,8,5,12,6,4,9,1
0,2,7,10,12,13,8,4,9,11,6,5,1
0,2,7,11,12,13,8,6,10,9,1,4,5
0,2,9,10,11,12,8,6,13,1,7,4,5
0,2,9,10,11,13,8,5,12,7,6,4,1
0,2,9,10,12,13,8,4,7,11,6,5,1
0,2,9,11,12,13,8,6,10,1,7,4,5
0,2,10,11,12,13,8,6,9,1,7,4,5
0,5,6,7,9,10,8,1,11,13,2,12,4
0,5,6,7,9,13,8,1,10,11,2,12,4
0,5,6,7,10,13,8,1,9,11,2,12,4
0,5,6,9,10,13,8,1,7,11,2,12,4
0,5,7,9,10,12,8,1,11,13,2,6,4
0,5,7,9,10,13,8,1,11,2,6,12,4
0,5,7,9,12,13,8,1,10,11,2,6,4
0,5,7,10,12,13,8,1,9,11,2,6,4
0,5,9,10,12,13,8,1,7,11,2,6,4
0,6,7,9,10,11,8,1,13,2,12,5,4
0,6,7,9,10,13,8,1,11,2,12,5,4
0,6,7,9,11,13,8,1,10,2,12,5,4
0,6,7,10,11,13,8,1,9,2,12,5,4
0,6,9,10,11,13,8,1,7,2,12,5,4
0,7,9,10,11,12,8,1,13,2,6,5,4
0,7,9,10,11,13,8,1,2,6,12,5,4
0,7,9,10,12,13,8,1,11,2,6,5,4
0,7,9,11,12,13,8,1,10,2,6,5,4
0,7,10,11,12,13,8,1,9,2,6,5,4
0,9,10,11,12,13,8,1,7,2,6,5,4
0,1,2,3,4,5,6,7,8,13,12,10,9,11
0,1,2,4,5,7,9,12,8,13,6,10,11
0,1,2,4,5,7,10,12,8,13,6,9,11
0,1,2,4,5,7,13,12,8,6,10,9,11
0,1,2,4,5,9,10,12,6,11,13,7,8
0,1,2,4,5,9,13,12,6,11,10,7,8
0,1,2,4,5,10,13,12,6,11,9,7,8
0,1,2,4,6,7,9,11,8,13,12,5,10
0,1,2,4,6,7,10,11,8,13,12,5,9
0,1,2,4,6,7,13,11,8,12,5,10,9
0,1,2,4,6,9,10,11,5,12,8,7,13
0,1,2,4,6,9,13,11,5,10,12,8,7
0,1,2,4,6,10,13,11,5,12,8,7,9
0,1,2,4,7,9,10,11,5,12,8,6,13
0,1,2,4,7,9,10,12,3,13,5
0,1,2,4,7,9,13,11,5,10,12,8,6
0,1,2,4,7,9,13,12,3,10,5
0,1,2,4,7,10,13,11,5,12,8,6,9
0,1,2,4,7,10,13,12,3,9,5
0,1,2,4,9,10,13,11,5,12,8,7,6
0,1,2,4,9,10,13,12,3,7,5
0,1,2,5,7,9,10,12,3,13,4
0,1,2,5,7,9,13,12,3,10,4
0,1,2,5,7,10,13,12,3,9,4
0,1,2,5,9,10,13,12,3,7,4
0,1,2,6,7,9,10,11,3,4,13
0,1,2,6,7,9,13,11,3,10,4
0,1,2,6,7,10,13,11,3,4,9
0,1,2,6,9,10,13,11,3,7,4
0,1,2,7,9,10,13,11,3,6,4
0,1,2,7,9,10,13,12,3,4,5
0,1,4,7,9,11,12,2,3,10,6,13,5,8
0,1,4,7,10,11,12,2,3,6,9,13,5,8
0,1,4,7,11,12,13,2,3,10,6,9,5,8
0,1,4,9,10,11,12,2,3,7,6,13,5,8
0,1,4,9,11,12,13,2,3,10,7,6,5,8
0,1,4,10,11,12,13,2,3,7,6,9,5,8
0,1,7,9,10,11,12,2,3,6,4,13,5,8
0,1,7,9,11,12,13,2,3,10,6,4,5,8
0,1,7,10,11,12,13,2,3,6,4,9,5,8
0,1,9,10,11,12,13,2,3,7,6,4,5,8
0,2,5,6,7,8,9,10,12,1,11,13,4
0,2,5,6,7,9,13,8,4,10,11,12,1
0,2,5,6,7,10,13,8,4,9,11,12,1
0,2,5,6,9,10,13,8,4,7,11,12,1
0,2,5,7,9,10,12,8,11,6,1,13,4
0,2,5,7,9,10,13,8,4,11,6,12,1
0,2,5,7,9,12,13,8,6,11,10,1,4
0,2,5,7,10,12,13,8,6,11,9,1,4
0,2,5,9,10,12,13,8,6,11,1,7,4
0,2,6,7,9,10,11,8,12,5,1,13,4
0,2,6,7,9,10,13,8,4,11,12,5,1
0,2,6,7,9,11,13,8,5,10,12,4,1
0,2,6,7,10,11,13,8,5,12,4,9,1
0,2,6,9,10,11,13,8,5,12,7,4,1
0,2,7,9,10,11,12,8,6,13,1,4,5
0,2,7,9,10,11,13,8,5,12,6,4,1
0,2,7,9,10,12,13,8,4,11,6,5,1
0,2,7,9,11,12,13,8,6,10,1,4,5
0,2,7,10,11,12,13,8,6,9,1,4,5
0,2,9,10,11,12,13,8,6,1,7,4,5
0,5,6,7,9,10,13,8,1,11,2,12,4
0,5,7,9,10,12,13,8,1,11,2,6,4
0,6,7,9,10,11,13,8,1,2,12,5,4
0,7,9,10,11,12,13,8,1,2,6,5,4
2,5,6,7,8,9,10,13
2,5,7,8,9,10,12,13
2,6,7,8,9,10,11,13
2,7,8,9,10,11,12,13
0,1,2,3,4,5,6,7,9,8,13,12,10,11
0,1,2,3,4,5,6,10,7,8,13,12,9,11
0,1,2,3,4,5,6,13,7,8,12,10,9,11
0,1,2,4,5,7,9,10,12,11,6,13,8
0,1,2,4,5,7,9,13,12,8,6,10,11
0,1,2,4,5,7,10,13,12,8,6,9,11
0,1,2,4,5,9,10,13,12,6,11,7,8
0,1,2,4,6,7,9,10,11,12,5,13,8
0,1,2,4,6,7,9,13,11,8,12,5,10
0,1,2,4,6,7,10,13,11,8,12,5,9
0,1,2,4,6,9,10,13,11,5,12,8,7
0,1,2,4,7,9,10,13,11,5,12,8,6
0,1,2,4,7,9,10,13,12,3,5
0,1,2,5,7,9,10,13,12,3,4
0,1,2,6,7,9,10,13,11,3,4
0,1,4,5,7,9,10,12,13
0,1,4,6,7,9,10,11,13
0,1,4,7,9,10,11,12,2,3,6,13,5,8
0,1,4,7,9,10,11,12,13
0,1,4,7,9,11,12,13,2,3,10,6,5,8
0,1,4,7,10,11,12,13,2,3,6,9,5,8
0,1,4,9,10,11,12,13,2,3,7,6,5,8
0,1,7,9,10,11,12,13,2,3,6,4,5,8
0,2,4,5,7,9,10,12,13
0,2,4,6,7,9,10,11,13
0,2,4,7,9,10,11,12,13
1,2,4,5,7,9,10,12,13
1,2,4,6,7,9,10,11,13
1,2,4,7,9,10,11,12,13
0,1,2,3,4,5,6,7,9,10,12,13,11,8
0,1,2,3,4,5,6,9,10,13
0,1,2,3,4,5,6,9,13,7,8,12,10,11
0,1,2,3,4,5,6,10,13,7,8,12,9,11
0,1,2,3,5,6,7,9,10,13
0,1,3,4,5,6,7,9,10,13
0,1,4,7,9,10,11,12,13,2,3,6,5,8
0,2,3,4,5,6,7,9,10,13
1,2,3,4,5,6,7,9,10,13
