0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1,9,5,2,11,6,8,4,12,3,10,7,14,13
0,1,9,12,2,11,6,8,4,5,3,10,7,14,13
0,1,12,3,4,5,6,10,8,7,2,14,9,13,11
0,2,6,9
0,2,8,9
0,3,4,5,2,1,9,6,11,8,12,10,7,13,14
0,3,6,4,2,1,9,11,8,5,12,10,7,13,14
0,3,12,4,2,1,9,6,11,8,5,10,7,13,14
0,5,6,4,2,1,9,11,8,3,12,10,7,13,14
0,5,6,14,3,4,7,12,9,8,1,10,13,11,2
0,5,8,4,11,3,2,9,12,7,10,1,6,13,14
0,5,8,14,3,7,10,1,9,4,12,6,13,11,2
0,5,12,1,2,9,11,6,8,4,3,10,7,14,13
0,5,12,4,2,1,9,11,6,8,3,10,7,13,14
0,5,12,14,3,4,7,6,9,8,1,10,13,11,2
0,5,14,4,3,7,6,12,9,8,1,10,13,11,2
0,6,12,4,2,1,11,9,8,3,5,10,7,13,14
0,6,12,14,3,4,7,5,9,8,1,10,13,11,2
0,6,14,4,3,7,12,5,9,8,1,10,13,11,2
0,8,12,4,3,7,10,1,9,5,14,6,13,11,2
0,8,12,14,3,7,10,1,9,4,5,6,13,11,2
0,8,14,4,3,7,10,1,9,5,12,6,13,11,2
0,12,14,4,3,7,6,5,9,8,1,10,13,11,2
1,2,6,9
1,2,8,9
1,3,5,7,4,12,6,0,10,8,13,11,9,14,2
1,3,5,10,4,12,6,0,8,7,13,11,9,14,2
1,3,6,7,4,5,12,0,10,8,13,11,9,14,2
1,3,6,10,4,5,12,0,8,7,13,11,9,14,2
1,3,9,7,4,5,12,6,0,10,8,13,11,14,2
1,3,9,10,4,5,12,6,0,8,7,13,11,14,2
1,3,12,10,4,5,6,0,8,7,2,14,9,13,11
1,5,6,7,2,9,0,11,8,3,4,14,12,10,13
1,5,6,10,2,9,0,11,8,3,4,12,7,14,13
1,5,8,7,6,0,2,14,10,9,4,12,3,11,13
1,5,8,10,6,0,2,7,14,9,4,12,3,11,13
1,5,9,7,2,0,11,6,8,3,4,14,12,10,13
1,5,9,10,2,0,11,6,8,3,4,12,7,14,13
1,5,12,10,2,9,0,11,6,8,3,4,7,14,13
1,6,9,7,2,8,11,0,14,10,4,5,12,3,13
1,6,9,10,2,11,8,5,12,7,3,4,0,14,13
1,6,12,10,2,11,9,8,0,5,7,3,4,14,13
1,8,9,7,4,3,5,12,6,0,10,13,11,14,2
1,8,9,10,4,3,5,12,6,0,7,13,11,14,2
1,8,12,10,4,3,5,6,0,7,9,2,14,13,11
1,9,12,10,2,11,6,8,0,5,7,3,4,14,13
3,4,5,7,2,1,0,9,6,11,8,12,10,14,13
3,4,5,10,2,1,0,9,6,11,8,12,7,13,14
3,4,5,11,6,10,2,12,7,9,1,8,0,13,14
3,4,5,13,2,1,0,9,6,11,8,12,10,7,14
3,4,6,7,2,1,0,9,11,8,5,12,10,14,13
3,4,6,10,2,1,0,9,11,8,5,12,7,13,14
3,4,6,13,2,1,0,9,11,8,5,12,10,7,14
3,4,12,10,2,1,0,9,6,11,8,5,7,13,14
3,4,12,11,2,1,0,9,6,8,5,10,7,13,14
3,4,12,13,2,1,0,9,6,11,8,5,10,7,14
3,5,6,7,0,9,4,8,14,1,10,12,13,11,2
3,5,6,10,0,9,1,8,4,12,7,13,11,2,14
3,5,6,13,2,1,0,9,11,8,12,7,10,4,14
3,5,9,7,0,4,8,14,6,1,11,10,13,12,2
3,5,9,10,0,1,8,4,12,6,7,2,14,11,13
3,5,9,11,6,4,10,2,12,7,0,13,8,1,14
3,5,9,13,4,10,7,0,8,12,6,11,1,14,2
3,5,12,10,0,9,1,8,4,6,7,13,11,2,14
3,5,12,11,2,1,0,9,6,8,10,7,4,14,13
3,5,12,13,2,1,0,9,6,11,8,7,10,4,14
3,6,9,7,0,5,4,8,14,1,11,10,13,12,2
3,6,9,10,0,1,8,4,12,5,7,2,14,11,13
3,6,9,13,4,10,7,5,0,8,12,11,1,14,2
3,6,12,10,0,9,1,8,4,5,7,13,11,2,14
3,6,12,13,2,1,0,9,11,8,5,7,10,4,14
3,9,12,10,0,1,8,4,6,5,7,2,14,11,13
3,9,12,11,4,10,7,5,0,8,6,13,1,14,2
3,9,12,13,4,10,7,5,0,8,6,11,1,14,2
4,5,6,7,2,0,11,8,1,9,3,14,12,10,13
4,5,6,10,2,0,11,8,1,9,3,12,7,14,13
4,5,6,13,2,0,11,8,1,9,3,12,10,7,14
4,5,8,7,9,0,11,3,10,13,6,12,1,14,2
4,5,8,10,6,0,2,7,14,1,9,12,3,11,13
4,5,12,10,2,0,11,6,8,1,9,3,7,14,13
4,5,12,11,2,0,6,8,1,9,3,7,10,14,13
4,5,12,13,2,0,11,6,8,1,9,3,7,10,14
4,5,14,7,3,6,0,12,8,1,9,13,11,10,2
4,6,12,10,2,0,11,8,1,9,3,5,7,14,13
4,6,12,13,2,0,11,8,1,9,3,5,10,7,14
4,6,14,7,3,0,12,5,8,1,9,13,11,10,2
4,8,12,10,3,0,7,1,9,5,6,14,13,11,2
4,8,14,7,3,0,10,1,9,5,12,6,13,11,2
5,6,9,7,0,4,8,14,1,3,11,10,13,12,2
5,6,9,10,0,1,8,4,3,12,7,2,14,11,13
5,6,9,13,2,1,0,11,8,3,12,7,10,4,14
5,6,12,10,0,9,1,8,4,3,7,13,11,2,14
5,6,12,13,2,1,9,0,11,8,3,7,10,4,14
5,6,14,7,3,4,0,12,8,1,9,13,11,10,2
5,8,9,7,0,4,14,6,1,3,11,10,13,12,2
5,8,9,10,0,1,4,3,12,6,7,11,13,2,14
5,8,12,10,0,9,1,4,3,6,7,13,11,2,14
5,8,14,7,3,0,10,1,9,4,12,6,13,11,2
5,9,12,10,0,1,8,4,3,6,7,2,14,11,13
5,9,12,11,2,1,0,6,8,3,10,7,4,14,13
5,9,12,13,2,1,0,11,6,8,3,7,10,4,14
6,9,12,10,0,1,8,4,3,5,7,2,14,11,13
6,9,12,13,2,1,11,8,0,3,5,7,10,4,14
8,9,12,10,0,1,4,3,6,5,7,11,13,2,14
0,1,3,5,6,8,9,12,4,10,7,2,14,13,11
0,1,6,9,3,4,5,12,10,8,7,13,11,14,2
0,1,6,9,5,2,11,8,4,12,3,10,7,14,13
0,1,6,9,12,2,11,8,4,5,3,10,7,14,13
0,1,6,12,3,4,5,10,8,7,9,2,14,13,11
0,1,8,5,9,11,3,4,2,12,10,7,6,13,14
0,1,8,9,12,4,3,5,6,10,7,13,11,2,14
0,1,8,12,5,7,3,4,6,9,14,13,11,10,2
0,1,9,3,5,4,12,6,10,8,7,13,11,14,2
0,1,9,12,3,4,5,6,10,8,7,13,11,2,14
0,1,12,3,5,4,6,10,8,7,2,14,9,13,11
0,3,4,5,6,11,2,9,12,7,10,1,8,13,14
0,3,5,12,4,2,1,9,6,11,8,10,7,13,14
0,3,6,12,4,2,1,9,11,8,5,10,7,13,14
0,5,6,12,1,2,9,11,8,4,3,10,7,14,13
0,5,6,12,4,2,1,9,11,8,3,10,7,13,14
0,5,6,12,14,3,4,7,9,8,1,10,13,11,2
0,5,6,14,4,11,3,2,9,12,7,10,1,8,13
0,5,8,4,12,13,3,6,9,7,1,10,2,14,11
0,5,8,9,12
0,5,8,12,14,3,7,10,1,9,4,6,13,11,2
0,5,8,14,4,11,3,2,9,12,7,10,1,6,13
0,5,9,12,1,2,11,6,8,4,3,10,7,14,13
0,5,12,14,4,3,7,6,9,8,1,10,13,11,2
0,6,12,14,4,3,7,5,9,8,1,10,13,11,2
0,8,12,14,4,3,7,10,1,9,5,6,13,11,2
1,3,5,6,7,8,0,9,12,4,10,2,14,13,11
1,3,5,6,10,4,12,0,8,7,13,11,9,14,2
1,3,5,9,7,4,12,6,0,10,8,13,11,14,2
1,3,5,9,10,4,12,6,0,8,7,13,11,14,2
1,3,5,12,10,4,6,0,8,7,2,14,9,13,11
1,3,6,9,7,4,5,12,0,10,8,13,11,14,2
1,3,6,9,10,4,5,12,0,8,7,13,11,14,2
1,3,6,12,10,4,5,0,8,7,9,14,2,13,11
1,3,9,12,10,4,5,6,0,8,7,13,11,2,14
1,5,6,9,7,2,0,11,8,3,4,14,12,10,13
1,5,6,9,10,2,0,11,8,3,4,12,7,14,13
1,5,6,12,10,2,9,0,11,8,3,4,7,14,13
1,5,8,7,9,6,0,2,14,10,4,12,3,11,13
1,5,8,9,10,6,0,2,7,14,4,12,3,11,13
1,5,8,10,7,6,0,2,14,9,4,12,3,11,13
1,5,8,12,10,7,13,3,11,9,14,6,4,0,2
1,5,9,12,10,2,0,11,6,8,3,4,7,14,13
1,6,9,12,10,2,11,8,0,5,7,3,4,14,13
1,8,9,12,10,4,3,5,6,0,7,13,11,2,14
3,4,5,6,7,9,0,11,10,13,8,12,1,14,2
3,4,5,6,10,2,1,0,9,11,8,12,7,13,14
3,4,5,6,13,2,1,0,9,11,8,12,10,7,14
3,4,5,11,7,9,0,10,13,6,8,12,2,1,14
3,4,5,12,10,2,1,0,9,6,11,8,7,13,14
3,4,5,12,11,9,7,0,10,13,6,8,14,1,2
3,4,5,12,13,2,1,0,9,6,11,8,10,7,14
3,4,6,12,10,2,1,0,9,11,8,5,7,13,14
3,4,6,12,13,2,1,0,9,11,8,5,10,7,14
3,5,6,9,7,0,4,8,14,1,11,10,13,12,2
3,5,6,9,10,0,1,8,4,12,7,2,14,11,13
3,5,6,9,13,4,10,7,0,8,12,11,1,14,2
3,5,6,12,10,0,9,1,8,4,7,13,11,2,14
3,5,6,12,13,2,1,0,9,11,8,7,10,4,14
3,5,9,11,7,8,1,0,12,4,10,2,6,14,13
3,5,9,12,10,0,1,8,4,6,7,2,14,11,13
3,5,9,12,11,8,1,0,4,10,7,2,6,14,13
3,5,9,12,13,4,10,7,0,8,6,11,1,14,2
3,6,9,12,10,0,1,8,4,5,7,2,14,11,13
3,6,9,12,13,4,10,7,5,0,8,11,1,14,2
4,5,6,12,10,2,0,11,8,1,9,3,7,14,13
4,5,6,12,13,2,0,11,8,1,9,3,10,7,14
4,5,6,12,14
4,5,8,12,14
5,6,9,12,10,0,1,8,4,3,7,2,14,11,13
5,6,9,12,13,2,1,0,11,8,3,7,10,4,14
5,8,9,12,10,0,1,4,3,6,7,11,13,2,14
0,1,3,5,6,9,11,4,2,12,10,7,8,13,14
0,1,6,9,12,3,4,5,10,8,7,13,11,2,14
0,1,6,12,3,5,8,2,14,7,4,9,10,11,13
0,1,9,12,3,5,4,6,10,8,7,13,11,2,14
0,3,5,6,9,12
0,5,6,9,12,1,2,11,8,4,3,10,7,14,13
1,3,5,6,7,9,8,0,12,4,10,2,14,13,11
1,3,5,6,9,10,4,12,0,8,7,13,11,14,2
1,3,5,6,10,7,8,0,9,12,4,2,14,13,11
1,3,5,6,12,10,8,0,9,4,7,2,14,13,11
1,3,5,9,12,10,4,6,0,8,7,13,11,2,14
1,3,6,9,12,10,4,5,0,8,7,13,11,14,2
1,5,6,9,12,10,2,0,11,8,3,4,7,14,13
3,5,6,9,12,10,0,1,8,4,7,2,14,11,13
