0,1,2,3,4,5,6,7,8,9,10,11,12
1,2,7,10,9,0,8,6,12,3,11,5,4
1,2,8,10,9,0,6,12,3,7,11,4,5
1,2,10,12,9,0,8,6,3,7,11,5,4
1,3,6,7,9,5,12,8,11,10,4,0,2
1,3,6,8,9,5,12,11,10,4,0,7,2
1,3,6,10,9,5,12,8,11,4,0,7,2
1,3,6,12,9,8,10,0,2,5,7,11,4
1,3,7,8,9,0,6,12,10,2,11,4,5
1,3,7,10,9,0,8,6,12,2,11,5,4
1,3,8,10,9,0,6,12,2,7,11,4,5
1,3,10,12,9,0,8,6,2,7,11,5,4
1,5,6,10,12
1,6,7,8,9,2,0,12,3,4,10,11,5
1,6,7,10,9,2,0,12,8,3,4,11,5
1,6,8,10,9,2,0,12,7,3,4,11,5
1,6,10,12,9,2,0,7,8,3,4,11,5
1,7,8,10,9,0,6,12,3,2,11,4,5
2,3,4,10,11
2,3,7,8,9,0,6,12,1,10,11,4,5
2,3,7,10,9,0,8,6,12,1,11,5,4
2,3,8,10,9,0,6,12,1,7,11,4,5
2,3,10,11,9,8,5,4,0,7,1,12,6
2,3,10,12,9,0,8,6,1,7,11,5,4
2,3,11,12,9,8,5,10,4,0,1,6,7
2,7,8,10,9,0,6,12,1,3,11,4,5
2,10,11,12,9,1,3,5,4,0,8,6,7
3,6,7,8,9,0,12,1,10,2,11,5,4
3,6,7,10,9,0,8,12,1,2,11,5,4
3,6,8,10,9,0,12,1,2,7,11,5,4
3,6,10,12,9,0,8,1,2,7,11,5,4
3,7,8,10,9,0,6,12,1,2,11,4,5
3,10,11,12,9,1,2,5,4,0,7,8,6
6,7,8,10,9,0,12,1,3,2,11,5,4
0,1,2,3,4,7,6,10,8,9,12,5,11
0,1,2,3,8,4,6,7,10,9,12,5,11
0,1,2,3,10,4,6,7,8,9,12,5,11
0,1,3,4,6,7,5,12,8,11,10,2,9
0,1,3,4,8,6,5,12,11,10,7,2,9
0,1,3,4,10,6,5,12,8,11,7,2,9
0,1,3,7,8,6,2,9,12,4,10,11,5
0,1,3,7,10,6,2,9,12,8,4,11,5
0,1,3,8,10,6,2,9,12,7,4,11,5
0,1,4,5,6,7,3,8,10,11,12,9,2
0,1,4,7,8,5,3,10,11,6,12,2,9
0,1,4,7,8,6,2,9,12,3,10,11,5
0,1,4,7,10,5,3,8,11,6,12,9,2
0,1,4,7,10,6,2,9,12,8,3,11,5
0,1,4,8,5,6,3,7,10,11,12,2,9
0,1,4,8,10,5,3,7,11,6,12,2,9
0,1,4,8,10,6,2,9,12,7,3,11,5
0,1,4,10,5,6,3,7,8,11,12,2,9
0,1,7,8,10,5,3,11,4,6,12,2,9
0,1,7,8,10,6,2,9,12,3,4,11,5
0,5,6,7,8,1,3,10,11,4,12,9,2
0,5,6,7,10,1,3,8,11,4,12,9,2
0,5,6,8,10,1,3,7,11,4,12,2,9
1,2,3,7,8,9,6,4,10,0,12,11,5
1,2,3,7,10,9,6,4,8,0,12,11,5
1,2,3,8,10,9,6,4,7,0,12,11,5
1,2,7,8,10,9,0,6,12,3,11,4,5
1,3,6,7,8,9,5,12,11,10,4,0,2
1,3,6,7,10,9,5,12,8,11,4,0,2
1,3,6,8,10,9,5,12,11,4,0,7,2
1,3,7,8,10,9,0,6,12,2,11,4,5
1,6,7,8,10,9,2,0,12,3,4,11,5
2,3,7,8,10,9,0,6,12,1,11,4,5
3,6,7,8,10,9,0,12,1,2,11,5,4
0,1,2,3,4,7,8,9,6,11,12,10,5
0,1,2,3,7,8,10
0,1,2,3,7,10,4,6,8,9,12,5,11
0,1,2,3,8,10,4,6,7,9,12,5,11
0,1,2,4,7,8,10
0,1,3,4,6,7,8,9,2,11,12,10,5
0,1,3,4,7,10,6,5,12,8,11,2,9
0,1,3,4,8,10,6,5,12,11,7,2,9
0,1,3,7,8,10,6,2,9,12,4,11,5
0,1,4,5,6,7,8,9,2,3,11,12,10
0,1,4,7,8,10,5,3,11,6,12,2,9
0,1,4,7,8,10,6,2,9,12,3,11,5
0,1,4,7,10,5,6,3,8,11,12,9,2
0,1,4,8,10,5,6,3,7,11,12,2,9
0,2,3,4,7,8,10
0,3,4,6,7,8,10
0,4,5,6,7,8,10
0,5,6,7,8,10,1,3,11,4,12,9,2
1,2,3,4,7,8,10
1,3,4,6,7,8,10
1,4,5,6,7,8,10
