0,1,2,3,4,5,6,7,8,9,10,11,12
1,4,7,10,11,5,6,2,12,0,8,3,9
1,4,8,10,11,5,6,2,12,0,7,3,9
1,7,8,10,9,5,6,2,12,11,0,3,4
1,7,8,10,11,5,3,4,2,12,0,6,9
1,7,8,10,11,9,4,5,2,3,12,0,6
1,7,8,11,9,5,6,2,12,10,0,3,4
1,7,10,11,9,5,6,2,12,0,8,3,4
1,8,10,11,9,5,6,2,12,0,7,3,4
4,6,7,8,10,11
4,7,8,10,11,5,0,3,2,12,1,6,9
