0,1,2,3,4,5,6,7,8,9,10,11,12
6,11,4,2,9,8,3,12,0,1,10,7,5
6,11,12,3,4,10,1,2,8,0,9,5,7
6,12,1,0,11,10,5,2,3,8,9,4,7
7,8,0,2,4,3,6,5,10,1,11,12,9
7,11,0,2,8,4,3,9,6,12,10,1,5
7,11,4,2,8,0,3,9,6,12,10,1,5
8,10,0,2,9,4,12,3,11,1,6,5,7
8,11,0,2,9,3,6,12,4,10,1,5,7
10,9,4,8,11,2,1,6,5,7,3,12,0
10,11,0,2,9,4,8,12,3,6,1,5,7
10,11,4,2,9,8,12,3,0,6,1,7,5
10,11,9,3,2,4,1,0,8,12,6,7,5
10,11,12,3,4,1,6,2,8,9,0,5,7
10,12,4,8,11,1,6,5,2,7,3,9,0
11,9,4,3,10,2,1,8,12,0,6,7,5
11,12,4,3,10,1,6,2,9,8,0,5,7
0,2,3,6,1,8
1,2,3,4,5,6,12,8,0,11,7,10,9
2,3,6,4,0,5,10,7,11,12,8,9,1
2,3,8,0,1,6
2,3,8,1,0,6
2,6,4,1,0,5,10,7,11,3,8,12,9
2,6,8,0,1,3
2,6,8,1,0,3
2,6,12,1,3,4,11,10,9,8,0,5,7
2,9,1,4,11,3,0,8,6,12,10,7,5
2,12,1,4,5,0,8,6,11,10,3,7,9
3,6,4,1,0,5,10,2,7,11,8,12,9
3,6,8,0,1,2
3,6,8,1,0,2
3,6,8,11
3,6,11,0,7,4,8,5,10,2,1,12,9
3,7,0,8,10,4,11,6,5,2,1,12,9
3,7,8,11
3,7,11,0,6,8,5,4,10,1,2,12,9
3,8,10,0,9,11,2,1,4,6,12,5,7
3,8,10,11
3,8,11,0,5,6,4,7,10,2,1,12,9
3,10,11,0,7,4,8,6,5,2,1,12,9
5,0,6,8,10,4,11,12,3,2,7,1,9
5,4,6,11,10,0,12,8,3,7,2,1,9
5,6,8,11
5,6,11,0,7,4,8,3,10,2,1,12,9
5,6,11,12,3,4,7,0,8,10,1,2,9
5,6,12,4,10,11,0,8,3,2,7,1,9
5,7,0,8,10,4,11,12,3,6,2,1,9
5,7,8,11
5,7,11,0,6,8,4,3,10,1,2,12,9
5,7,11,4,8,6,10,2,1,3,0,12,9
5,8,11,0,4,7,6,3,10,1,2,12,9
5,11,12,4,3,6,7,0,8,10,1,2,9
6,8,11,0,2,9,3,12,4,1,10,5,7
6,11,12,4,3,10,1,2,8,0,9,5,7
7,8,11,0,2,4,3,9,6,12,5,10,1
8,10,11,0,2,9,4,12,3,6,1,5,7
10,9,4,11,8,2,1,6,5,7,3,0,12
10,11,12,4,8,1,6,5,2,7,3,9,0
10,12,4,9,8,11,1,6,5,2,7,3,0
0,2,3,6,8
1,2,3,6,8
