0,1,2,3,4,5,6,7,8,9,10,11
1,4,7,0,3,5,6,10,11,2,8,9
1,4,8,0,3,5,6,9,10,11,2,7
1,5,2,0,3,4,6,9,10,11,7,8
1,5,7,0,3,4,6,10,11,2,8,9
1,5,8,0,3,4,6,9,10,11,2,7
1,6,2,3,0,4,5,7,8,9,10,11
1,6,7,0,3,4,5,10,11,2,8,9
1,6,8,0,3,4,5,9,10,11,2,7
1,7,2,0,3,4,5,6,10,11,9,8
1,8,2,0,3,4,5,6,9,10,11,7
1,10,2,3,0,4,5,7,8,9,6,11
1,10,7,0,3,4,5,6,11,2,8,9
1,10,8,0,3,4,5,6,9,11,2,7
1,11,2,0,3,4,5,6,9,10,7,8
1,11,7,0,3,4,5,6,10,2,8,9
1,11,8,0,3,4,5,6,9,10,2,7
3,4,2,0,1,5,6,9,10,11,8,7
3,4,7,0,1,5,6,10,11,2,8,9
3,4,8,0,1,5,6,9,10,11,2,7
3,5,2,0,1,4,6,9,10,11,8,7
3,5,7,0,1,4,6,10,11,2,8,9
3,5,8,0,1,4,6,9,10,11,2,7
3,9,2,1,0,4,5,6,8,10,11,7
3,9,8,1,0,2,4,5,6,10,11,7
3,11,2,0,1,4,5,6,9,10,8,7
3,11,7,0,1,4,5,6,10,2,8,9
3,11,8,0,1,4,5,6,9,10,2,7
4,5,2,0,1,3,6,9,10,11,8,7
4,5,7,0,1,3,6,10,11,2,8,9
4,5,8,0,1,3,6,9,10,11,2,7
4,6,2,0,1,3,5,9,10,11,8,7
4,6,7,0,1,3,5,10,11,2,8,9
4,6,8,0,1,3,5,9,10,11,2,7
4,9,2,1,0,3,5,6,8,10,11,7
4,9,8,1,0,2,3,5,6,10,11,7
4,10,2,0,1,3,5,6,9,11,8,7
4,10,7,0,1,3,5,6,11,2,8,9
4,10,8,0,1,3,5,6,9,11,2,7
4,11,2,0,1,3,5,6,9,10,8,7
4,11,7,0,1,3,5,6,10,2,8,9
4,11,8,0,1,3,5,6,9,10,2,7
5,6,2,0,1,3,4,9,10,11,8,7
5,6,7,0,1,3,4,10,11,2,8,9
5,6,8,0,1,3,4,9,10,11,2,7
5,9,2,1,0,3,4,6,8,10,11,7
5,9,8,1,0,2,3,4,6,10,11,7
5,10,2,0,1,3,4,6,9,11,8,7
5,10,7,0,1,3,4,6,11,2,8,9
5,10,8,0,1,3,4,6,9,11,2,7
5,11,2,0,1,3,4,6,9,10,8,7
5,11,7,0,1,3,4,6,10,2,8,9
5,11,8,0,1,3,4,6,9,10,2,7
6,9,2,3,0,1,4,5,7,8,10,11
6,9,8,1,0,2,3,4,5,10,11,7
6,10,2,0,1,3,4,5,9,11,8,7
6,10,7,0,1,3,4,5,11,2,8,9
6,10,8,0,1,3,4,5,9,11,2,7
9,8,2,1,0,3,4,5,6,10,11,7
9,10,2,3,0,1,4,5,7,8,6,11
9,10,8,1,0,2,3,4,5,6,11,7
0,1,3,4,2,5,6,9,10,11,7,8
0,3,4,9,2,1,5,6,10,11,8,7
0,3,5,1,2,4,6,9,10,11,7,8
0,3,5,9,2,1,4,6,10,11,8,7
0,3,11,1,2,4,5,6,9,10,7,8
0,4,5,1,2,3,6,9,10,11,7,8
0,4,5,9,2,1,3,6,10,11,8,7
0,4,6,1,3,2,5,7,8,9,10,11
0,4,6,9,3,1,2,5,7,8,10,11
0,4,10,1,3,2,5,7,8,9,6,11
0,4,10,9,3,1,2,5,7,8,6,11
0,4,11,1,2,3,5,6,9,10,7,8
0,5,6,1,3,2,4,7,8,9,10,11
0,5,6,9,3,1,2,4,7,8,10,11
0,5,10,1,3,2,4,7,8,9,6,11
0,5,10,9,3,1,2,4,7,8,6,11
0,5,11,1,2,3,4,6,9,10,7,8
0,6,10,1,3,2,4,5,7,8,9,11
0,6,10,9,3,1,2,4,5,7,8,11
1,2,3,4,0,5,6,9,10,11,7,8
1,3,4,7,0,5,6,10,11,2,8,9
1,3,4,8,0,5,6,9,10,11,2,7
1,3,5,2,0,4,6,9,10,11,7,8
1,3,5,7,0,4,6,10,11,2,8,9
1,3,5,8,0,4,6,9,10,11,2,7
1,3,7,2,0,4,5,6,10,11,9,8
1,3,8,2,0,4,5,6,9,10,11,7
1,3,11,2,0,4,5,6,9,10,7,8
1,3,11,7,0,4,5,6,10,2,8,9
1,3,11,8,0,4,5,6,9,10,2,7
1,4,5,2,0,3,6,9,10,11,7,8
1,4,5,7,0,3,6,10,11,2,8,9
1,4,5,8,0,3,6,9,10,11,2,7
1,4,6,2,3,0,5,7,8,9,10,11
1,4,6,7,0,3,5,10,11,2,8,9
1,4,6,8,0,3,5,9,10,11,2,7
1,4,7,2,0,3,5,6,10,11,9,8
1,4,8,2,0,3,5,6,9,10,11,7
1,4,10,2,3,0,5,7,8,9,6,11
1,4,10,7,0,3,5,6,11,2,8,9
1,4,10,8,0,3,5,6,9,11,2,7
1,4,11,2,0,3,5,6,9,10,7,8
1,4,11,7,0,3,5,6,10,2,8,9
1,4,11,8,0,3,5,6,9,10,2,7
1,5,6,2,3,0,4,7,8,9,10,11
1,5,6,7,0,3,4,10,11,2,8,9
1,5,6,8,0,3,4,9,10,11,2,7
1,5,7,2,0,3,4,6,10,11,9,8
1,5,8,2,0,3,4,6,9,10,11,7
1,5,10,2,3,0,4,7,8,9,6,11
1,5,10,7,0,3,4,6,11,2,8,9
1,5,10,8,0,3,4,6,9,11,2,7
1,5,11,2,0,3,4,6,9,10,7,8
1,5,11,7,0,3,4,6,10,2,8,9
1,5,11,8,0,3,4,6,9,10,2,7
1,6,7,2,3,0,4,5,8,9,10,11
1,6,8,2,3,0,4,5,7,9,10,11
1,6,10,2,3,0,4,5,7,8,9,11
1,6,10,7,0,3,4,5,11,2,8,9
1,6,10,8,0,3,4,5,9,11,2,7
1,10,7,2,3,0,4,5,8,9,6,11
1,10,8,2,3,0,4,5,7,9,6,11
1,11,7,2,0,3,4,5,6,10,9,8
1,11,8,2,0,3,4,5,6,9,10,7
3,4,5,2,0,1,6,9,10,11,8,7
3,4,5,7,0,1,6,10,11,2,8,9
3,4,5,8,0,1,6,9,10,11,2,7
3,4,9,2,1,0,5,6,8,10,11,7
3,4,9,8,1,0,2,5,6,10,11,7
3,4,11,2,0,1,5,6,9,10,8,7
3,4,11,7,0,1,5,6,10,2,8,9
3,4,11,8,0,1,5,6,9,10,2,7
3,5,9,2,1,0,4,6,8,10,11,7
3,5,9,8,1,0,2,4,6,10,11,7
3,5,11,2,0,1,4,6,9,10,8,7
3,5,11,7,0,1,4,6,10,2,8,9
3,5,11,8,0,1,4,6,9,10,2,7
3,9,8,2,1,0,4,5,6,10,11,7
4,5,6,2,0,1,3,9,10,11,8,7
4,5,6,7,0,1,3,10,11,2,8,9
4,5,6,8,0,1,3,9,10,11,2,7
4,5,9,2,1,0,3,6,8,10,11,7
4,5,9,8,1,0,2,3,6,10,11,7
4,5,10,2,0,1,3,6,9,11,8,7
4,5,10,7,0,1,3,6,11,2,8,9
4,5,10,8,0,1,3,6,9,11,2,7
4,5,11,2,0,1,3,6,9,10,8,7
4,5,11,7,0,1,3,6,10,2,8,9
4,5,11,8,0,1,3,6,9,10,2,7
4,6,9,2,3,0,1,5,7,8,10,11
4,6,9,8,1,0,2,3,5,10,11,7
4,6,10,2,0,1,3,5,9,11,8,7
4,6,10,7,0,1,3,5,11,2,8,9
4,6,10,8,0,1,3,5,9,11,2,7
4,9,8,2,1,0,3,5,6,10,11,7
4,9,10,2,3,0,1,5,7,8,6,11
4,9,10,8,1,0,2,3,5,6,11,7
5,6,9,2,3,0,1,4,7,8,10,11
5,6,9,8,1,0,2,3,4,10,11,7
5,6,10,2,0,1,3,4,9,11,8,7
5,6,10,7,0,1,3,4,11,2,8,9
5,6,10,8,0,1,3,4,9,11,2,7
5,9,8,2,1,0,3,4,6,10,11,7
5,9,10,2,3,0,1,4,7,8,6,11
5,9,10,8,1,0,2,3,4,6,11,7
6,9,8,2,3,0,1,4,5,7,10,11
6,9,10,2,3,0,1,4,5,7,8,11
6,9,10,8,1,0,2,3,4,5,11,7
9,10,8,2,3,0,1,4,5,7,6,11
0,1,3,4,5,10,2,7,8,9,6,11
0,3,4,5,11
0,3,4,11,1,2,5,6,9,10,7,8
0,3,5,11,1,2,4,6,9,10,7,8
0,4,5,6,1,9,2,3,8,10,11,7
0,4,5,6,9,8,1,3,10,11,2,7
0,4,5,10,1,3,2,7,8,9,6,11
0,4,5,10,9,3,1,2,7,8,6,11
0,4,5,11,1,2,3,6,9,10,7,8
0,4,6,10,1,3,2,5,7,8,9,11
0,4,6,10,9,3,1,2,5,7,8,11
0,5,6,10,1,3,2,4,7,8,9,11
0,5,6,10,9,3,1,2,4,7,8,11
1,2,3,4,5,6,0,7,8,9,10,11
1,3,4,5,7,0,6,10,11,2,8,9
1,3,4,5,8,0,6,9,10,11,2,7
1,3,4,7,2,0,5,6,10,11,9,8
1,3,4,8,2,0,5,6,9,10,11,7
1,3,4,11,2,0,5,6,9,10,7,8
1,3,4,11,7,0,5,6,10,2,8,9
1,3,4,11,8,0,5,6,9,10,2,7
1,3,5,7,2,0,4,6,10,11,9,8
1,3,5,8,2,0,4,6,9,10,11,7
1,3,5,11,2,0,4,6,9,10,7,8
1,3,5,11,7,0,4,6,10,2,8,9
1,3,5,11,8,0,4,6,9,10,2,7
1,3,11,7,2,0,4,5,6,10,9,8
1,3,11,8,2,0,4,5,6,9,10,7
1,4,5,6,2,3,0,7,8,9,10,11
1,4,5,6,7,0,3,10,11,2,8,9
1,4,5,6,8,0,3,9,10,11,2,7
1,4,5,7,2,0,3,6,10,11,9,8
1,4,5,8,2,0,3,6,9,10,11,7
1,4,5,10,2,3,0,7,8,9,6,11
1,4,5,10,7,0,3,6,11,2,8,9
1,4,5,10,8,0,3,6,9,11,2,7
1,4,5,11,2,0,3,6,9,10,7,8
1,4,5,11,7,0,3,6,10,2,8,9
1,4,5,11,8,0,3,6,9,10,2,7
1,4,6,7,2,3,0,5,8,9,10,11
1,4,6,8,2,3,0,5,7,9,10,11
1,4,6,10,2,3,0,5,7,8,9,11
1,4,6,10,7,0,3,5,11,2,8,9
1,4,6,10,8,0,3,5,9,11,2,7
1,4,10,7,2,3,0,5,8,9,6,11
1,4,10,8,2,3,0,5,7,9,6,11
1,4,11,7,2,0,3,5,6,10,9,8
1,4,11,8,2,0,3,5,6,9,10,7
1,5,6,7,2,3,0,4,8,9,10,11
1,5,6,8,2,3,0,4,7,9,10,11
1,5,6,10,2,3,0,4,7,8,9,11
1,5,6,10,7,0,3,4,11,2,8,9
1,5,6,10,8,0,3,4,9,11,2,7
1,5,10,7,2,3,0,4,8,9,6,11
1,5,10,8,2,3,0,4,7,9,6,11
1,5,11,7,2,0,3,4,6,10,9,8
1,5,11,8,2,0,3,4,6,9,10,7
1,6,10,7,2,3,0,4,5,8,9,11
1,6,10,8,2,3,0,4,5,7,9,11
3,4,5,9,2,7,6,10,0,1,8,11
3,4,5,9,8,1,0,2,6,10,11,7
3,4,5,11,2,0,1,6,9,10,8,7
3,4,5,11,7,0,1,6,10,2,8,9
3,4,5,11,8,0,1,6,9,10,2,7
3,4,9,8,2,1,0,5,6,10,11,7
3,5,9,8,2,1,0,4,6,10,11,7
4,5,6,9,2,7,3,10,0,1,8,11
4,5,6,9,8,1,0,2,3,10,11,7
4,5,6,10,2,0,1,3,9,11,8,7
4,5,6,10,7,0,1,3,11,2,8,9
4,5,6,10,8,0,1,3,9,11,2,7
4,5,9,8,2,1,0,3,6,10,11,7
4,5,9,10,2,3,0,1,7,8,6,11
4,5,9,10,8,1,0,2,3,6,11,7
4,6,9,8,2,3,0,1,5,7,10,11
4,6,9,10,2,3,0,1,5,7,8,11
4,6,9,10,8,1,0,2,3,5,11,7
4,9,10,8,2,3,0,1,5,7,6,11
5,6,9,8,2,3,0,1,4,7,10,11
5,6,9,10,2,3,0,1,4,7,8,11
5,6,9,10,8,1,0,2,3,4,11,7
5,9,10,8,2,3,0,1,4,7,6,11
6,9,10,8,2,3,0,1,4,5,7,11
1,2,3,4,5,7,10,0,8,9,6,11
1,3,4,5,8,2,10,0,7,9,6,11
1,3,4,5,11,2,6,0,7,8,9,10
1,3,4,5,11,7,0,6,10,2,8,9
1,3,4,5,11,8,0,6,9,10,2,7
1,3,4,11,7,2,0,5,6,10,9,8
1,3,4,11,8,2,0,5,6,9,10,7
1,3,5,11,7,2,0,4,6,10,9,8
1,3,5,11,8,2,0,4,6,9,10,7
1,4,5,6,2,7,9,0,3,8,10,11
1,4,5,6,8,2,9,0,3,10,11,7
1,4,5,6,10,2,3,0,7,8,9,11
1,4,5,6,10,7,0,3,11,2,8,9
1,4,5,6,10,8,0,3,9,11,2,7
1,4,5,10,7,2,3,0,8,9,6,11
1,4,5,10,8,2,3,0,7,9,6,11
1,4,5,11,7,2,0,3,6,10,9,8
1,4,5,11,8,2,0,3,6,9,10,7
1,4,6,10,7,2,3,0,5,8,9,11
1,4,6,10,8,2,3,0,5,7,9,11
1,5,6,10,7,2,3,0,4,8,9,11
1,5,6,10,8,2,3,0,4,7,9,11
4,5,6,9,2,8,7,3,10,1,11,0
4,5,6,9,10,2,7,3,0,1,8,11
4,5,6,9,10,8,1,0,2,3,11,7
4,5,9,10,8,2,3,0,1,7,6,11
4,6,9,10,8,2,3,0,1,5,7,11
5,6,9,10,8,2,3,0,1,4,7,11
