0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
11,0,1,2,13,9,3,12,14,10,7,5,6,4,8
11,1,0,2,13,9,3,12,14,10,7,5,6,4,8
11,4,0,7,8,3,14,2,6,9,13,12,1,5,10
11,5,0,2,9,10
11,14,0,13,7,9,12,1,2,10,8,4,3,6,5
12,0,1,3,2,13,14,11,9,4,6,5,7,10,8
12,14,11,0,3,2,13,9,7,4,1,6,5,10,8
13,0,1,2,11,9,3,12,10,14,5,7,6,4,8
13,1,0,2,9,11,3,12,10,14,5,7,6,4,8
13,14,0,11,7,9,12,10,2,1,8,4,3,5,6
14,1,3,11,6,9,4,12,8,5,0,2,13,7,10
1,2,9,10,13,11,14,0,5,7,12,3,4,6,8
2,5,9,0,10,11
2,7,0,6,1,5,8,9,4,14,3,13,11,10,12
2,7,8
2,7,13
2,8,0,6,1,5,9,3,11,4,13,14,10,12,7
2,9,0,4,1,5,11,8,7,6,3,14,13,10,12
2,10,0,4,1,5,11,8,7,3,13,9,14,6,12
2,10,5,0,9,11
2,11,0,4,1,5,8,7,3,13,9,14,6,10,12
2,11,1,8,9,4,6,5,3,14,7,10,12,0,13
2,11,5,0,9,10
2,12,0,7,13,14,1,11,5,9,3,4,6,8,10
2,12,13
2,13,0,6,1,5,8,9,14,3,11,4,10,7,12
2,13,1,8,0,9,7,10,11,4,6,3,14,5,12
3,0,9,8,11,4,6,14,5,1,7,12,13,2,10
3,1,4,5,11,9,6,2,14,8,0,12,7,13,10
3,6,1,2,11,12,9,0,8,5,14,4,13,10,7
3,9,1,5,11,4,6,2,14,8,7,0,12,13,10
3,9,6,0,8,11,4,14,5,1,7,12,13,2,10
3,11,0,8,4,9,6,7,5,14,1,2,13,10,12
3,11,1,2,12,9,0,14,13,6,4,5,7,10,8
3,11,4,0,7,8,14,2,6,9,1,12,13,5,10
7,8,0,1,4,13,14,2,6,11,9,3,5,10,12
7,13,0,1,4,14,2,11,9,3,8,5,6,12,10
8,9,0,1,6,11,4,2,13,3,14,5,10,7,12
8,10,0,1,6,11,4,2,9,13,3,5,14,7,12
8,11,0,1,6,4,2,9,13,3,14,5,7,12,10
9,6,1,2,8,5,11,4,10,14,3,7,13,12,0
9,10,0,1,11,2,13,3,14,12,5,7,6,4,8
9,10,5,0,2,11
9,11,0,1,2,13,3,12,14,10,7,5,6,4,8
9,11,1,0,2,13,3,12,14,10,7,5,6,4,8
9,11,5,0,2,10
9,11,14,0,13,7,12,1,2,10,8,4,3,6,5
9,13,0,1,2,11,3,12,10,14,5,7,6,4,8
9,13,1,0,2,11,3,12,10,14,5,7,6,4,8
9,13,14,0,11,7,12,10,2,1,8,4,3,5,6
9,14,1,5,2,11,4,6,13,12,7,8,3,10,0
10,11,0,1,9,2,13,3,12,14,5,7,6,4,8
10,11,5,0,2,9
10,13,0,1,11,9,2,3,14,12,5,7,6,4,8
11,4,1,2,7,8,5,0,14,13,6,9,10,3,12
11,14,1,3,6,9,4,12,8,5,13,0,2,7,10
12,13,0,1,3,2,14,11,9,4,6,5,7,10,8
13,14,1,5,9,2,10,11,4,6,3,8,12,7,0
14,1,4,5,2,9,11,6,13,12,7,8,3,10,0
2,5,9,10,0,11
2,8,9,0,7,13,14,10,1,11,5,12,6,4,3
2,8,10,0,7,13,9,14,1,11,5,12,6,4,3
2,8,11,0,7,14,4,13,1,5,9,12,6,3,10
2,9,10,0,4,1,5,11,8,7,6,3,14,13,12
2,9,10,13
2,9,11,0,4,1,5,8,7,6,3,14,13,10,12
2,9,11,5,0,10
2,9,13,0,8,7,10,14,1,11,5,12,6,4,3
2,10,11,0,4,1,5,8,7,3,13,9,14,6,12
2,10,11,5,0,9
2,10,13,0,8,9,7,14,1,11,5,12,6,4,3
2,12,13,0,9,3,14,11,1,4,6,5,7,10,8
3,9,11,0,8,4,6,5,14,1,7,2,10,12,13
8,9,10,0,1,6,11,4,2,13,3,5,14,7,12
8,9,11,0,1,6,4,2,13,3,14,5,7,12,10
8,10,11,0,1,6,4,2,9,13,3,5,14,7,12
9,10,11,0,1,2,13,3,12,14,5,7,6,4,8
9,10,11,5,0,2
9,10,13,0,1,11,2,3,14,12,5,7,6,4,8
9,13,14,1,5,2,10,11,4,6,12,7,8,0,3
9,14,1,6,12,13,0,3,2,11,7,8,4,5,10
2,5,9,10,11
2,8,9,0,10,7,13,14,1,11,5,12,6,4,3
2,8,9,10,11
2,8,9,11,0,7,13,14,4,10,1,5,12,6,3
2,8,10,11,0,7,13,14,4,9,1,5,12,6,3
2,9,10,11,0,4,1,5,8,7,6,3,14,13,12
8,9,10,11,0,1,6,4,2,13,3,5,14,7,12
