0,1,2,3,4,5,6,7,8,9,10,11,12
5,7,12,8,0,2,1,6,10,9,11,4,3
5,9,11,0,3,12,4,10,7,2,6,1,8
5,9,11,8,3,12,4,10,7,2,0,1,6
5,9,12,8,4,6,11,0,10,1,2,3,7
5,11,12,8,6,4,9,7,2,0,10,3,1
6,7,9,0,2,1,8,4,3,11,12,5,10
6,7,9,8,3,2,1,10,4,12,5,0,11
6,7,12,8,4,5,11,0,10,9,1,2,3
6,9,12,0,1,7,5,4,8,3,2,10,11
6,9,12,8,1,7,5,0,4,3,2,10,11
7,9,10,8,3,2,1,6,4,12,5,0,11
7,9,11,0,3,5,12,4,10,2,1,8,6
7,9,11,8,3,5,12,4,10,2,0,1,6
7,9,12,8,4,5,6,11,0,10,1,2,3
7,10,11,8,3,5,12,4,9,2,0,1,6
7,10,12,8,0,2,1,6,9,11,4,5,3
7,11,12,8,4,5,6,0,10,9,1,2,3
9,10,11,0,3,5,12,4,7,2,1,8,6
9,10,11,8,3,5,12,4,7,2,0,1,6
9,10,12,8,6,3,4,7,0,1,2,5,11
9,11,12,0,1,4,3,10,2,8,5,7,6
9,11,12,8,1,4,3,10,2,5,7,0,6
10,11,12,8,6,3,4,9,7,0,5,2,1
0,1,3,4,5,6,7,2,8,12,11,9,10
0,1,3,4,7,2,6,8,11,9,12,5,10
0,1,3,4,10,6,7,2,8,12,5,9,11
0,1,3,12,5,6,7,2,8,4,11,9,10
0,1,3,12,7,4,5,6,11,10,9,2,8
0,1,3,12,10,6,7,2,8,5,4,9,11
0,2,3,4,6,8,7,12,1,10,5,9,11
0,2,3,4,9,5,8,1,12,11,6,7,10
0,2,3,12,6,8,7,1,4,10,5,9,11
0,2,3,12,9,5,8,1,4,11,6,7,10
0,3,4,5,6,2,12,11,1,9,8,10,7
0,3,4,5,9,2,12,11,6,1,8,10,7
0,3,4,7,6,2,1,8,11,9,12,5,10
0,3,4,7,9,2,1,6,8,11,12,5,10
0,3,4,10,9,6,12,8,7,5,11,1,2
0,3,5,7,1,2,12,11,4,6,9,8,10
0,3,5,7,6,2,12,11,4,1,9,8,10
0,3,5,7,9,2,12,11,4,6,1,8,10
0,3,5,12,6,4,11,10,9,1,2,8,7
0,3,5,12,9,4,6,11,10,1,2,8,7
0,3,7,10,1,2,6,8,4,11,9,12,5
0,3,7,10,9,2,1,6,8,4,11,12,5
0,3,7,12,6,4,5,11,10,9,1,2,8
0,3,7,12,9,4,5,6,11,10,1,2,8
0,3,10,12,9,6,4,8,7,11,5,2,1
0,4,5,7,1,2,12,11,6,3,9,8,10
0,4,5,7,6,2,12,11,3,1,9,8,10
0,4,5,7,9,2,12,11,6,3,1,8,10
0,4,5,7,11,8,12,1,6,10,2,9,3
0,4,7,10,1,2,6,8,3,11,9,12,5
0,4,7,10,9,2,1,6,8,3,11,12,5
0,4,7,10,11,8,12,1,6,2,5,9,3
0,5,7,12,1,2,11,4,6,3,9,8,10
0,5,7,12,6,2,11,4,3,1,9,8,10
0,5,7,12,9,2,11,4,6,3,1,8,10
0,5,7,12,11,8,1,6,4,10,2,9,3
0,7,10,12,1,2,6,8,4,3,11,9,5
0,7,10,12,9,2,1,6,8,4,3,11,5
0,7,10,12,11,8,1,6,4,2,5,9,3
1,3,4,5,7
1,3,4,7,10
1,3,5,7,12
1,3,7,10,12
2,3,4,6,9
2,3,6,9,0,1,12,7,5,4,8,10,11
2,3,6,9,12
2,4,6,9,0,1,12,7,5,8,3,10,11
2,6,9,12,0,1,7,5,4,8,3,10,11
3,4,6,9,0,1,12,7,5,8,2,10,11
3,4,7,9,10
3,5,6,9,0,2,12,11,4,1,8,10,7
3,6,7,9,0,2,1,8,4,11,12,5,10
3,6,9,12,0,1,7,5,4,8,2,10,11
3,7,9,10,12
4,5,6,7,8,3,2,1,10,9,12,0,11
4,5,6,9,0,2,12,11,3,1,8,10,7
4,5,6,9,8,3,2,7,1,10,12,0,11
4,5,7,9,8,3,2,1,6,10,12,0,11
4,5,7,11,8,6,12,9,2,0,10,1,3
4,5,9,11,0,6,12,8,7,2,10,1,3
4,5,9,11,8,6,12,7,2,0,10,1,3
4,6,7,9,0,2,1,8,3,11,12,5,10
4,6,7,9,8,3,2,1,10,12,5,0,11
4,7,9,10,8,6,3,12,0,1,2,5,11
4,7,9,11,0,3,5,12,10,2,1,8,6
4,7,9,11,8,3,5,12,10,2,0,1,6
4,7,10,11,8,6,3,9,12,0,5,2,1
4,9,10,11,0,6,3,12,8,7,5,2,1
4,9,10,11,8,6,3,12,7,0,5,2,1
5,6,7,9,0,2,12,11,4,3,1,8,10
5,6,7,9,8,3,2,1,10,4,12,0,11
5,6,7,12,8,4,11,0,10,9,1,2,3
5,6,9,12,0,2,11,4,3,1,8,7,10
5,6,9,12,8,4,11,0,10,1,2,3,7
5,7,9,11,0,3,12,4,10,2,6,1,8
5,7,9,11,8,3,12,4,10,2,0,1,6
5,7,9,12,8,4,6,11,0,10,1,2,3
5,7,11,12,8,6,4,9,2,0,10,3,1
5,9,11,12,0,6,4,8,7,2,10,3,1
5,9,11,12,8,6,4,7,2,0,10,3,1
6,7,9,12,0,2,1,8,4,3,11,5,10
6,7,9,12,8,4,5,11,0,10,1,2,3
7,9,10,11,0,3,5,12,4,2,1,8,6
7,9,10,11,8,3,5,12,4,2,0,1,6
7,9,10,12,8,6,3,4,0,1,2,5,11
7,9,11,12,0,4,5,6,10,1,2,8,3
7,9,11,12,8,4,5,6,0,10,1,2,3
7,10,11,12,8,6,3,4,9,0,5,2,1
9,10,11,12,0,6,3,4,8,7,5,2,1
9,10,11,12,8,6,3,4,7,0,5,2,1
0,3,4,5,6,7,8,12,1,10,2,9,11
0,3,4,5,7,9,2,12,11,6,1,8,10
0,3,4,5,9,6,2,12,11,1,8,10,7
0,3,5,7,12,6,8,1,4,10,2,9,11
0,3,5,7,12,9,4,6,11,10,1,2,8
0,3,5,12,9,6,4,11,10,1,2,8,7
3,4,5,6,7,9
3,4,6,7,9,0,2,1,8,11,12,5,10
3,5,6,7,9,0,2,12,11,4,1,8,10
3,5,6,7,9,12
3,6,7,9,12,0,4,5,11,10,1,2,8
4,5,6,7,9,0,2,12,11,3,1,8,10
5,6,7,9,12,0,2,11,4,3,1,8,10
