0,1,2,3,4,5,6,7,8,9,10,11,12,13
13,9,3,12,0,11,1,7,4,2,6,10,8,5
13,11,0,12,8,1,4,3,9,6,10,7,2,5
0,1,3,2,10,8,5,12,4,6,9,11,7,13
0,3,5,2,1,10,8,4,6,11,7,12,9,13
0,3,12
0,4,1,2,3,10,8,5,9,12,7,11,6,13
0,4,5,2,1,3,10,8,9,6,11,7,13,12
0,10,1,3,12,2,4,9,11,13,6,5,8,7
0,12,1,2,3,10,8,5,9,4,7,11,6,13
0,13,1,3,12,11,7,4,9,6,10,8,2,5
1,2,3,6,5,9,10,8,7,4,11,12,0,13
1,3,7,0,8,13,11,2,6,5,9,12,4,10
1,3,11,2,8,0,7,6,5,13,12,4,10,9
1,4,6,9,2,13,12,7,10,3,5,8,11,0
1,4,11,2,3,9,10,5,8,7,12,0,6,13
1,7,2,0,3,8,13,5,10,11,4,12,6,9
1,10,6,3,12,0,2,4,5,7,11,9,13,8
1,12,6,9,2,13,4,7,10,3,5,8,0,11
1,12,11,2,10,9,3,8,13,6,4,0,7,5
1,13,6,3,12,0,11,7,4,5,9,10,8,2
1,13,7,5,0,2,3,4,6,8,10,12,9,11
1,13,11,3,12,0,7,4,9,6,10,8,2,5
3,4,5
3,4,11,0,12,13,8,1,10,9,6,7,5,2
3,12,11,0,13,8,1,4,7,6,9,5,2,10
4,9,6,8,0,11,5,13,12,10,1,3,2,7
4,10,6,0,5,1,12,13,8,2,3,11,7,9
4,10,9,5,6,0,2,8,1,12,13,7,3,11
4,13,6,0,5,10,1,12,8,2,3,9,11,7
4,13,9,5,0,6,8,2,12,10,1,3,7,11
4,13,11,0,12,8,1,3,10,9,6,5,7,2
8,7,2,6,1,5,9,10,0,11,3,4,13,12
8,9,2,6,1,5,10,7,0,11,13,4,12,3
9,2,7,6,1,5,10,8,13,4,12,0,3,11
10,12,6,0,5,4,1,13,8,2,3,11,9,7
10,12,9,5,6,0,2,4,3,8,1,13,7,11
10,13,6,0,5,4,1,12,8,2,3,11,9,7
10,13,9,3,12,0,2,4,1,11,7,6,8,5
12,9,6,8,11,0,13,4,1,3,10,5,7,2
12,13,6,0,5,4,10,1,8,3,2,11,9,7
12,13,9,5,0,6,3,4,8,2,10,1,7,11
12,13,11,0,8,1,4,3,9,6,7,2,5,10
0,4,10,1,12,3,6,11,9,13,2,5,7,8
0,4,10,13
0,4,13,1,9,12,10,8,2,7,6,11,3,5
0,10,12,1,11,13,3,4,8,6,7,9,2,5
0,10,12,13
0,10,13,1,3,12,2,4,11,7,9,6,5,8
0,12,13,1,9,4,10,8,2,7,6,3,11,5
1,4,6,10,12,3,0,11,9,13,5,7,2,8
1,4,13,6,9,2,12,7,10,3,5,8,11,0
1,4,13,11,5,0,2,3,6,8,12,10,9,7
1,10,12,6,11,13,4,3,0,9,2,5,7,8
1,10,13,6,3,12,0,2,4,11,7,5,9,8
1,12,13,6,9,2,4,7,10,3,5,8,0,11
1,12,13,11,5,0,2,3,4,6,8,10,9,7
4,9,6,10,12,3,1,0,11,13,2,7,5,8
4,10,13,6,0,5,1,12,8,2,3,11,7,9
4,10,13,9,5,6,0,2,8,1,12,7,3,11
4,13,9,6,8,0,11,5,7,12,10,1,3,2
10,12,9,6,11,13,4,1,8,0,7,3,5,2
10,12,13,6,0,5,4,1,8,2,3,11,9,7
10,12,13,9,5,6,0,2,4,3,8,1,7,11
12,13,9,6,8,11,0,7,4,1,3,10,5,2
