0,1,2,3,4,5,6,7,8,9,10,11,12
1,2,3,6,8,0,9,4,10,5,11,12,7
1,2,3,11,8,0,9,4,10,6,5,12,7
1,2,4,5,8,0,9,3,10,6,11,12,7
1,2,4,6,8,0,9,3,10,5,11,12,7
1,2,4,11,8,0,9,3,10,6,5,12,7
1,2,5,6,8,0,9,4,3,10,11,12,7
1,2,5,11,8,0,9,4,3,10,6,12,7
1,2,6,11,8,0,9,4,3,10,5,12,7
1,3,4,5,8,0,9,2,10,6,11,12,7
1,3,4,6,8,0,9,2,10,5,11,12,7
1,3,4,7,10
1,3,4,10,8,9,0,2,6,7,5,12,11
1,3,4,11,8,0,9,2,10,6,5,12,7
1,3,5,6,8,0,9,4,2,10,11,12,7
1,3,5,11,8,0,9,4,2,10,6,12,7
1,3,6,11,8,0,9,4,2,10,5,12,7
1,3,10,11,8,2,0,9,4,12,5,6,7
1,4,5,6,8,0,9,3,2,10,11,12,7
1,4,5,11,8,0,9,3,2,10,6,12,7
1,4,6,11,8,0,9,3,2,10,5,12,7
1,4,10,11,8,2,0,3,9,12,5,6,7
1,5,6,11,8,0,9,4,3,2,10,12,7
2,3,4,5,8,0,9,1,10,6,11,12,7
2,3,4,6,8,0,9,1,10,5,11,12,7
2,3,4,11,8,0,9,1,10,6,5,12,7
2,3,5,6,8,0,9,4,1,10,11,12,7
2,3,5,11,8,0,9,4,1,10,6,12,7
2,3,6,11,8,0,9,4,1,10,5,12,7
2,4,5,6,8,0,9,3,1,10,11,12,7
2,4,5,11,8,0,9,3,1,10,6,12,7
2,4,5,12,8,3,11,0,7,6,10,1,9
2,4,6,11,8,0,9,3,1,10,5,12,7
2,4,6,12,8,3,11,0,7,5,10,1,9
2,4,11,12,8,3,0,7,5,6,10,1,9
2,5,6,9,8,11,12,0,10,1,3,4,7
2,5,6,11,8,0,9,4,3,1,10,12,7
2,5,6,12,8,3,11,0,7,4,10,1,9
2,5,9,12,0,4,8,7,6,10,3,1,11
2,5,9,12,8,4,7,6,0,10,3,1,11
2,5,11,12,8,3,0,7,4,6,10,1,9
2,6,9,12,0,4,8,7,10,5,3,1,11
2,6,9,12,8,4,7,0,10,5,3,1,11
2,6,11,12,8,3,0,7,4,5,10,1,9
3,4,5,6,8,0,9,2,1,10,11,12,7
3,4,5,11,8,0,9,2,1,10,6,12,7
3,4,6,11,8,0,9,2,1,10,5,12,7
3,4,10,11,8,0,9,2,1,6,5,12,7
3,5,6,11,8,0,9,4,2,1,10,12,7
4,5,6,7,12
4,5,6,11,8,0,9,3,2,1,10,12,7
4,5,6,12,8,1,11,0,2,7,10,3,9
4,5,11,12,8,1,0,2,7,6,10,9,3
4,6,11,12,8,1,0,2,7,5,10,9,3
5,6,7,9,12
5,6,9,12,0,1,8,7,2,10,11,4,3
5,6,9,12,8,1,7,0,2,10,11,4,3
5,6,11,12,8,1,0,2,7,4,10,9,3
5,7,9,12,0,4,8,6,2,10,3,1,11
6,7,9,12,0,4,8,2,10,5,3,1,11
0,1,3,4,5,7,2,9,12,6,8,10,11
0,1,3,4,6,7,2,9,12,5,8,10,11
0,1,3,5,6,7,2,9,4,12,8,10,11
0,1,4,5,6,7,2,9,3,12,8,10,11
0,2,4,5,6,12,10,1,3,9,8,11,7
0,2,4,5,11,12,3,7,6,10,8,9,1
0,2,4,6,11,12,3,7,5,10,8,9,1
0,2,5,6,11,12,3,7,4,10,8,9,1
0,3,4,5,6,7
0,4,5,6,11,12,1,2,7,10,8,3,9
1,2,3,4,5,8,0,9,10,6,11,12,7
1,2,3,4,6,8,0,9,10,5,11,12,7
1,2,3,4,11,8,0,9,10,6,5,12,7
1,2,3,5,6,8,0,9,4,10,11,12,7
1,2,3,5,11,8,0,9,4,10,6,12,7
1,2,3,6,11,8,0,9,4,10,5,12,7
1,2,4,5,6,8,0,9,3,10,11,12,7
1,2,4,5,11,8,0,9,3,10,6,12,7
1,2,4,6,11,8,0,9,3,10,5,12,7
1,2,5,6,11,8,0,9,4,3,10,12,7
1,3,4,5,6,7
1,3,4,5,6,8,0,9,2,10,11,12,7
1,3,4,5,11,8,0,9,2,10,6,12,7
1,3,4,6,11,8,0,9,2,10,5,12,7
1,3,5,6,11,8,0,9,4,2,10,12,7
1,4,5,6,11,8,0,9,3,2,10,12,7
2,3,4,5,6,8,0,9,1,10,11,12,7
2,3,4,5,11,8,0,9,1,10,6,12,7
2,3,4,6,11,8,0,9,1,10,5,12,7
2,3,5,6,11,8,0,9,4,1,10,12,7
2,4,5,6,11,8,0,9,3,1,10,12,7
2,4,5,6,12,8,10,1,3,0,9,11,7
2,4,5,11,12,8,3,0,7,6,10,1,9
2,4,6,11,12,8,3,0,7,5,10,1,9
2,5,6,11,12,8,3,0,7,4,10,1,9
3,4,5,6,11,8,0,9,2,1,10,12,7
4,5,6,11,12,8,1,0,2,7,10,9,3
0,1,2,3,4,5,6,10,12,9,8,11,7
0,1,2,3,4,5,11
0,1,2,3,4,6,11
0,1,2,3,5,6,11
0,1,2,4,5,6,11
0,1,3,4,5,6,11
0,2,3,4,5,6,11
1,2,3,4,5,6,8,10,0,12,9,11,7
1,2,3,4,5,11,8,0,9,10,6,12,7
1,2,3,4,6,11,8,0,9,10,5,12,7
1,2,3,5,6,11,8,0,9,4,10,12,7
1,2,4,5,6,11,8,0,9,3,10,12,7
1,3,4,5,6,11,8,0,9,2,10,12,7
2,3,4,5,6,11,8,0,9,1,10,12,7
