0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
13,11,1,2,8,4,14,10,3,6,0,5,7,12,9
14,0,2,3,6,5,7,8,13,1,10,12,9,11,4
14,1,2,3,6,5,7,0,8,13,10,12,9,11,4
14,5,2,3,6,7,0,8,13,1,10,12,9,11,4
0,2,3,1,10,8,9,14,7,4,12,13,6,11,5
1,2,3,0,7,10,9,4,8,14,12,13,6,11,5
2,3,5,1,14,4,7,6,0,8,13,12,9,10,11
2,3,11,1,10,4,8,12,13,6,7,0,9,14,5
2,4,0,1,10,8,9,14,7,3,12,13,6,11,5
2,4,1,0,7,10,9,3,8,14,12,13,6,11,5
2,4,5,1,3,14,7,6,0,8,13,12,9,10,11
2,4,11,1,10,3,8,14,12,9,7,0,6,13,5
2,6,0,1,7,14,4,9,3,8,10,5,13,12,11
2,6,5,1,7,14,4,9,3,8,0,13,12,10,11
2,7,0,1,10,8,9,14,3,4,12,13,6,11,5
2,7,1,0,10,9,3,4,8,14,12,13,6,11,5
2,7,5,1,3,14,4,6,0,8,13,12,9,10,11
2,8,0,5,7,12,13,14,6,3,4,9,10,11,1
2,8,1,6,7,9,3,4,14,0,12,10,11,13,5
2,8,11,9,10,4,3,12,13,6,1,7,0,14,5
2,9,0,1,10,8,14,7,3,4,12,13,6,11,5
2,9,1,0,7,10,3,4,8,14,12,13,11,6,5
2,10,0,1,8,9,14,7,3,4,12,6,11,13,5
2,10,1,0,7,9,3,4,8,14,6,12,11,13,5
2,10,11,1,4,3,8,12,13,6,7,0,9,14,5
2,13,0,3,6,4,14,5,10,12,11,9,8,1,7
2,13,5,3,0,6,4,14,10,12,11,7,8,9,1
2,13,11,3,0,6,4,14,5,10,12,8,7,9,1
3,4,0,1,10,8,9,14,2,7,12,13,6,11,5
3,4,1,0,7,2,10,9,8,14,6,13,5,12,11
3,4,5,1,14,7,2,6,0,13,12,8,9,10,11
3,4,11,1,10,2,8,7,12,0,9,14,6,13,5
3,6,0,1,7,2,14,4,9,8,10,13,5,12,11
3,6,5,1,7,2,14,4,9,8,13,0,12,10,11
3,7,0,1,10,8,9,14,2,4,12,13,6,11,5
3,7,1,0,2,10,9,4,8,14,6,13,5,12,11
3,7,5,1,14,4,2,6,0,13,12,8,9,10,11
3,9,0,1,10,8,14,2,7,4,12,13,6,11,5
3,9,1,0,7,2,10,4,8,14,6,13,5,12,11
3,10,0,1,8,9,14,2,7,4,12,6,11,13,5
3,10,1,0,7,2,9,4,8,14,6,13,5,12,11
3,10,11,1,4,2,8,12,13,6,7,0,9,14,5
3,12,0,2,8,4,10,9,11,5,13,7,14,1,6
3,12,5,2,0,8,4,10,9,11,13,14,6,7,1
3,12,11,2,0,8,4,10,9,5,13,14,6,7,1
3,14,0,5,13,12,2,6,7,4,10,11,8,9,1
3,14,1,6,7,2,9,4,8,13,0,5,12,10,11
3,14,5,4,6,7,0,13,12,1,9,8,2,10,11
4,6,0,1,7,2,14,9,3,8,10,13,5,12,11
4,6,5,1,7,2,14,9,3,8,13,0,12,10,11
4,7,0,1,10,8,9,14,2,3,12,13,6,11,5
4,7,1,0,2,10,9,3,8,14,6,13,5,12,11
4,7,5,1,3,14,2,6,0,13,12,8,9,10,11
4,9,0,1,10,8,14,2,7,3,12,13,6,11,5
4,9,1,0,7,2,10,3,8,14,6,13,5,12,11
4,10,0,1,8,9,14,2,7,3,12,13,6,11,5
4,10,1,0,7,2,9,3,8,14,6,13,5,12,11
4,10,11,1,2,3,8,14,12,9,7,0,6,13,5
4,12,0,2,8,3,10,9,11,5,13,7,1,6,14
4,12,5,2,0,8,3,10,9,11,13,14,6,7,1
4,12,11,2,0,8,3,10,9,5,13,14,6,7,1
4,13,0,1,2,8,14,10,9,7,3,6,5,12,11
4,13,5,1,2,8,14,10,3,7,6,0,12,9,11
4,13,11,1,2,8,14,10,3,6,0,5,7,12,9
6,7,0,1,2,14,4,9,3,8,10,13,5,12,11
6,7,5,1,2,14,4,9,3,8,13,0,12,10,11
6,8,0,1,7,2,14,4,9,3,10,13,5,12,11
6,9,0,1,7,2,14,4,3,8,10,13,5,12,11
6,13,0,1,7,2,14,4,9,3,8,10,5,12,11
6,13,5,1,7,2,14,4,9,3,8,10,0,12,11
6,14,0,2,3,5,7,8,13,1,10,12,9,11,4
6,14,5,2,3,7,0,8,13,1,10,12,9,11,4
7,8,0,1,10,9,14,2,3,4,12,13,6,5,11
7,8,1,0,2,10,9,3,4,14,6,13,5,12,11
7,9,0,1,10,8,14,2,3,4,12,13,6,11,5
7,9,1,0,2,10,3,4,8,14,6,13,5,12,11
7,14,0,2,3,6,5,8,13,1,10,12,9,11,4
7,14,1,2,3,6,5,0,8,13,10,12,9,11,4
7,14,5,2,3,6,0,8,13,1,10,12,9,11,4
8,9,0,1,10,14,2,7,3,4,12,13,6,5,11
8,9,1,0,7,2,10,3,4,14,6,13,5,12,11
8,10,0,1,9,14,2,7,3,4,6,12,13,5,11
8,10,1,0,7,2,9,3,4,14,6,13,5,12,11
8,10,11,1,4,2,3,12,13,6,7,0,9,14,5
8,12,0,7,4,3,14,9,5,2,10,13,6,11,1
8,12,11,9,10,4,2,3,13,6,1,7,0,5,14
8,13,0,1,2,4,14,10,9,7,3,6,5,12,11
8,13,11,1,2,4,14,10,3,6,0,5,7,12,9
8,14,0,5,7,12,13,2,6,3,4,9,10,11,1
8,14,1,6,7,2,9,3,4,13,0,5,12,10,11
9,10,0,1,8,14,2,7,3,4,12,6,11,13,5
9,10,1,0,7,2,3,4,8,14,6,13,5,12,11
9,12,0,2,8,4,3,10,11,5,13,7,1,6,14
10,12,0,2,8,4,3,9,11,5,13,7,1,6,14
10,12,11,2,0,8,4,3,9,5,13,14,6,7,1
10,13,0,1,2,8,4,14,9,7,3,6,5,12,11
10,13,11,1,2,8,4,14,3,6,0,5,7,12,9
12,13,0,3,2,6,4,14,5,10,11,8,9,1,7
12,13,5,3,0,2,6,4,14,10,11,7,8,9,1
12,13,11,3,0,2,6,4,14,5,10,8,7,9,1
12,14,0,2,8,4,3,10,9,11,5,13,6,7,1
12,14,5,2,0,8,4,3,10,9,11,13,6,7,1
13,14,0,5,12,2,6,7,3,4,8,10,9,11,1
13,14,5,4,3,6,7,0,12,1,10,2,11,9,8
0,2,3,4,5,13,12,14,6,7,10,11,8,9,1
1,2,3,4,6,7,9,8,14,0,12,10,11,13,5
2,3,4,5,1,14,7,6,0,8,13,12,9,10,11
2,3,4,11,9,10,12,8,0,5,13,7,14,1,6
2,3,6,0,1,7,14,4,9,8,10,5,13,12,11
2,3,6,5,1,7,14,4,9,8,0,13,12,10,11
2,3,7,0,1,10,8,9,14,4,12,13,6,11,5
2,3,7,1,0,10,9,4,8,14,12,13,6,11,5
2,3,7,5,1,14,4,6,0,8,13,12,9,10,11
2,3,9,0,1,10,8,14,7,4,12,13,6,11,5
2,3,9,1,0,7,10,4,8,14,12,13,6,11,5
2,3,10,0,1,8,9,14,7,4,12,6,11,13,5
2,3,10,1,0,7,9,4,8,14,6,12,13,11,5
2,3,10,11,1,4,8,12,13,6,7,0,9,14,5
2,4,6,0,1,7,14,9,3,8,10,5,13,12,11
2,4,6,5,1,7,14,9,3,8,0,13,12,10,11
2,4,7,0,1,10,8,9,14,3,12,13,6,11,5
2,4,7,1,0,10,9,3,8,14,12,13,6,11,5
2,4,7,5,1,3,14,6,0,8,13,12,9,10,11
2,4,9,0,1,10,8,14,7,3,12,13,6,11,5
2,4,9,1,0,7,10,3,8,14,12,13,11,6,5
2,4,10,0,1,8,9,14,7,3,12,13,6,11,5
2,4,10,1,0,7,9,3,8,14,6,12,11,13,5
2,4,10,11,1,3,8,14,12,9,7,0,6,13,5
2,4,13,0,5,12,14,6,7,3,8,10,9,11,1
2,4,13,5,3,0,6,14,10,12,11,7,8,9,1
2,4,13,11,9,0,8,6,10,12,3,7,1,14,5
2,6,7,0,1,14,4,9,3,8,10,5,13,12,11
2,6,7,5,1,14,4,9,3,8,0,13,12,10,11
2,6,8,0,5,7,12,13,14,3,4,9,10,11,1
2,6,8,13
2,6,9,0,1,7,14,4,3,8,10,5,13,12,11
2,6,13,0,3,4,14,5,10,12,11,1,7,8,9
2,6,13,5,3,0,4,14,10,12,11,7,8,1,9
2,7,8,0,5,12,13,14,6,3,4,10,9,11,1
2,7,8,1,6,9,3,4,14,0,12,10,11,13,5
2,7,9,0,1,10,8,14,3,4,12,13,6,11,5
2,7,9,1,0,10,3,4,8,14,12,13,11,6,5
2,8,9,0,5,7,12,13,14,6,3,4,10,11,1
2,8,9,1,6,7,3,4,14,10,12,11,0,13,5
2,8,10,0,7,9,4,3,1,12,13,6,11,14,5
2,8,10,1,7,9,0,4,3,14,12,13,6,11,5
2,8,10,11,12,4,13,0,9,3,5,6,1,7,14
2,8,13,0,5,7,12,14,6,3,4,9,10,11,1
2,8,13,11,9,0,6,4,10,12,3,5,14,1,7
2,9,10,0,1,8,14,7,3,4,12,6,11,13,5
2,9,10,1,0,7,3,4,8,14,12,11,6,13,5
2,10,13,0,3,6,4,14,5,12,11,9,8,1,7
2,10,13,11,3,0,6,4,14,5,12,8,7,9,1
3,4,6,0,1,7,2,14,9,8,10,13,5,12,11
3,4,6,5,1,7,2,14,9,8,13,0,12,10,11
3,4,7,0,1,10,8,9,14,2,12,13,6,11,5
3,4,7,1,0,2,10,9,8,14,6,13,5,12,11
3,4,7,5,1,14,2,6,0,13,12,8,9,10,11
3,4,9,0,1,10,8,14,2,7,12,13,6,11,5
3,4,9,1,0,7,2,10,8,14,6,13,5,12,11
3,4,10,0,1,8,9,14,2,7,12,6,11,13,5
3,4,10,1,0,7,2,9,8,14,6,13,5,12,11
3,4,10,11,1,2,8,7,12,0,9,14,6,13,5
3,4,12,0,8,14,10,1,9,2,7,11,6,13,5
3,4,12,11,9,10,2,8,13,0,5,7,14,1,6
3,6,7,0,1,2,14,4,9,8,10,13,5,12,11
3,6,7,5,1,2,14,4,9,8,13,0,12,10,11
3,6,9,0,1,7,2,14,4,8,10,13,5,12,11
3,6,14,0,5,13,12,2,7,4,10,11,8,9,1
3,6,14,5,4,7,0,13,12,1,8,2,9,10,11
3,7,9,0,1,10,8,14,2,4,12,13,6,11,5
3,7,9,1,0,2,10,4,8,14,6,13,5,12,11
3,7,14,0,5,13,12,2,6,4,10,11,8,9,1
3,7,14,5,4,6,0,13,12,1,9,8,2,10,11
3,9,10,0,1,8,14,2,7,4,12,6,11,13,5
3,9,10,1,0,7,2,4,8,14,6,13,5,12,11
3,9,12,0,2,8,4,10,11,5,13,7,14,1,6
3,10,12,0,2,8,4,9,11,5,13,7,14,1,6
3,10,12,11,2,0,8,4,9,5,13,14,6,7,1
4,6,7,0,1,2,14,9,3,8,10,13,5,12,11
4,6,7,5,1,2,14,9,3,8,13,0,12,10,11
4,6,9,0,1,7,2,14,3,8,10,13,5,12,11
4,6,13,0,1,7,2,14,9,3,8,10,5,12,11
4,6,13,5,1,7,2,14,9,3,8,10,0,12,11
4,7,9,0,1,10,8,14,2,3,12,13,6,11,5
4,7,9,1,0,2,10,3,8,14,6,13,5,12,11
4,9,10,0,1,8,14,2,7,3,12,13,6,11,5
4,9,10,1,0,7,2,3,8,14,6,13,5,12,11
4,9,12,0,2,8,3,10,11,5,13,7,1,6,14
4,10,12,0,2,8,3,9,11,5,13,7,1,6,14
4,10,12,11,2,0,8,3,9,5,13,14,6,7,1
4,10,13,0,1,2,8,14,9,7,3,6,5,12,11
4,10,13,11,1,2,8,14,3,6,0,5,7,12,9
4,12,13,0,9,2,8,6,10,11,3,5,7,1,14
4,12,13,11,9,0,2,8,6,10,3,5,7,1,14
6,7,8,0,1,2,14,4,9,3,10,13,5,12,11
6,7,8,14
6,7,9,0,1,2,14,4,3,8,10,13,5,12,11
6,7,14,0,2,3,5,8,13,1,10,12,9,11,4
6,7,14,5,2,3,0,8,13,1,10,12,9,11,4
6,8,9,0,1,7,2,14,4,3,10,13,5,12,11
6,8,13,0,1,7,2,14,4,9,3,10,5,12,11
6,8,13,14
6,8,14,0,5,7,12,13,2,3,4,9,10,11,1
6,13,14,0,7,2,8,4,5,1,3,10,12,9,11
7,8,9,0,1,10,14,2,3,4,12,13,6,5,11
7,8,9,1,0,2,10,3,4,14,6,13,5,12,11
7,8,14,0,5,12,13,2,6,3,4,9,10,11,1
8,9,10,0,1,14,2,7,3,4,6,12,13,5,11
8,9,10,1,0,7,2,3,4,14,6,13,5,12,11
8,9,10,12
8,9,12,0,7,4,3,14,5,2,10,13,6,11,1
8,10,12,0,7,9,4,3,1,2,14,5,6,13,11
8,10,12,11,9,4,2,3,13,6,1,7,0,5,14
8,10,13,0,1,2,4,14,9,7,3,6,5,12,11
8,10,13,11,1,2,4,14,3,6,0,5,7,12,9
8,12,13,0,9,2,6,4,10,11,3,5,14,1,7
8,12,13,11,9,0,2,6,4,10,3,5,14,1,7
8,12,13,14
8,12,14,0,11,3,13,10,2,4,1,9,7,6,5
8,13,14,0,5,7,12,2,6,3,4,9,10,11,1
9,10,12,0,2,8,4,3,11,5,13,7,1,6,14
10,12,13,0,3,2,6,4,14,5,11,8,9,1,7
10,12,13,11,3,0,2,6,4,14,5,8,7,9,1
12,13,14,0,7,8,4,3,9,5,2,6,10,1,11
0,2,3,4,6,5,13,12,14,7,10,11,8,9,1
1,2,3,4,7,8,14,10,12,9,11,0,6,13,5
2,3,4,5,6,1,14,7,9,8,0,13,12,10,11
2,3,4,7,0,5,13,12,14,6,10,11,8,9,1
2,3,4,7,5,1,14,6,0,8,13,12,9,10,11
2,3,4,9,0,5,7,6,12,13,14,8,10,11,1
2,3,4,9,1,6,7,8,14,10,12,0,11,13,5
2,3,4,10,0,8,14,12,1,9,7,11,6,13,5
2,3,4,10,1,8,14,12,9,7,11,0,6,13,5
2,3,6,7,0,1,14,4,9,8,10,5,13,12,11
2,3,6,7,5,1,14,4,9,8,0,13,12,10,11
2,3,6,9,0,1,7,14,4,8,10,5,13,12,11
2,3,7,9,0,1,10,8,14,4,12,13,6,11,5
2,3,7,9,1,0,10,4,8,14,12,13,6,11,5
2,3,9,10,0,1,8,14,7,4,12,6,11,13,5
2,3,9,10,1,0,7,4,8,14,12,13,6,11,5
2,4,6,7,0,1,14,9,3,8,10,5,13,12,11
2,4,6,7,5,1,14,9,3,8,0,13,12,10,11
2,4,6,9,0,1,7,14,3,8,10,5,13,12,11
2,4,7,9,0,1,10,8,14,3,12,13,6,11,5
2,4,7,9,1,0,10,3,8,14,12,13,11,6,5
2,4,9,10,0,1,8,14,7,3,12,13,6,11,5
2,4,9,10,1,0,7,3,8,14,12,11,6,13,5
2,6,7,8,0,5,12,13,14,3,4,10,9,11,1
2,6,7,8,9
2,6,7,9,0,1,14,4,3,8,10,5,13,12,11
2,6,8,9,0,5,7,12,13,14,3,4,10,11,1
2,7,8,9,0,5,12,13,14,6,3,4,10,11,1
3,4,6,7,0,1,2,14,9,8,10,13,5,12,11
3,4,6,7,5,1,2,14,9,8,13,0,12,10,11
3,4,6,9,0,1,7,2,14,8,10,13,5,12,11
3,4,7,9,0,1,10,8,14,2,12,13,6,11,5
3,4,7,9,1,0,2,10,8,14,6,13,5,12,11
3,4,9,10,0,1,8,14,2,7,12,6,11,13,5
3,4,9,10,1,0,7,2,8,14,6,13,5,12,11
3,4,9,10,12
3,4,9,12,0,8,14,10,1,2,7,11,6,13,5
3,4,10,12,0,8,14,1,9,2,7,11,6,13,5
3,6,7,9,0,1,2,14,4,8,10,13,5,12,11
3,9,10,12,0,2,8,4,11,5,13,7,14,1,6
4,6,7,9,0,1,2,14,3,8,10,13,5,12,11
4,9,10,12,0,2,8,3,11,5,13,7,1,6,14
6,7,8,9,0,1,2,14,4,3,10,13,5,12,11
0,2,3,4,6,7,8,14,10,12,1,9,11,13,5
2,3,4,6,7,9
2,3,4,6,9,0,5,7,12,13,14,8,10,11,1
2,3,4,7,9,0,5,6,12,13,14,8,10,11,1
2,3,6,7,9,0,1,14,4,8,10,5,13,12,11
2,4,6,7,9,0,1,14,3,8,10,5,13,12,11
3,4,6,7,9,0,1,2,14,8,10,13,5,12,11
