0,1,2,3,4,5,6,7,8,9,10,11,12
12,2,1,6,7,3,4,8,10,0,9,5,11
0,1,4,7,10,9,8,2,6,3,12,5,11
0,3,4,7,10,9,8,1,6,12,2,5,11
0,4,9,2,3,10,8,1,6,7,5,12,11
0,4,10,2,3,9,8,1,6,7,5,12,11
0,5,8,7,10,4,9,1,6,12,2,3,11
0,8,1,3,4,6,2,5,10,7,12,9,11
0,8,3,2,10,4,9,1,7,6,12,5,11
0,8,9,2,3,10,4,1,6,7,5,12,11
0,8,10,2,3,4,9,1,6,7,5,12,11
0,9,3,2,10,4,8,1,7,6,12,5,11
0,10,3,2,4,9,8,1,7,6,12,5,11
0,11,5,7,10,4,9,8,1,12,6,2,3
0,11,9,3,10,12,5,2,7,6,8,4,1
1,2,4,6,12,10,3,7,8,5,0,9,11
1,4,6,5,8,0,9,10,3,7,2,12,11
1,4,7,0,8,9,10,2,6,3,12,5,11
1,7,2,3,4,8,0,6,9,10,12,5,11
1,8,2,3,4,0,6,10,9,5,7,12,11
1,8,6,3,4,0,2,10,5,9,12,7,11
1,8,7,0,9,4,10,2,6,3,12,5,11
3,2,4,7,6,12,10,9,8,1,5,11,0
3,4,6,7,12,10,2,9,8,5,11,1,0
3,8,2,1,0,6,4,10,9,5,7,12,11
3,8,6,2,7,1,4,12,10,9,0,5,11
3,9,2,1,0,6,4,8,7,10,5,12,11
3,10,2,1,0,6,4,8,7,9,5,12,11
3,10,6,2,7,1,4,8,12,9,0,5,11
3,10,12,1,0,6,2,4,8,7,5,11,9
3,12,2,9,5,11,10,7,6,8,0,4,1
4,8,2,0,10,3,9,1,7,6,12,5,11
4,8,6,0,5,3,1,10,9,12,2,7,11
4,8,7,0,9,10,1,2,6,3,12,5,11
4,9,2,1,8,7,0,10,3,6,12,5,11
4,9,7,1,8,0,2,10,3,6,12,5,11
4,10,2,1,8,7,0,6,9,3,5,12,11
4,10,6,2,7,3,1,8,12,9,0,5,11
4,10,7,1,8,0,2,6,9,3,5,12,11
5,6,8,9,7,3,4,10,12,2,0,11,1
5,9,0,7,6,8,10,12,4,1,3,2,11
5,10,0,7,6,8,9,12,4,1,3,2,11
5,10,6,7,8,9,12,2,3,4,11,1,0
5,10,12,4,6,8,9,0,2,3,7,1,11
5,12,6,9,2,3,11,10,7,4,8,1,0
8,9,2,1,7,0,4,10,3,6,12,5,11
8,9,7,1,0,4,2,10,3,6,12,5,11
8,10,2,1,7,0,4,6,9,3,5,12,11
8,10,6,2,7,3,1,4,12,9,0,5,11
8,10,7,1,0,2,4,6,9,3,5,12,11
9,7,2,3,6,8,4,10,12,5,1,11,0
9,10,0,2,3,4,8,1,6,7,5,12,11
9,10,2,1,8,7,0,4,6,3,5,12,11
9,10,7,1,8,0,4,2,6,3,5,12,11
10,7,2,3,6,8,9,4,12,1,5,11,0
10,11,0,3,12,9,5,2,7,6,8,4,1
10,11,12,4,9,0,2,3,6,7,5,8,1
10,12,2,1,8,7,0,4,6,5,3,9,11
11,12,5,4,10,9,0,2,3,6,7,8,1
0,3,4,8,7,10,9,1,6,12,2,5,11
0,4,8,9,2,3,10,1,6,7,5,12,11
0,4,8,10,2,3,9,1,6,7,5,12,11
0,4,9,3,7,10,8,1,6,12,2,5,11
0,4,10,3,7,9,8,1,6,12,2,5,11
0,5,8,9,7,10,4,1,6,12,2,3,11
0,8,9,3,2,10,4,1,7,6,12,5,11
0,8,10,3,2,4,9,1,7,6,12,5,11
1,2,4,7,6,12,10,3,8,5,0,9,11
1,4,6,7,5,8,0,9,10,12,2,3,11
1,4,8,2,6,12,10,3,7,5,0,9,11
1,4,8,6,5,0,9,10,3,7,2,12,11
1,4,8,7,0,9,10,2,6,3,12,5,11
1,8,7,2,3,4,0,6,9,10,12,5,11
3,2,4,8,7,6,12,10,9,1,5,11,0
3,4,6,8,9,5,7,10,12,0,2,11,1
3,4,9,2,7,6,12,10,8,5,1,11,0
3,4,10,2,7,6,12,9,8,1,5,11,0
3,4,10,6,7,12,2,9,8,5,11,1,0
3,8,9,2,1,0,6,4,7,10,5,12,11
3,8,10,2,1,0,6,4,7,9,5,12,11
3,8,10,6,2,7,1,4,12,9,0,5,11
3,9,10,0,2,4,8,1,6,7,5,12,11
3,9,10,2,1,0,6,4,8,7,5,12,11
4,8,9,2,1,7,0,10,3,6,12,5,11
4,8,9,7,1,0,2,10,3,6,12,5,11
4,8,10,2,1,7,0,6,9,3,5,12,11
4,8,10,6,2,7,3,1,12,9,0,5,11
4,8,10,7,1,0,2,6,9,3,5,12,11
4,9,7,2,6,8,10,5,3,12,1,0,11
4,9,10,0,2,3,8,1,6,7,5,12,11
4,9,10,2,1,8,7,0,6,3,5,12,11
4,9,10,7,1,8,0,2,6,3,5,12,11
4,10,7,2,6,12,3,8,1,5,9,0,11
5,8,9,10
5,8,10,0,7,6,9,12,4,1,3,2,11
5,9,10,0,7,6,8,12,4,1,3,2,11
5,9,10,11
5,9,11,0,7,6,8,10,12,4,1,3,2
5,10,11,0,7,6,8,9,12,4,1,3,2
5,10,11,12,4,6,8,9,0,2,3,7,1
5,10,12,6,9,2,3,11,7,4,8,1,0
8,9,7,2,3,6,4,10,12,5,1,11,0
8,9,10,0,2,3,4,1,6,7,5,12,11
8,9,10,2,1,7,0,4,6,3,5,12,11
8,9,10,7,1,0,4,2,6,3,5,12,11
8,10,7,2,3,6,9,4,12,1,5,11,0
9,10,7,2,3,6,8,4,12,5,1,11,0
9,10,11,0,3,12,2,5,7,4,8,1,6
0,3,4,8,9,7,10,1,6,12,2,5,11
0,4,8,10,3,7,9,1,6,12,2,5,11
0,5,8,9,10,7,4,1,6,12,2,3,11
3,2,4,8,9,7,6,12,10,1,5,11,0
3,4,8,10,2,7,6,12,9,1,5,11,0
3,4,9,10,0,7,6,12,2,8,1,5,11
3,4,9,10,2,7,6,12,8,5,1,11,0
3,8,9,10,0,2,4,1,6,7,5,12,11
3,8,9,10,2,1,0,6,4,7,5,12,11
4,8,9,7,2,6,10,5,3,12,1,0,11
4,8,9,10,0,2,3,1,6,7,5,12,11
4,8,9,10,2,1,7,0,6,3,5,12,11
4,8,9,10,7,1,0,2,6,3,5,12,11
4,8,10,7,2,6,12,3,1,5,9,0,11
4,9,10,7,2,6,8,5,3,12,1,0,11
5,9,10,11,0,7,6,8,12,4,1,3,2
8,9,10,7,2,3,6,4,12,5,1,11,0
