0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
14,12,0,10,1,2,4,11,7,6,5,9,3,8,13
0,1,2,3,14,13,5,6,11,8,10,9,4,12,7
0,1,10,3,2,14,13,5,6,11,8,7,4,12,9
0,2,3,4,5,6,7,14,8,1,9,10,11,12,13
0,5,3,1,2,6,14,8,13,11,4,7,12,10,9
0,11,3,1,2,5,6,14,8,13,4,7,12,9,10
0,13,3,1,2,5,6,14,8,11,4,7,12,9,10
0,14,3,1,2,5,6,8,13,11,4,7,12,9,10
1,2,6,3,0,14,13,5,11,8,4,10,12,9,7
1,2,12,3,0,14,13,5,6,11,8,7,4,10,9
1,4,6,0,5,3,2,10,11,14,8,13,7,12,9
1,4,8,3,0,2,14,13,5,6,11,7,10,12,9
1,4,12,0,10,14,2,11,7,6,5,9,8,3,13
1,5,6,0,4,3,2,10,11,7,8,14,9,13,12
1,5,8,3,0,2,14,13,6,11,4,10,7,12,9
1,10,6,3,0,2,14,13,5,11,8,7,4,12,9
1,10,8,3,0,2,14,13,5,6,11,7,4,12,9
1,10,12,3,0,2,14,13,5,6,11,8,7,4,9
1,11,6,0,5,4,3,2,10,7,9,14,8,13,12
1,14,12,0,10,2,4,11,7,6,5,9,8,3,13
2,3,6,4,5,0,7,14,8,1,9,10,11,13,12
2,3,7,4,5,0,6,14,8,1,9,10,11,13,12
2,4,6,0,5,3,10,1,11,7,14,8,13,12,9
2,4,7,3,5,6,0,8,14,1,9,10,11,12,13
2,4,12,0,10,14,1,11,7,6,5,9,3,8,13
2,5,6,0,4,3,10,1,11,7,8,14,9,13,12
2,5,7,1,6,8,4,10,11,12,3,13,9,0,14
2,11,6,0,5,4,3,10,1,7,9,14,8,13,12
2,11,7,1,6,8,5,4,10,12,3,13,9,0,14
2,14,12,0,10,1,4,11,7,6,5,9,3,8,13
3,5,6,1,2,0,14,8,13,11,4,7,12,10,9
3,5,7,1,2,0,6,14,8,13,11,4,10,12,9
3,5,8,4,2,0,6,7,14,1,13,12,10,11,9
3,11,6,1,2,5,0,14,8,13,4,7,12,9,10
3,11,7,1,2,5,0,6,14,8,13,4,10,12,9
4,5,6,0,3,2,10,1,11,7,14,8,13,12,9
4,5,7,1,6,8,10,11,2,12,9,3,13,14,0
4,5,8,0,10,3,13,1,11,7,6,14,9,2,12
4,5,9,3,2,6,7,0,8,14,11,13,12,1,10
4,10,6,0,5,3,2,1,11,7,14,8,13,12,9
4,10,7,3,5,2,6,0,8,14,11,1,9,12,13
4,10,8,0,5,3,13,1,2,9,6,7,14,11,12
4,10,9,3,5,2,6,7,0,8,14,11,13,1,12
4,10,12,0,14,1,2,5,6,7,11,8,9,3,13
4,14,9,8,13,12,1,10,3,0,2,7,6,5,11
4,14,12,0,10,1,2,11,7,6,5,9,3,8,13
5,10,6,0,4,3,2,1,11,7,8,14,9,13,12
5,10,7,3,11,8,6,14,0,9,1,4,12,13,2
5,10,8,0,4,3,13,1,2,6,7,14,9,11,12
5,10,9,3,11,8,7,6,14,0,13,1,2,4,12
5,11,6,0,4,3,2,10,1,7,9,14,8,13,12
5,11,7,1,6,8,4,10,2,12,9,3,13,0,14
5,11,9,4,10,14,7,0,6,1,2,12,3,8,13
10,11,6,0,5,4,3,2,1,7,9,14,8,13,12
10,11,7,4,9,14,0,6,1,2,5,13,8,12,3
10,11,9,4,14,7,0,6,1,2,5,12,3,8,13
10,14,9,3,11,8,7,6,5,0,13,1,2,4,12
10,14,12,0,1,2,4,5,6,7,11,3,9,8,13
11,14,9,8,10,7,6,1,3,5,13,12,4,0,2
0,1,2,4,3,14,13,5,6,11,8,7,10,9,12
0,1,4,10,3,2,14,13,5,6,11,8,7,12,9
0,1,5,2,3,14,13,6,11,8,10,9,4,12,7
0,1,5,10,3,2,14,13,6,11,8,7,4,12,9
0,1,11,2,4,10,9,14,7,6,5,12,13,8,3
0,1,11,10,4,9,14,7,6,2,5,13,8,12,3
0,1,13,2,12,14,4,10,9,8,3,11,7,6,5
0,1,13,14
0,1,14,2,3,13,5,6,11,8,9,4,10,12,7
0,1,14,10,3,2,13,5,6,11,8,7,4,12,9
0,2,3,5,10,1,4,14,6,7,12,11,8,13,9
0,2,4,5
0,2,4,14
0,2,11,3,4,10,9,14,7,6,1,5,8,12,13
0,2,13,3,12,1,14,4,10,9,8,6,7,5,11
0,2,14,3,10,1,4,5,6,7,12,11,8,13,9
0,4,5,10
0,4,10,14
0,5,10,11
0,5,11,3,1,2,6,14,8,13,4,7,12,10,9
0,10,11,14
0,11,14,3,1,2,5,6,8,13,4,7,12,9,10
0,13,14,3,1,2,5,6,8,11,4,7,12,9,10
1,2,4,6,3,0,14,13,5,11,8,7,10,12,9
1,2,4,12,5,10,9,8,7,6,11,14,0,13,3
1,2,5,6,3,0,14,13,11,8,4,10,9,12,7
1,2,11,6,4,10,9,14,7,0,5,12,8,13,3
1,2,11,14
1,2,13,14
1,2,14,12,3,0,13,5,6,11,8,7,4,10,9
1,4,5,6,0,3,2,10,11,14,8,13,7,12,9
1,4,5,8,3,0,2,14,13,6,11,7,10,12,9
1,4,10,6,3,0,2,14,13,5,11,8,7,12,9
1,4,10,8,3,0,2,14,13,5,6,11,7,12,9
1,4,10,12,5,9,8,7,2,6,11,13,14,3,0
1,4,14,12,0,10,2,11,7,6,5,9,8,3,13
1,5,10,6,3,0,2,14,13,11,8,7,4,12,9
1,5,10,8,3,0,2,14,13,6,11,7,4,12,9
1,5,11,6,0,4,3,2,10,7,9,14,8,13,12
1,10,11,6,4,9,14,7,0,2,5,8,12,13,3
1,10,11,14
1,10,14,12,3,0,2,13,5,6,11,8,7,4,9
2,3,5,6,4,0,7,14,8,1,11,10,13,9,12
2,3,5,7,4,0,6,14,8,11,10,1,13,9,12
2,3,11,6,4,5,0,7,14,8,10,9,1,13,12
2,3,11,7,4,5,0,6,14,8,10,9,1,13,12
2,3,11,14
2,3,13,14
2,4,5,6,0,3,10,1,11,7,14,8,13,12,9
2,4,5,7,3,6,0,8,14,10,1,11,9,12,13
2,4,14,12,0,10,1,11,7,6,5,9,3,8,13
2,5,11,6,0,4,3,10,1,7,9,14,8,13,12
2,5,11,7,1,6,8,4,10,12,3,13,9,0,14
3,5,8,6,4,2,0,7,14,1,13,12,10,11,9
3,5,11,6,1,2,0,14,8,13,4,7,12,10,9
3,5,11,7,1,2,0,6,14,8,13,4,10,12,9
4,5,9,6,3,2,7,0,8,14,11,13,12,1,10
4,5,10,6,0,3,2,1,11,7,14,8,13,12,9
4,5,10,7,3,2,6,0,8,14,11,1,12,13,9
4,5,10,8,0,3,13,1,2,6,7,14,11,9,12
4,5,10,9,3,2,6,7,0,8,14,11,13,1,12
4,10,14,9,11,5,2,6,1,7,0,3,12,13,8
4,10,14,12,0,1,2,5,6,7,11,3,9,8,13
5,10,11,6,0,4,3,2,1,7,9,14,8,13,12
5,10,11,7,4,9,14,0,6,1,2,13,8,12,3
5,10,11,9,4,14,7,0,6,1,2,3,12,8,13
5,11,9,6,4,10,14,7,0,1,2,12,3,8,13
1,4,5,8,6,9,14,13,12,11,10,0,2,3,7
1,4,5,10,6,7,2,12,11,8,0,14,3,13,9
1,4,5,10,8,3,0,2,14,13,6,11,7,12,9
1,4,10,12,6,7,2,5,11,8,0,14,3,13,9
2,3,5,6,7,10,1,0,4,14,12,11,8,13,9
2,3,5,11,6,4,0,7,14,8,10,9,1,13,12
2,3,5,11,7,4,0,6,14,8,10,9,1,13,12
4,5,9,6,7,3,2,0,8,14,11,13,12,1,10
4,5,10,7,6,3,2,0,8,14,11,1,12,13,9
4,5,10,9,6,3,2,7,0,8,14,11,13,1,12
5,10,11,7,6,8,9,1,3,12,13,4,14,2,0
5,10,11,9,6,4,14,7,0,1,2,3,12,8,13
5,11,9,6,7,8,10,1,3,14,0,4,13,12,2
4,5,9,6,7,8,3,2,0,14,11,13,12,1,10
4,5,10,7,6,8,3,2,0,14,11,1,12,13,9
4,5,10,9,6,7,3,2,0,8,14,11,13,1,12
