0,1,2,3,4,5,6,7,8,9,10,11
1,3,8,5,0,2,10,4,6,11,7,9
1,3,8,7,0,4,10,2,6,11,5,9
1,3,8,9,2,10,7,11,4,6,5,0
1,3,10,5,0,2,8,4,6,11,7,9
1,3,10,7,0,4,2,6,8,11,5,9
1,3,10,9,2,7,11,4,8,6,5,0
1,3,11,5,0,2,8,10,4,6,7,9
1,3,11,7,0,4,10,2,6,8,5,9
1,3,11,9,2,10,7,4,8,6,5,0
1,4,8,5,0,3,2,10,6,11,7,9
1,4,8,7,0,10,2,6,3,11,5,9
1,4,8,9,2,10,7,11,3,6,5,0
1,4,10,5,0,3,2,8,6,11,7,9
1,4,10,7,0,2,6,8,3,11,5,9
1,4,10,9,2,7,11,8,3,6,5,0
1,4,11,5,0,3,2,8,10,6,7,9
1,4,11,7,0,10,2,6,8,3,5,9
1,4,11,9,2,10,7,8,3,6,5,0
1,8,10,5,0,3,2,4,6,11,7,9
1,8,10,7,0,4,2,6,3,11,5,9
1,8,10,9,2,7,11,4,3,6,5,0
1,8,11,5,0,3,2,10,4,6,7,9
1,8,11,7,0,4,10,2,6,3,5,9
1,8,11,9,2,10,7,4,3,6,5,0
1,10,11,5,0,3,2,8,4,6,7,9
1,10,11,7,0,4,2,6,8,3,5,9
1,10,11,9,2,7,4,8,3,6,5,0
2,3,4,5,0,8,10,6,11,1,7,9
2,3,4,7,0,10,1,6,8,11,9,5
2,3,6,5,1,10,0,7,4,8,9,11
2,3,6,7,1,10,0,5,4,8,9,11
2,3,8,5,0,10,4,6,11,1,7,9
2,3,8,7,0,4,10,1,6,11,9,5
2,3,10,5,0,8,4,6,11,1,7,9
2,3,10,7,0,4,1,6,8,11,9,5
2,3,11,5,0,8,10,4,6,1,7,9
2,3,11,7,0,4,10,1,6,8,9,5
2,4,6,5,1,10,0,7,8,3,9,11
2,4,6,7,1,10,0,5,8,3,9,11
2,4,8,5,0,3,10,6,11,1,7,9
2,4,8,7,0,10,1,6,3,11,9,5
2,4,10,5,0,3,8,6,11,1,7,9
2,4,10,7,0,1,6,8,3,11,9,5
2,4,11,5,0,3,8,10,6,1,7,9
2,4,11,7,0,10,1,6,8,3,9,5
2,6,8,5,1,10,0,7,4,3,9,11
2,6,8,7,1,10,0,5,4,3,9,11
2,6,10,5,1,0,7,4,8,3,9,11
2,6,10,7,1,0,5,4,8,3,9,11
2,8,10,5,0,3,4,6,11,1,7,9
2,8,10,7,0,4,1,6,3,11,9,5
2,8,11,5,0,3,10,4,6,1,7,9
2,8,11,7,0,4,10,1,6,3,9,5
2,10,11,5,0,3,8,4,6,1,7,9
2,10,11,7,0,4,1,6,8,3,9,5
3,4,6,5,1,2,10,0,7,8,9,11
3,4,6,7,1,2,10,0,5,8,9,11
3,4,6,9,2,10,7,11,1,8,5,0
3,4,8,5,0,2,10,6,11,1,7,9
3,4,8,7,0,10,2,1,6,11,9,5
3,4,8,9,0,10,11,1,6,2,5,7
3,4,10,5,0,2,8,6,11,1,7,9
3,4,10,7,0,2,1,6,8,11,9,5
3,4,10,9,0,11,1,8,6,2,5,7
3,4,11,5,0,2,8,10,6,1,7,9
3,4,11,7,0,10,2,1,6,8,9,5
3,4,11,9,0,10,1,8,6,7,2,5
3,6,8,5,1,2,10,0,7,4,9,11
3,6,8,7,1,2,10,0,5,4,9,11
3,6,8,9,2,10,7,11,1,4,5,0
3,6,10,5,1,2,0,7,4,8,9,11
3,6,10,7,1,2,0,5,4,8,9,11
3,6,10,9,2,7,11,1,4,8,5,0
3,8,10,5,0,2,4,6,11,1,7,9
3,8,10,7,0,4,2,1,6,11,9,5
3,8,10,9,0,11,1,4,6,2,5,7
3,8,11,5,0,2,10,4,6,1,7,9
3,8,11,7,0,4,10,2,1,6,9,5
3,8,11,9,0,10,1,4,6,7,2,5
3,10,11,5,0,2,8,4,6,1,7,9
3,10,11,7,0,4,2,1,6,8,9,5
3,10,11,9,0,1,4,8,6,7,2,5
4,6,8,5,1,2,10,0,7,3,9,11
4,6,8,7,1,2,10,0,5,3,9,11
4,6,8,9,2,10,7,11,1,3,5,0
4,6,10,5,1,2,0,7,8,3,9,11
4,6,10,7,1,2,0,5,8,3,9,11
4,6,10,9,2,7,11,1,8,3,5,0
4,8,10,5,0,3,2,6,11,1,7,9
4,8,10,7,0,2,1,6,3,11,9,5
4,8,10,9,0,11,1,3,6,2,5,7
4,8,11,5,0,3,2,10,6,1,7,9
4,8,11,7,0,10,2,1,6,3,9,5
4,8,11,9,0,10,1,3,6,7,2,5
4,10,11,5,0,3,2,8,6,1,7,9
4,10,11,7,0,2,1,6,8,3,9,5
4,10,11,9,0,1,8,3,6,7,2,5
6,8,10,5,1,2,0,7,4,3,9,11
6,8,10,7,1,2,0,5,4,3,9,11
6,8,10,9,2,7,11,1,4,3,5,0
8,10,11,5,0,3,2,4,6,1,7,9
8,10,11,7,0,4,2,1,6,3,9,5
8,10,11,9,0,1,4,3,6,7,2,5
0,1,2,3,4,7,10,6,11,8,5,9
0,2,3,4,6,7,10,11,1,8,9,5
0,2,3,8,6,1,10,5,7,4,9,11
0,2,3,10,6,1,5,7,4,8,9,11
0,2,4,8,6,1,10,5,7,3,9,11
0,2,4,10,6,1,5,7,8,3,9,11
0,2,8,10,6,1,5,7,4,3,9,11
0,3,4,8,6,1,2,10,5,7,9,11
0,3,4,10,6,1,2,5,7,8,9,11
0,3,8,10,6,1,2,5,7,4,9,11
0,4,8,10,6,1,2,5,7,3,9,11
1,2,3,4,5,6,9,8,7,0,10,11
1,2,3,4,7,0,10,6,8,11,5,9
1,2,3,8,5,0,10,4,6,11,7,9
1,2,3,8,7,0,4,10,6,11,5,9
1,2,3,10,5,0,8,4,6,11,7,9
1,2,3,10,7,0,4,6,8,11,5,9
1,2,3,11,5,0,8,10,4,6,7,9
1,2,3,11,7,0,4,10,6,8,5,9
1,2,4,8,5,0,3,10,6,11,7,9
1,2,4,8,7,0,10,6,3,11,5,9
1,2,4,10,5,0,3,8,6,11,7,9
1,2,4,10,7,0,6,8,3,11,5,9
1,2,4,11,5,0,3,8,10,6,7,9
1,2,4,11,7,0,10,6,8,3,5,9
1,2,8,10,5,0,3,4,6,11,7,9
1,2,8,10,7,0,4,6,3,11,5,9
1,2,8,11,5,0,3,10,4,6,7,9
1,2,8,11,7,0,4,10,6,3,5,9
1,2,10,11,5,0,3,8,4,6,7,9
1,2,10,11,7,0,4,6,8,3,5,9
1,3,4,8,5,0,2,10,6,11,7,9
1,3,4,8,7,0,10,2,6,11,5,9
1,3,4,8,9,2,10,7,11,6,5,0
1,3,4,9,5,6,8,7,2,0,10,11
1,3,4,10,5,0,2,8,6,11,7,9
1,3,4,10,7,0,2,6,8,11,5,9
1,3,4,10,9,2,7,11,8,6,5,0
1,3,4,11,5,0,2,8,10,6,7,9
1,3,4,11,7,0,10,2,6,8,5,9
1,3,4,11,9,2,10,7,8,6,5,0
1,3,8,10,5,0,2,4,6,11,7,9
1,3,8,10,7,0,4,2,6,11,5,9
1,3,8,10,9,2,7,11,4,6,5,0
1,3,8,11,5,0,2,10,4,6,7,9
1,3,8,11,7,0,4,10,2,6,5,9
1,3,8,11,9,2,10,7,4,6,5,0
1,3,10,11,5,0,2,8,4,6,7,9
1,3,10,11,7,0,4,2,6,8,5,9
1,3,10,11,9,2,7,4,8,6,5,0
1,4,8,10,5,0,3,2,6,11,7,9
1,4,8,10,7,0,2,6,3,11,5,9
1,4,8,10,9,2,7,11,3,6,5,0
1,4,8,11,5,0,3,2,10,6,7,9
1,4,8,11,7,0,10,2,6,3,5,9
1,4,8,11,9,2,10,7,3,6,5,0
1,4,10,11,5,0,3,2,8,6,7,9
1,4,10,11,7,0,2,6,8,3,5,9
1,4,10,11,9,2,7,8,3,6,5,0
1,8,10,11,5,0,3,2,4,6,7,9
1,8,10,11,7,0,4,2,6,3,5,9
1,8,10,11,9,2,7,4,3,6,5,0
2,3,4,6,5,1,10,0,7,8,9,11
2,3,4,6,7,1,10,0,5,8,9,11
2,3,4,8,5,0,10,6,11,1,7,9
2,3,4,8,7,0,10,1,6,11,9,5
2,3,4,10,5,0,8,6,11,1,7,9
2,3,4,10,7,0,1,6,8,11,9,5
2,3,4,11,5,0,8,10,6,1,7,9
2,3,4,11,7,0,10,1,6,8,9,5
2,3,6,8,5,1,10,0,7,4,9,11
2,3,6,8,7,1,10,0,5,4,9,11
2,3,6,10,5,1,0,7,4,8,9,11
2,3,6,10,7,1,0,5,4,8,9,11
2,3,8,10,5,0,4,6,11,1,7,9
2,3,8,10,7,0,4,1,6,11,9,5
2,3,8,11,5,0,10,4,6,1,7,9
2,3,8,11,7,0,4,10,1,6,9,5
2,3,10,11,5,0,8,4,6,1,7,9
2,3,10,11,7,0,4,1,6,8,9,5
2,4,6,8,5,1,10,0,7,3,9,11
2,4,6,8,7,1,10,0,5,3,9,11
2,4,6,10,5,1,0,7,8,3,9,11
2,4,6,10,7,1,0,5,8,3,9,11
2,4,8,10,5,0,3,6,11,1,7,9
2,4,8,10,7,0,1,6,3,11,9,5
2,4,8,11,5,0,3,10,6,1,7,9
2,4,8,11,7,0,10,1,6,3,9,5
2,4,10,11,5,0,3,8,6,1,7,9
2,4,10,11,7,0,1,6,8,3,9,5
2,6,8,10,5,1,0,7,4,3,9,11
2,6,8,10,7,1,0,5,4,3,9,11
2,8,10,11,5,0,3,4,6,1,7,9
2,8,10,11,7,0,4,1,6,3,9,5
3,4,6,8,5,1,2,10,0,7,9,11
3,4,6,8,7,1,2,10,0,5,9,11
3,4,6,8,9,2,10,7,11,1,5,0
3,4,6,9,5,2,10,7,11,1,8,0
3,4,6,10,5,1,2,0,7,8,9,11
3,4,6,10,7,1,2,0,5,8,9,11
3,4,6,10,9,2,7,11,1,8,5,0
3,4,8,10,5,0,2,6,11,1,7,9
3,4,8,10,7,0,2,1,6,11,9,5
3,4,8,10,9,0,11,1,6,2,5,7
3,4,8,11,5,0,2,10,6,1,7,9
3,4,8,11,7,0,10,2,1,6,9,5
3,4,8,11,9,0,10,1,6,7,2,5
3,4,10,11,5,0,2,8,6,1,7,9
3,4,10,11,7,0,2,1,6,8,9,5
3,4,10,11,9,0,1,8,6,7,2,5
3,6,8,10,5,1,2,0,7,4,9,11
3,6,8,10,7,1,2,0,5,4,9,11
3,6,8,10,9,2,7,11,1,4,5,0
3,8,10,11,5,0,2,4,6,1,7,9
3,8,10,11,7,0,4,2,1,6,9,5
3,8,10,11,9,0,1,4,6,7,2,5
4,6,8,10,5,1,2,0,7,3,9,11
4,6,8,10,7,1,2,0,5,3,9,11
4,6,8,10,9,2,7,11,1,3,5,0
4,8,10,11,5,0,3,2,6,1,7,9
4,8,10,11,7,0,2,1,6,3,9,5
4,8,10,11,9,0,1,3,6,7,2,5
0,1,2,3,4,8,9,10,6,11,5,7
0,1,2,3,10,4,7,6,11,8,5,9
0,1,2,3,11,4,7,10,6,8,5,9
0,2,3,4,6,8,9,10,11,1,5,7
0,2,3,4,10,6,7,11,1,8,9,5
0,2,3,8,10,6,1,5,7,4,9,11
0,2,4,8,10,6,1,5,7,3,9,11
0,3,4,8,10,6,1,2,5,7,9,11
1,2,3,4,5,7,6,9,8,0,10,11
1,2,3,4,8,5,6,9,7,0,10,11
1,2,3,4,8,7,0,10,6,11,5,9
1,2,3,4,10,5,6,9,8,7,0,11
1,2,3,4,10,7,0,6,8,11,5,9
1,2,3,4,11,5,6,9,8,7,0,10
1,2,3,4,11,7,0,10,6,8,5,9
1,2,3,8,10,5,0,4,6,11,7,9
1,2,3,8,10,7,0,4,6,11,5,9
1,2,3,8,11,5,0,10,4,6,7,9
1,2,3,8,11,7,0,4,10,6,5,9
1,2,3,10,11,5,0,8,4,6,7,9
1,2,3,10,11,7,0,4,6,8,5,9
1,2,4,8,10,5,0,3,6,11,7,9
1,2,4,8,10,7,0,6,3,11,5,9
1,2,4,8,11,5,0,3,10,6,7,9
1,2,4,8,11,7,0,10,6,3,5,9
1,2,4,10,11,5,0,3,8,6,7,9
1,2,4,10,11,7,0,6,8,3,5,9
1,2,8,10,11,5,0,3,4,6,7,9
1,2,8,10,11,7,0,4,6,3,5,9
1,3,4,8,9,5,6,7,2,0,10,11
1,3,4,8,10,5,0,2,6,11,7,9
1,3,4,8,10,7,0,2,6,11,5,9
1,3,4,8,10,9,2,7,11,6,5,0
1,3,4,8,11,5,0,2,10,6,7,9
1,3,4,8,11,7,0,10,2,6,5,9
1,3,4,8,11,9,2,10,7,6,5,0
1,3,4,9,5,7,6,8,2,0,10,11
1,3,4,10,9,5,6,8,7,2,0,11
1,3,4,10,11,5,0,2,8,6,7,9
1,3,4,10,11,7,0,2,6,8,5,9
1,3,4,10,11,9,2,7,8,6,5,0
1,3,4,11,9,5,6,8,7,2,0,10
1,3,8,10,11,5,0,2,4,6,7,9
1,3,8,10,11,7,0,4,2,6,5,9
1,3,8,10,11,9,2,7,4,6,5,0
1,4,8,10,11,5,0,3,2,6,7,9
1,4,8,10,11,7,0,2,6,3,5,9
1,4,8,10,11,9,2,7,3,6,5,0
2,3,4,6,5,7,1,10,0,8,9,11
2,3,4,6,8,5,1,10,0,7,9,11
2,3,4,6,8,7,1,10,0,5,9,11
2,3,4,6,10,5,1,0,7,8,9,11
2,3,4,6,10,7,1,0,5,8,9,11
2,3,4,8,10,5,0,6,11,1,7,9
2,3,4,8,10,7,0,1,6,11,9,5
2,3,4,8,11,5,0,10,6,1,7,9
2,3,4,8,11,7,0,10,1,6,9,5
2,3,4,10,11,5,0,8,6,1,7,9
2,3,4,10,11,7,0,1,6,8,9,5
2,3,6,8,10,5,1,0,7,4,9,11
2,3,6,8,10,7,1,0,5,4,9,11
2,3,8,10,11,5,0,4,6,1,7,9
2,3,8,10,11,7,0,4,1,6,9,5
2,4,6,8,10,5,1,0,7,3,9,11
2,4,6,8,10,7,1,0,5,3,9,11
2,4,8,10,11,5,0,3,6,1,7,9
2,4,8,10,11,7,0,1,6,3,9,5
3,4,6,8,9,5,2,10,7,11,1,0
3,4,6,8,10,5,1,2,0,7,9,11
3,4,6,8,10,7,1,2,0,5,9,11
3,4,6,8,10,9,2,7,11,1,5,0
3,4,6,9,5,7,2,10,11,1,8,0
3,4,6,10,9,5,2,7,11,1,8,0
3,4,8,10,11,5,0,2,6,1,7,9
3,4,8,10,11,7,0,2,1,6,9,5
3,4,8,10,11,9,0,1,6,7,2,5
0,1,2,3,4,8,10,9,6,11,5,7
0,1,2,3,8,10,11
0,1,2,3,8,11,4,9,10,6,5,7
0,1,2,3,10,11,4,7,6,8,5,9
0,1,2,4,8,10,11
0,1,3,4,8,10,11
0,2,3,4,8,10,11
1,2,3,4,5,7,8,9,11,6,10,0
1,2,3,4,8,10,5,6,9,7,0,11
1,2,3,4,8,10,7,0,6,11,5,9
1,2,3,4,8,11,5,6,9,7,0,10
1,2,3,4,8,11,7,0,10,6,5,9
1,2,3,4,10,5,7,6,9,8,0,11
1,2,3,4,10,11,5,6,9,8,7,0
1,2,3,4,10,11,7,0,6,8,5,9
1,2,3,4,11,5,7,6,9,8,0,10
1,2,3,8,10,11,5,0,4,6,7,9
1,2,3,8,10,11,7,0,4,6,5,9
1,2,4,8,10,11,5,0,3,6,7,9
1,2,4,8,10,11,7,0,6,3,5,9
1,3,4,8,9,5,7,6,2,0,10,11
1,3,4,8,10,9,5,6,7,2,0,11
1,3,4,8,10,11,5,0,2,6,7,9
1,3,4,8,10,11,7,0,2,6,5,9
1,3,4,8,10,11,9,2,7,6,5,0
1,3,4,8,11,9,5,6,7,2,0,10
1,3,4,10,9,5,7,6,8,2,0,11
1,3,4,10,11,9,5,6,8,7,2,0
1,3,4,11,9,5,7,6,8,2,0,10
2,3,4,6,5,7,8,9,11,10,1,0
2,3,4,6,8,10,5,1,0,7,9,11
2,3,4,6,8,10,7,1,0,5,9,11
2,3,4,6,10,5,7,1,0,8,9,11
2,3,4,8,10,11,5,0,6,1,7,9
2,3,4,8,10,11,7,0,1,6,9,5
3,4,6,8,9,5,7,2,10,11,1,0
3,4,6,8,10,9,5,2,7,11,1,0
3,4,6,10,9,5,7,2,11,1,8,0
1,2,3,4,5,7,8,10,9,11,6,0
1,2,3,4,8,10,11,5,6,9,7,0
1,2,3,4,8,10,11,7,0,6,5,9
1,2,3,4,8,11,5,7,9,6,10,0
1,2,3,4,10,11,5,7,6,9,8,0
1,3,4,8,9,5,7,10,6,2,0,11
1,3,4,8,10,11,9,5,6,7,2,0
1,3,4,8,11,9,5,7,6,2,0,10
1,3,4,10,11,9,5,7,6,8,2,0
