0,1,2,3,4,5,6,7,8,9,10,11
2,5,7,1,3,4,6,0,11,9,10,8
2,5,11,0,3,6,9,4,7,1,10,8
2,7,9,0,1,4,10,6,5,8,11,3
2,8,9,0,1,10,7,4,6,5,11,3
2,9,11,0,3,6,5,4,7,1,10,8
3,4,5,0,1,6,7,2,10,11,9,8
3,4,6,0,2,11,7,5,1,9,10,8
3,4,7,0,1,5,6,2,10,11,9,8
3,4,9,0,1,5,6,7,2,10,11,8
3,5,6,0,2,11,7,4,1,9,10,8
3,5,7,0,1,6,4,2,10,11,9,8
3,6,7,0,2,11,5,4,1,9,10,8
3,6,9,0,2,11,7,5,4,1,10,8
3,7,9,0,1,5,6,4,2,10,11,8
4,5,6,0,2,3,11,7,1,9,10,8
4,5,6,1,3,7,2,0,9,11,10,8
4,5,6,11
4,5,7,0,1,10,6,2,9,11,8,3
4,5,7,1,0,2,10,6,8,9,11,3
4,5,10,0,6,9,11,1,7,3,2,8
4,5,10,1,6,0,9,11,7,2,3,8
4,5,10,11
4,5,11,0,1,6,10,2,7,9,3,8
4,6,7,0,2,3,11,5,1,9,10,8
4,6,7,1,3,2,5,0,9,11,10,8
4,6,9,0,2,3,11,7,5,1,10,8
4,6,9,11
4,6,11,0,3,5,9,2,10,7,1,8
4,7,9,0,1,2,10,6,5,8,11,3
4,7,9,10
4,7,10,0,3,5,9,11,6,2,1,8
4,7,10,1,3,0,5,9,2,6,11,8
4,9,10,0,6,5,11,1,7,3,2,8
4,9,10,11
4,9,11,0,1,7,2,10,6,5,8,3
4,10,11,0,3,5,9,7,6,2,1,8
5,6,7,0,2,3,11,4,1,9,10,8
5,6,7,1,3,4,2,0,9,11,10,8
5,6,11,0,3,9,4,2,7,10,1,8
5,7,10,0,3,4,9,2,11,6,8,1
5,7,10,1,3,0,4,9,2,6,11,8
5,10,11,0,3,4,9,7,6,2,1,8
6,7,9,0,2,3,11,5,4,1,10,8
6,9,11,0,3,5,4,2,10,7,1,8
7,9,10,0,3,5,4,11,6,2,1,8
9,10,11,0,3,5,4,7,6,2,1,8
0,2,3,4,5,6,7,1,9,11,10,8
2,3,4,5,7
2,3,4,7,0,1,5,6,10,11,9,8
2,3,4,7,9
2,3,4,9,0,6,7,1,5,11,10,8
2,3,5,7,0,1,6,4,10,11,9,8
2,3,7,9,0,1,5,6,4,10,11,8
2,4,5,7,0,1,10,6,8,9,11,3
2,4,7,9,0,1,10,6,5,8,11,3
3,4,5,6,0,2,11,7,1,9,10,8
3,4,5,6,7
3,4,5,7,0,1,6,2,10,11,9,8
3,4,6,7,0,2,11,5,1,9,10,8
3,4,6,7,9
3,4,6,9,0,5,7,2,11,10,1,8
3,4,7,9,0,1,5,6,2,10,11,8
3,5,6,7,0,2,11,4,1,9,10,8
3,6,7,9,0,2,11,5,4,1,10,8
4,5,6,7,0,2,3,11,1,9,10,8
4,6,7,9,0,2,3,11,5,1,10,8
