0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,3,12,1,11,13,10,2,7,6,8,9,4,5
0,4,6,1,5,7,3,2,10,11,8,9,12,13
0,4,9,3,8,7,6,12,5,13,10,11,1,2
0,5,6,1,7,4,3,2,10,11,12,8,9,13
0,5,9,3,8,7,6,12,13,4,10,11,1,2
0,7,6,2,5,4,10,3,12,1,8,9,13,11
0,7,9,3,8,6,12,5,13,4,10,11,2,1
0,7,12,2,6,5,4,10,3,1,11,8,9,13
0,10,6,1,5,7,4,3,2,11,8,9,12,13
0,10,9,4,8,7,13,6,5,1,2,12,3,11
0,10,12,1,11,13,2,7,3,6,8,9,4,5
0,11,6,5,10,9,7,1,8,13,4,3,12,2
0,11,9,5,10,7,1,6,8,4,3,12,13,2
0,11,12,5,10,9,7,1,6,8,2,3,13,4
0,13,9,3,8,7,6,12,5,4,10,11,1,2
0,13,12,1,11,10,2,7,3,6,8,5,4,9
3,4,8,2,10,5,12,13,6,7,0,1,9,11
3,5,8,2,10,4,12,13,6,7,0,1,9,11
3,6,8,2,10,5,4,12,13,7,0,1,9,11
3,12,8,5,10,0,9,2,7,6,13,1,11,4
3,13,8,2,10,5,4,12,6,7,0,1,9,11
4,5,8,2,10,12,3,13,6,9,7,0,1,11
4,6,8,2,10,5,12,3,13,9,7,0,1,11
4,9,8,3,7,6,12,5,13,0,10,11,1,2
4,13,8,2,10,5,12,3,6,9,7,0,1,11
5,6,8,2,10,4,12,3,13,9,7,0,1,11
5,9,8,3,7,6,12,13,4,0,10,11,1,2
5,10,8,4,9,7,13,6,0,1,2,11,12,3
6,9,0,3,8,7,12,5,13,4,10,11,1,2
6,9,8,3,7,12,5,13,4,0,10,11,1,2
6,10,8,4,9,7,13,0,5,1,2,11,12,3
6,11,8,7,9,10,5,4,12,3,13,0,1,2
6,12,0,1,5,7,4,3,2,10,11,13,8,9
6,12,8,2,10,5,4,3,13,9,7,0,1,11
9,10,8,4,7,13,6,0,5,1,2,3,11,12
9,11,8,5,10,0,7,1,6,13,12,3,4,2
9,12,0,5,10,8,2,7,3,6,13,1,4,11
9,12,8,5,10,0,2,7,3,6,13,1,11,4
9,13,8,3,7,6,12,5,4,0,10,11,1,2
10,11,8,5,9,0,7,1,6,13,4,12,3,2
10,12,8,5,0,9,2,7,3,6,13,11,4,1
10,13,8,7,12,0,11,1,9,3,4,5,6,2
11,12,8,5,10,9,0,7,1,6,2,3,13,4
11,13,8,7,12,0,1,10,9,3,4,5,6,2
12,13,8,2,10,5,4,3,6,9,7,0,1,11
0,1,2,10,4,9,8,7,13,6,5,11,12,3
0,1,3,7,2,6,5,4,10,12,11,8,9,13
0,1,4,7,2,6,5,10,3,12,11,8,9,13
0,1,5,7,2,6,4,10,3,12,11,8,9,13
0,1,10,7,4,9,8,13,6,5,2,11,12,3
0,1,10,11,6,2,3,4,5,7,13,12,8,9
0,1,11,7,9,13,4,5,10,12,3,2,8,6
0,1,13,11,9,4,5,10,7,6,8,2,3,12
0,2,3,6,1,5,7,4,10,11,8,9,12,13
0,2,3,12,5,10,9,8,7,6,13,1,4,11
0,2,4,6,1,5,7,3,10,11,8,9,12,13
0,2,5,6,1,7,4,3,10,11,12,8,9,13
0,2,10,6,4,9,8,7,13,5,1,12,11,3
0,2,10,12,5,9,8,7,3,6,13,4,11,1
0,2,13,12,1,11,10,7,3,6,8,5,4,9
0,3,4,6,1,5,7,2,10,11,8,9,12,13
0,3,5,6,1,7,4,2,10,11,12,8,9,13
0,3,7,6,2,5,4,10,12,1,8,9,13,11
0,3,7,12,5,10,9,8,2,6,13,1,4,11
0,3,13,12,1,11,10,2,7,6,8,5,4,9
0,4,5,6,1,7,3,2,10,11,12,13,8,9
0,4,5,9,3,8,7,6,12,13,10,11,1,2
0,4,7,6,2,5,10,3,12,1,8,9,13,11
0,4,7,9,3,8,6,12,5,13,10,11,2,1
0,5,7,6,2,4,10,3,12,1,8,9,13,11
0,5,7,9,3,8,6,12,13,4,10,11,2,1
0,5,10,6,1,7,4,3,2,11,12,8,9,13
0,5,10,9,4,8,7,13,6,1,2,12,3,11
0,7,10,6,4,9,8,13,5,1,2,11,12,3
0,7,10,9,4,8,13,6,5,1,2,12,3,11
0,7,10,12,5,9,8,2,3,6,13,4,11,1
0,7,11,6,8,13,12,3,4,10,5,9,1,2
0,7,11,9,5,10,1,6,8,13,4,2,3,12
0,7,11,12,5,10,9,1,6,8,2,3,13,4
0,10,11,6,5,9,7,1,8,13,4,3,12,2
0,10,11,9,5,7,1,6,8,4,3,12,13,2
0,10,11,12,5,9,7,1,6,8,2,3,13,4
0,10,13,9,8,12,3,11,4,5,6,2,7,1
0,10,13,12,1,11,2,7,3,6,8,4,5,9
0,11,9,6,5,10,7,1,8,4,3,12,13,2
0,11,12,6,5,10,9,7,1,8,2,3,13,4
0,11,13,9,8,12,3,4,10,5,6,2,7,1
0,11,13,12,8,3,4,10,5,9,6,1,7,2
1,2,5,10
1,2,10,13
1,5,7,10
1,7,10,11
1,10,11,13
2,3,6,12
2,3,12,13
2,5,6,10
2,6,10,12
2,6,12,0,1,5,7,4,3,10,11,13,8,9
2,10,12,13
3,4,5,8,2,10,12,13,6,7,0,1,9,11
3,4,6,8,2,10,5,12,13,7,0,1,9,11
3,5,6,8,2,10,4,12,13,7,0,1,9,11
3,6,7,12
3,6,12,0,1,5,7,4,2,10,11,13,8,9
4,5,6,8,2,10,12,3,13,9,7,0,1,11
4,5,9,8,3,7,6,12,13,0,10,11,1,2
4,6,9,0,3,8,7,12,5,13,10,11,1,2
4,6,9,8,3,7,12,5,13,0,10,11,1,2
5,6,9,0,3,8,7,12,13,4,10,11,1,2
5,6,9,8,3,7,12,13,4,0,10,11,1,2
5,6,10,8,7,9,4,12,3,11,13,0,2,1
5,9,10,8,4,7,13,6,0,1,2,3,11,12
6,7,9,0,3,8,12,5,13,4,10,11,2,1
6,7,12,0,2,5,4,10,3,1,8,9,13,11
6,9,10,0,4,8,7,13,5,1,2,12,3,11
6,9,10,8,4,7,13,0,5,1,2,3,11,12
6,9,11,8,7,10,5,4,12,3,13,0,1,2
6,9,12,0,5,10,8,2,7,3,13,1,4,11
6,9,12,8,7,10,5,4,3,11,13,0,1,2
6,10,11,8,7,9,5,4,12,3,13,0,1,2
6,10,12,0,1,5,7,4,3,2,11,13,8,9
6,10,12,8,7,9,5,4,3,11,13,0,2,1
6,11,12,8,7,9,10,5,4,3,13,0,1,2
7,9,12,0,5,10,8,2,3,6,13,1,4,11
9,10,11,8,5,0,7,1,6,13,12,3,4,2
9,10,12,0,5,8,2,7,3,6,4,13,11,1
9,10,12,8,5,0,2,7,3,6,13,11,4,1
9,10,13,8,7,12,0,11,1,3,4,5,6,2
9,11,12,0,5,10,7,1,6,8,2,3,13,4
9,11,12,8,5,10,0,7,1,6,2,3,13,4
9,11,13,8,7,12,0,1,10,3,4,5,6,2
9,12,13,0,8,3,11,4,10,5,6,7,1,2
9,12,13,8,7,0,11,1,10,3,4,5,6,2
10,11,12,8,5,9,0,7,1,6,2,3,13,4
10,11,13,8,7,12,0,1,9,3,4,5,6,2
10,12,13,8,7,0,11,1,9,3,4,5,6,2
11,12,13,8,7,0,1,10,9,3,4,5,6,2
0,1,2,3,5
0,1,2,3,13
0,1,2,4,5
0,1,2,4,13
0,1,3,4,7,2,6,5,10,12,11,8,9,13
0,1,3,4,13
0,1,3,5,7,2,6,4,10,12,11,8,9,13
0,1,4,5,7,2,6,10,3,12,11,9,8,13
0,2,3,4,6,1,5,7,10,11,8,9,12,13
0,2,3,4,13
0,2,3,5,6,1,7,4,10,11,12,8,9,13
0,2,4,5,6,1,7,3,10,11,12,13,8,9
0,3,4,5,6,1,7,2,10,11,12,13,8,9
0,3,4,7,6,2,5,10,12,1,8,9,13,11
0,3,5,7,6,2,4,10,12,1,8,9,13,11
0,4,5,7,6,2,10,3,12,1,9,8,13,11
0,4,5,7,9,3,8,6,12,13,10,11,2,1
0,4,5,9,6,3,8,7,12,13,10,11,1,2
0,5,7,10,6,8,13,12,3,11,4,9,1,2
0,5,7,10,9,4,8,13,6,1,2,12,3,11
0,5,10,9,6,4,8,7,13,1,2,12,3,11
0,7,10,11,6,8,13,12,3,4,5,9,1,2
0,7,10,11,9,5,1,6,8,13,4,2,3,12
0,7,10,11,12,5,9,1,6,8,2,3,13,4
0,7,10,12,6,8,13,3,11,4,5,9,1,2
0,7,11,6,9,8,13,12,3,4,10,5,1,2
0,7,11,12,6,8,13,3,4,10,5,9,1,2
0,10,11,9,6,5,7,1,8,4,3,12,13,2
0,10,11,12,6,5,9,7,1,8,2,3,13,4
0,10,11,13,9,8,12,3,4,5,6,2,7,1
0,10,11,13,12,8,3,4,5,9,6,2,1,7
0,11,13,12,9,8,3,4,10,5,6,1,7,2
1,2,3,4,5
1,2,3,4,13
1,3,4,5,7
2,3,4,5,6
3,4,5,6,7
4,5,6,7,9
4,6,7,9,0,3,8,12,5,13,10,11,2,1
5,6,7,9,0,3,8,12,13,4,10,11,2,1
5,6,7,9,10
6,7,9,10,0,4,8,13,5,1,2,12,3,11
6,7,9,12,0,8,5,4,10,3,11,13,2,1
6,9,10,11,8,7,5,4,12,3,1,0,2,13
6,9,10,12,0,5,8,2,7,3,4,13,11,1
6,9,10,12,8,7,5,4,3,11,2,0,1,13
6,9,11,12,0,5,10,7,1,8,2,3,13,4
6,9,11,12,8,7,10,5,4,3,13,0,1,2
6,10,11,12,8,7,9,5,4,3,13,0,1,2
7,9,10,12,0,5,8,2,3,6,4,11,13,1
7,9,11,12,0,5,10,1,6,8,2,3,13,4
9,10,11,12,0,5,7,1,6,8,2,3,4,13
9,10,11,12,8,5,0,7,1,6,2,3,13,4
9,10,11,13,8,7,12,0,1,3,4,5,6,2
9,10,12,13,0,8,3,11,4,5,6,7,2,1
9,10,12,13,8,7,0,11,1,3,4,5,6,2
9,11,12,13,8,7,0,1,10,3,4,5,6,2
10,11,12,13,8,7,0,1,9,3,4,5,6,2
0,7,10,11,6,9,8,13,12,3,4,5,1,2
0,7,10,11,12,6,8,13,3,4,5,9,1,2
0,7,10,12,6,9,8,13,3,11,4,5,1,2
0,7,11,12,6,9,8,13,3,4,10,5,1,2
6,7,9,10,11,12
6,9,10,11,12,0,5,7,1,8,2,3,4,13
7,9,10,11,12,0,5,1,6,8,2,3,13,4
