0,1,2,3,4,5,6,7,8,9,10,11
0,1,3,11,9,5,8,6,10,2,4,7
0,1,4,6,9,2,8,3,11,7,5,10
0,1,4,6,10,7,9,8,11,2,3,5
0,1,4,8,9,2,6,3,11,7,5,10
0,1,4,8,10,5,9,6,11,2,3,7
0,1,6,8,9,2,3,11,7,5,4,10
0,1,6,8,10,3,11,4,9,7,5,2
0,1,6,11,9,2,8,3,7,5,4,10
0,1,6,11,10,7,9,8,2,3,4,5
0,1,8,11,9,2,6,3,7,5,4,10
0,1,8,11,10,5,9,6,2,3,4,7
0,4,9,10,1,5,8,6,11,2,3,7
0,6,9,10,1,3,11,4,8,7,5,2
0,8,9,10,1,3,11,4,7,6,5,2
0,9,10,11,1,5,8,6,2,3,4,7
1,2,3,4,5,0,8,11,6,9,10,7
1,2,3,4,7,0,6,8,9,10,11,5
1,2,3,6,5,0,8,4,11,9,10,7
1,2,3,6,7,0,8,9,10,4,11,5
1,2,3,8,5,0,4,11,6,9,10,7
1,2,3,8,7,0,6,9,10,4,11,5
1,2,3,11,5,4,10,8,0,9,7,6
1,2,3,11,7,4,10,8,5,0,9,6
1,2,4,6,5,0,3,8,11,9,10,7
1,2,4,6,7,0,8,3,9,10,11,5
1,2,4,8,5,0,3,11,6,9,10,7
1,2,4,8,7,0,6,3,9,10,11,5
1,2,6,8,5,0,3,4,11,9,10,7
1,2,6,8,7,0,3,9,10,4,11,5
1,2,6,11,5,0,3,8,4,9,10,7
1,2,6,11,7,0,8,3,9,10,4,5
1,2,8,11,5,0,3,4,6,9,10,7
1,2,8,11,7,0,6,3,9,10,4,5
1,3,4,6,5,0,8,11,9,2,10,7
1,3,4,6,7,0,8,2,9,10,11,5
1,3,4,8,5,0,11,6,9,2,10,7
1,3,4,8,7,0,6,2,9,10,11,5
1,3,4,9,5,2,8,6,0,11,7,10
1,3,4,9,7,2,8,6,0,11,5,10
1,3,6,8,5,0,4,11,9,2,10,7
1,3,6,8,7,0,2,9,10,4,11,5
1,3,6,9,5,2,8,0,11,7,4,10
1,3,6,9,7,2,8,0,11,5,4,10
1,3,6,11,5,0,8,4,9,2,10,7
1,3,6,11,7,0,8,2,9,10,4,5
1,3,8,9,5,2,6,0,11,7,4,10
1,3,8,9,7,2,6,0,11,5,4,10
1,3,8,11,5,0,4,6,9,2,10,7
1,3,8,11,7,0,6,2,9,10,4,5
1,3,9,11,5,4,10,8,0,2,7,6
1,3,9,11,7,4,10,8,5,0,2,6
1,4,6,8,5,0,3,11,9,2,10,7
1,4,6,8,7,0,3,2,9,10,11,5
1,4,6,9,5,2,8,0,3,11,7,10
1,4,6,9,7,2,8,0,3,11,5,10
1,4,6,10,5,3,11,9,8,0,7,2
1,4,6,10,7,3,11,9,8,0,5,2
1,4,8,9,5,2,6,0,3,11,7,10
1,4,8,9,7,2,6,0,3,11,5,10
1,4,8,10,5,3,11,9,0,7,6,2
1,4,8,10,7,3,11,9,0,6,5,2
1,4,9,10,5,3,11,8,0,7,6,2
1,4,9,10,7,3,11,8,0,6,5,2
1,4,10,7,5,3,11,9,8,0,6,2
1,6,8,9,5,2,0,3,11,7,4,10
1,6,8,9,7,2,0,3,11,5,4,10
1,6,8,10,5,3,11,4,9,0,7,2
1,6,8,10,7,3,11,4,9,0,5,2
1,6,8,11,5,0,3,4,9,2,10,7
1,6,8,11,7,0,3,2,9,10,4,5
1,6,9,10,5,3,11,4,8,0,7,2
1,6,9,10,7,3,11,4,8,0,5,2
1,6,9,11,5,2,8,0,3,7,4,10
1,6,9,11,7,2,8,0,3,5,4,10
1,6,10,11,5,4,8,3,0,9,2,7
1,6,10,11,7,4,8,3,5,0,9,2
1,8,9,10,5,3,11,4,0,7,6,2
1,8,9,10,7,3,11,4,0,6,5,2
1,8,9,11,5,2,6,0,3,7,4,10
1,8,9,11,7,2,6,0,3,5,4,10
1,8,10,11,5,4,3,0,9,2,7,6
1,8,10,11,7,4,3,5,0,9,2,6
1,9,10,11,5,4,8,3,0,2,7,6
1,9,10,11,7,4,8,3,5,0,2,6
1,10,11,7,5,4,8,3,0,9,2,6
2,3,4,6,5,0,8,11,1,9,10,7
2,3,4,6,7,0,8,1,9,10,11,5
2,3,4,8,5,0,11,6,1,9,10,7
2,3,4,8,7,0,6,1,9,10,11,5
2,3,6,8,5,0,4,11,1,9,10,7
2,3,6,8,7,0,1,9,10,4,11,5
2,3,6,11,5,0,8,4,1,9,10,7
2,3,6,11,7,0,8,1,9,10,4,5
2,3,8,11,5,0,4,6,1,9,10,7
2,3,8,11,7,0,6,1,9,10,4,5
2,4,6,8,5,0,3,11,1,9,10,7
2,4,6,8,7,0,3,1,9,10,11,5
2,6,8,11,5,0,3,4,1,9,10,7
2,6,8,11,7,0,3,1,9,10,4,5
3,4,6,8,5,0,11,1,9,2,10,7
3,4,6,8,7,0,2,1,9,10,11,5
3,4,6,9,5,0,8,11,1,2,10,7
3,4,6,9,7,0,8,2,1,10,11,5
3,4,8,9,5,0,11,6,1,2,10,7
3,4,8,9,7,0,6,2,1,10,11,5
3,6,8,9,5,0,4,11,1,2,10,7
3,6,8,9,7,0,2,1,10,4,11,5
3,6,8,11,5,0,4,1,9,2,10,7
3,6,8,11,7,0,2,1,9,10,4,5
3,6,9,11,5,0,8,4,1,2,10,7
3,6,9,11,7,0,8,2,1,10,4,5
3,8,9,11,5,0,4,6,1,2,10,7
3,8,9,11,7,0,6,2,1,10,4,5
4,6,8,9,5,0,3,11,1,2,10,7
4,6,8,9,7,0,3,2,1,10,11,5
4,6,8,10,5,0,3,11,1,9,2,7
4,6,8,10,7,0,3,2,1,9,11,5
4,6,9,10,5,0,3,8,11,1,2,7
4,6,9,10,7,0,8,3,2,1,11,5
4,8,9,10,5,0,3,11,6,1,2,7
4,8,9,10,7,0,6,3,2,1,11,5
6,8,9,10,5,0,3,4,11,1,2,7
6,8,9,10,7,0,3,2,1,4,11,5
6,8,9,11,5,0,3,4,1,2,10,7
6,8,9,11,7,0,3,2,1,10,4,5
6,8,10,11,5,0,3,4,1,9,2,7
6,8,10,11,7,0,3,2,1,9,4,5
6,9,10,11,5,0,3,8,4,1,2,7
6,9,10,11,7,0,8,3,2,1,4,5
8,9,10,11,5,0,3,4,6,1,2,7
8,9,10,11,7,0,6,3,2,1,4,5
0,1,2,3,4,6,7,9,8,11,10,5
0,1,2,3,6,11,7,9,8,10,4,5
0,1,2,3,8,4,5,9,6,11,10,7
0,1,2,3,8,11,5,9,6,10,4,7
0,1,2,4,6,8
0,1,2,6,8,11
0,1,3,4,6,9,7,8,11,10,2,5
0,1,3,4,8,9,5,6,11,10,2,7
0,1,3,6,8,9,2,11,7,5,4,10
0,1,3,6,11,9,7,8,10,2,4,5
0,1,3,8,11,9,5,6,10,2,4,7
0,1,4,6,8,9,2,3,11,7,5,10
0,1,4,6,8,10,7,9,11,2,3,5
0,1,6,8,11,9,2,3,7,5,4,10
0,1,6,8,11,10,7,9,2,3,4,5
0,2,3,4,6,8
0,2,3,6,8,11
0,3,4,6,8,9
0,3,6,8,9,11
0,4,6,8,9,10
0,4,6,9,10,1,7,8,11,2,3,5
0,4,8,9,10,1,5,6,11,2,3,7
0,6,8,9,10,1,3,11,4,7,5,2
0,6,8,9,10,11
0,6,9,10,11,1,7,8,2,3,4,5
0,8,9,10,11,1,5,6,2,3,4,7
1,2,3,4,5,6,0,8,11,9,10,7
1,2,3,4,6,7,0,8,9,10,11,5
1,2,3,4,7,5,0,6,8,9,10,11
1,2,3,4,8,5,0,11,6,9,10,7
1,2,3,4,8,7,0,6,9,10,11,5
1,2,3,6,8,5,0,4,11,9,10,7
1,2,3,6,8,7,0,9,10,4,11,5
1,2,3,6,11,5,4,10,8,0,9,7
1,2,3,6,11,7,4,10,8,5,0,9
1,2,3,8,11,5,4,10,0,9,7,6
1,2,3,8,11,7,4,10,5,0,9,6
1,2,3,11,7,5,4,10,8,0,9,6
1,2,4,6,8,5,0,3,11,9,10,7
1,2,4,6,8,7,0,3,9,10,11,5
1,2,6,8,11,5,0,3,4,9,10,7
1,2,6,8,11,7,0,3,9,10,4,5
1,3,4,6,8,5,0,11,9,2,10,7
1,3,4,6,8,7,0,2,9,10,11,5
1,3,4,6,9,5,2,8,0,11,7,10
1,3,4,6,9,7,2,8,0,11,5,10
1,3,4,8,9,5,2,6,0,11,7,10
1,3,4,8,9,7,2,6,0,11,5,10
1,3,4,9,7,5,2,8,6,0,11,10
1,3,6,8,9,5,2,0,11,7,4,10
1,3,6,8,9,7,2,0,11,5,4,10
1,3,6,8,11,5,0,4,9,2,10,7
1,3,6,8,11,7,0,2,9,10,4,5
1,3,6,9,11,5,4,10,8,0,2,7
1,3,6,9,11,7,4,10,8,5,0,2
1,3,8,9,11,5,4,10,0,2,7,6
1,3,8,9,11,7,4,10,5,0,2,6
1,3,9,11,7,5,4,10,8,0,2,6
1,4,6,8,9,5,2,0,3,11,7,10
1,4,6,8,9,7,2,0,3,11,5,10
1,4,6,8,10,5,3,11,9,0,7,2
1,4,6,8,10,7,3,11,9,0,5,2
1,4,6,9,10,5,3,11,8,0,7,2
1,4,6,9,10,7,3,11,8,0,5,2
1,4,6,10,5,7,3,11,9,8,0,2
1,4,8,9,10,5,3,11,0,7,6,2
1,4,8,9,10,7,3,11,0,6,5,2
1,4,8,10,7,5,3,11,9,0,6,2
1,4,9,10,7,5,3,11,8,0,6,2
1,6,8,9,10,5,3,11,4,0,7,2
1,6,8,9,10,7,3,11,4,0,5,2
1,6,8,9,11,5,2,0,3,7,4,10
1,6,8,9,11,7,2,0,3,5,4,10
1,6,8,10,11,5,4,3,0,9,2,7
1,6,8,10,11,7,4,3,5,0,9,2
1,6,9,10,11,5,4,8,3,0,2,7
1,6,9,10,11,7,4,8,3,5,0,2
1,6,10,11,5,7,4,8,3,0,9,2
1,8,9,10,11,5,4,3,0,2,7,6
1,8,9,10,11,7,4,3,5,0,2,6
1,8,10,11,7,5,4,3,0,9,2,6
1,9,10,11,7,5,4,8,3,0,2,6
2,3,4,6,8,5,0,11,1,9,10,7
2,3,4,6,8,7,0,1,9,10,11,5
2,3,6,8,11,5,0,4,1,9,10,7
2,3,6,8,11,7,0,1,9,10,4,5
3,4,6,8,9,5,0,11,1,2,10,7
3,4,6,8,9,7,0,2,1,10,11,5
3,6,8,9,11,5,0,4,1,2,10,7
3,6,8,9,11,7,0,2,1,10,4,5
4,6,8,9,10,5,0,3,11,1,2,7
4,6,8,9,10,7,0,3,2,1,11,5
6,8,9,10,11,5,0,3,4,1,2,7
6,8,9,10,11,7,0,3,2,1,4,5
1,2,3,4,5,6,7,0,8,11,9,10
1,2,3,4,6,8,5,0,11,9,10,7
1,2,3,4,6,8,7,0,9,10,11,5
1,2,3,4,8,7,5,0,6,9,10,11
1,2,3,6,8,11,5,4,10,0,9,7
1,2,3,6,8,11,7,4,10,5,0,9
1,2,3,6,11,5,7,4,10,8,0,9
1,2,3,8,11,7,5,4,10,0,9,6
1,3,4,6,8,9,5,2,0,11,7,10
1,3,4,6,8,9,7,2,0,11,5,10
1,3,4,6,9,5,7,2,8,0,11,10
1,3,4,8,9,7,5,2,6,0,11,10
1,3,6,8,9,11,5,4,10,0,2,7
1,3,6,8,9,11,7,4,10,5,0,2
1,3,6,9,11,5,7,4,10,8,0,2
1,3,8,9,11,7,5,4,10,0,2,6
1,4,6,8,9,10,5,3,11,0,7,2
1,4,6,8,9,10,7,3,11,0,5,2
1,4,6,8,10,5,7,3,11,9,0,2
1,4,6,9,10,5,7,3,11,8,0,2
1,4,8,9,10,7,5,3,11,0,6,2
1,6,8,9,10,11,5,4,3,0,2,7
1,6,8,9,10,11,7,4,3,5,0,2
1,6,8,10,11,5,7,4,3,0,9,2
1,6,9,10,11,5,7,4,8,3,0,2
1,8,9,10,11,7,5,4,3,0,2,6
