0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,2,11,7,1,4,8,3,13,10,9,12,6,5,14
0,3,5,4,11,7,6,8,2,1,12,9,10,13,14
0,3,6,4,11,5,7,8,2,1,12,9,10,13,14
0,7,5,2,13,8,1,4,3,11,12,6,10,9,14
0,7,6,2,13,8,1,4,3,11,12,5,10,14,9
0,7,11,4,5,6,8,2,1,12,3,13,14,9,10
0,8,5,6,14,7,10,11,4,12,1,13,9,3,2
0,8,11,1,9,12,2,10,4,7,3,5,14,13,6
0,9,5,2,11,8,1,3,4,13,12,10,7,6,14
0,9,11,4,5,7,6,8,2,1,12,3,10,13,14
0,12,5,2,11,13,4,1,3,8,6,10,7,9,14
0,12,6,2,11,13,4,1,3,5,10,7,9,8,14
0,12,11,4,5,7,6,8,2,1,3,13,14,9,10
0,14,5,4,11,7,6,8,2,1,12,3,10,9,13
0,14,6,4,11,5,7,8,2,1,12,3,10,9,13
1,2,4,0,6,3,11,5,12,7,8,10,14,13,9
1,2,13,0,3,7,12,6,5,8,4,11,10,14,9
1,3,4,0,6,11,2,5,12,7,8,10,14,13,9
1,3,10,2,11,8,13,4,9,0,12,7,6,5,14
1,3,13,0,7,12,6,2,5,8,4,11,10,14,9
1,7,4,2,0,13,8,3,11,5,6,12,10,9,14
1,7,13,2,0,8,4,3,11,5,6,12,10,9,14
1,8,4,0,6,3,11,2,5,12,7,10,14,13,9
1,8,10,3,9,0,7,2,5,4,11,14,6,12,13
1,9,10,2,11,8,0,3,13,4,12,7,6,5,14
1,12,4,2,11,13,0,3,9,10,8,7,6,5,14
1,12,10,2,11,13,4,0,3,8,9,7,6,5,14
1,12,13,2,11,4,0,3,9,10,8,7,6,5,14
1,14,10,7,6,3,11,8,9,13,4,12,0,5,2
2,3,4,0,6,11,5,12,1,7,8,13,10,14,9
2,3,13,0,7,12,6,1,5,8,4,11,10,14,9
2,8,4,0,6,3,11,5,12,1,7,13,10,14,9
2,11,4,7,1,0,8,3,13,10,9,12,5,6,14
3,5,4,2,0,11,8,13,7,6,1,12,9,10,14
3,5,13,2,0,11,4,8,7,6,1,12,9,10,14
3,6,4,2,11,0,13,9,5,12,10,7,8,1,14
3,6,10,2,4,11,0,13,1,8,5,12,7,9,14
3,6,13,2,4,11,0,5,12,1,7,8,9,10,14
3,7,4,0,6,11,2,5,12,1,8,13,10,14,9
3,7,13,0,12,6,1,2,5,11,4,10,14,8,9
3,9,10,0,6,1,11,8,12,14,5,7,4,13,2
3,12,4,0,6,11,2,5,1,7,8,13,10,14,9
3,12,10,0,6,1,11,8,9,14,4,7,13,5,2
3,12,13,0,7,6,1,2,5,8,4,11,10,14,9
5,6,0,2,11,3,4,8,13,9,12,10,7,1,14
5,6,4,2,0,11,3,8,13,7,1,12,9,10,14
5,6,13,2,0,11,3,4,8,7,1,12,10,9,14
5,7,4,2,0,11,3,8,13,1,6,12,9,10,14
5,7,13,2,0,11,3,4,8,1,6,12,10,9,14
5,8,4,6,14,0,7,10,11,1,12,2,3,9,13
5,11,0,4,7,6,8,2,1,12,3,13,10,14,9
5,11,4,3,9,0,6,12,2,10,7,8,1,14,13
5,12,4,2,0,11,3,8,13,1,7,6,9,10,14
5,12,13,2,0,11,3,4,8,1,7,6,10,9,14
6,7,4,2,3,11,0,13,8,1,10,5,9,12,14
6,7,13,2,4,3,11,0,8,1,5,12,10,9,14
6,11,0,4,5,7,8,2,1,12,3,13,14,9,10
6,11,4,3,9,0,5,12,2,10,7,8,1,14,13
6,11,10,3,9,0,5,12,2,4,7,1,8,14,13
6,12,4,2,3,11,0,13,1,10,5,7,9,8,14
6,12,10,2,4,3,11,0,13,1,8,5,7,9,14
6,12,13,2,4,3,11,0,1,5,7,8,10,9,14
6,14,10,11,0,8,7,5,12,9,1,3,4,13,2
7,8,4,0,6,3,11,2,5,12,1,10,14,13,9
7,11,4,3,9,0,6,5,12,2,10,8,1,14,13
7,12,4,0,6,3,11,2,5,1,8,13,10,14,9
7,12,13,0,3,6,1,2,5,4,10,14,11,8,9
8,9,10,0,6,3,1,11,12,14,5,4,7,13,2
8,11,4,1,9,0,12,2,10,7,3,5,6,14,13
8,11,10,3,1,9,0,7,2,5,4,6,12,14,13
8,14,10,0,6,3,1,11,9,12,5,4,7,13,2
9,11,10,7,6,3,1,8,13,4,12,14,5,0,2
11,10,4,5,6,3,8,9,13,12,14,0,7,2,1
11,12,4,3,9,0,6,5,2,10,7,1,8,14,13
11,12,10,3,9,0,6,5,2,4,7,1,8,14,13
12,14,10,0,6,3,1,11,8,9,4,7,13,5,2
0,1,2,8,13,5,7,6,12,3,10,4,14,9,11
0,1,3,7,8,10,4,5,2,9,6,11,12,14,13
0,1,3,9,6,14,10,7,4,13,12,11,5,8,2
0,1,3,12,6,14,10,7,4,13,5,8,11,9,2
0,1,8,7,6,14,10,3,4,13,12,11,5,9,2
0,1,8,9,6,14,10,3,7,4,13,12,11,5,2
0,1,14,7,6,10,3,4,13,12,11,8,9,5,2
0,3,5,6,4,11,7,8,2,1,12,9,10,13,14
0,3,7,5,4,11,6,8,2,1,12,9,10,14,13
0,3,7,6,4,11,5,8,2,1,12,9,10,13,14
0,3,9,5,6,11,7,10,12,2,4,13,14,8,1
0,3,12,5,4,11,7,6,8,2,1,9,10,13,14
0,3,12,6,4,11,5,7,8,2,1,9,10,13,14
0,7,8,5,6,14,10,11,4,12,1,3,9,13,2
0,7,8,11,4,5,6,2,1,12,3,13,14,9,10
0,7,9,1,2,13,8,4,3,11,12,6,5,10,14
0,7,9,5,2,13,8,1,4,3,11,12,6,10,14
0,7,9,11,4,5,6,8,2,1,12,3,10,13,14
0,7,11,5,4,6,8,2,1,12,3,10,14,13,9
0,7,12,1,2,13,8,4,3,11,6,5,10,14,9
0,7,12,5,2,13,8,1,4,3,11,6,10,14,9
0,7,12,6,2,13,8,1,4,3,11,5,10,14,9
0,7,12,11,4,5,6,8,2,1,3,13,14,9,10
0,7,14,5,4,11,6,8,2,1,12,3,10,9,13
0,7,14,6,4,11,5,8,2,1,12,3,10,9,13
0,8,9,5,6,14,7,10,11,4,3,1,12,13,2
0,8,9,11,4,5,7,6,2,1,12,3,10,13,14
0,8,14,5,6,7,10,11,4,12,13,1,9,3,2
0,9,11,5,6,7,10,3,12,13,14,8,1,4,2
0,12,11,5,4,7,6,8,2,1,3,13,10,14,9
0,12,14,1,6,10,3,7,4,13,11,8,9,5,2
0,12,14,5,4,11,7,6,8,2,1,3,10,9,13
0,12,14,6,4,11,5,7,8,2,1,3,10,9,13
0,14,5,6,4,11,7,8,2,1,12,3,10,9,13
1,2,3,4,12,11,0,13,9,10,8,7,6,5,14
1,2,3,13,0,7,12,6,5,8,4,11,10,14,9
1,3,7,4,11,8,2,10,9,0,12,6,5,14,13
1,3,7,9
1,3,7,13,2,0,8,4,11,5,6,12,9,10,14
1,3,10,4,11,8,2,9,7,0,12,6,5,14,13
1,3,12,4,6,14,10,7,0,13,5,8,11,9,2
1,3,12,10,2,11,13,4,0,8,9,7,6,5,14
1,3,12,13,2,11,4,0,9,10,8,7,6,5,14
1,7,8,9
1,7,8,14
1,7,12,4,2,0,13,8,3,11,5,6,10,14,9
1,7,12,13,2,0,8,4,3,11,5,6,14,10,9
1,7,12,14
3,5,4,6,2,0,11,8,13,7,1,12,9,10,14
3,5,6,13,2,0,11,4,8,7,1,12,9,10,14
3,5,7,4,2,0,11,8,13,1,6,12,9,10,14
3,5,7,9
3,5,7,13,2,0,11,4,8,1,6,12,9,10,14
3,5,12,4,2,0,11,8,13,1,7,6,9,10,14
3,5,12,13,2,0,11,4,8,1,7,6,9,10,14
3,5,13,4,2,0,11,8,7,6,1,12,9,10,14
3,6,7,4,2,11,0,13,8,1,9,5,12,10,14
3,6,7,13,2,4,11,0,8,1,5,12,9,10,14
3,6,10,4,11,5,2,7,9,0,12,14,8,13,1
3,6,12,4,2,11,0,13,1,9,5,10,7,8,14
3,6,12,10,2,4,11,0,13,1,8,5,7,9,14
3,6,12,13,2,4,11,0,1,5,7,8,9,10,14
3,6,13,4,2,11,0,9,5,12,10,7,1,8,14
3,7,12,4,0,6,11,2,5,1,8,13,10,14,9
3,7,12,13,0,6,1,2,5,4,10,14,11,8,9
5,6,7,0,2,11,3,4,8,13,1,9,12,10,14
5,6,7,4,2,0,11,3,8,13,1,12,9,10,14
5,6,7,13,2,0,11,3,4,8,1,12,10,9,14
5,6,11,0,4,7,8,2,1,12,3,13,14,10,9
5,6,11,4,3,9,0,12,2,10,7,8,1,14,13
5,6,12,0,2,11,3,4,8,13,1,9,10,7,14
5,6,12,4,2,0,11,3,8,13,1,7,9,10,14
5,6,12,13,2,0,11,3,4,8,1,7,10,9,14
5,7,8,4,10,6,11,3,12,14,13,9,1,0,2
5,7,8,14
5,7,11,4,3,9,0,6,12,2,10,8,1,14,13
5,7,12,4,2,0,11,3,8,13,1,6,9,10,14
5,7,12,13,2,0,11,3,4,8,1,6,10,9,14
5,8,11,0,6,14,7,10,4,12,1,13,9,3,2
5,8,11,4,6,14,0,7,10,12,1,2,3,9,13
5,11,12,4,3,9,0,6,2,10,7,1,8,14,13
6,7,11,0,4,5,8,2,1,12,3,13,14,9,10
6,7,11,4,3,9,0,5,12,2,10,8,1,14,13
6,7,12,4,2,3,11,0,13,8,1,10,5,9,14
6,7,12,13,2,4,3,11,0,8,1,5,10,9,14
6,11,10,4,9,5,3,0,7,1,8,12,14,13,2
6,11,12,0,4,5,7,8,2,1,3,13,14,9,10
6,11,12,4,3,9,0,5,2,10,7,1,8,14,13
6,11,12,10,3,9,0,5,2,4,7,1,8,14,13
7,8,11,4,3,1,9,0,10,2,5,6,12,14,13
7,11,12,4,3,9,0,6,5,2,10,1,8,14,13
11,12,10,4,5,6,3,8,9,13,14,0,7,2,1
0,3,5,6,7,11,10,4,2,9,12,1,8,14,13
0,3,7,12,5,4,11,6,8,2,1,9,10,14,13
0,3,7,12,6,4,11,5,8,2,1,9,10,13,14
0,3,12,5,6,4,11,7,8,2,1,9,10,13,14
0,7,8,5,9,10,14,11,6,1,12,3,13,4,2
0,7,8,9,11,4,5,6,2,1,12,3,10,13,14
0,7,8,11,5,6,14,10,4,12,1,3,9,13,2
0,7,9,11,5,6,10,3,1,8,12,14,13,4,2
0,7,11,5,6,10,14,8,9,1,12,3,13,4,2
0,7,12,11,5,4,6,8,2,1,3,10,14,13,9
0,7,12,14,5,4,11,6,8,2,1,3,10,9,13
0,7,12,14,6,4,11,5,8,2,1,3,10,9,13
0,7,14,5,6,11,8,12,10,4,1,3,9,13,2
0,8,9,11,5,6,14,7,10,4,3,1,12,13,2
0,12,11,5,6,4,7,8,2,1,3,13,14,10,9
0,12,14,5,6,4,11,7,8,2,1,3,10,9,13
1,3,7,4,12,11,8,2,10,9,0,6,5,14,13
1,3,7,12,13,2,0,8,4,11,5,6,9,10,14
1,3,7,13,4,11,8,2,10,9,0,12,6,5,14
1,3,10,4,12,11,8,2,9,7,0,6,5,14,13
1,3,12,13,4,6,14,10,7,0,5,8,11,9,2
3,5,4,6,7,11,10,2,9,0,12,8,13,14,1
3,5,6,7,13,2,0,11,4,8,1,12,9,10,14
3,5,6,12,4,2,0,11,8,13,1,7,9,10,14
3,5,6,12,13,2,0,11,4,8,1,7,9,10,14
3,5,6,13,4,2,0,11,8,7,1,12,9,10,14
3,5,7,12,4,2,0,11,8,13,1,6,9,10,14
3,5,7,12,13,2,0,11,4,8,1,6,9,10,14
3,5,7,13,4,2,0,11,8,1,6,12,9,10,14
3,5,12,13,4,2,0,11,8,1,7,6,9,10,14
3,6,7,12,4,2,11,0,13,8,1,9,5,10,14
3,6,7,12,13,2,4,11,0,8,1,5,9,10,14
3,6,7,13,4,2,11,0,8,1,9,5,12,10,14
3,6,10,4,12,11,5,2,7,9,0,14,8,13,1
3,6,12,13,4,2,11,0,1,9,5,10,7,8,14
5,6,7,11,4,10,3,12,14,8,13,9,1,2,0
5,6,7,12,0,2,11,3,4,8,13,1,9,10,14
5,6,7,12,4,2,0,11,3,8,13,1,9,10,14
5,6,7,12,13,2,0,11,3,4,8,1,10,9,14
5,6,7,12,14
5,6,11,12,4,3,9,0,2,10,7,1,8,14,13
5,7,8,9,11
5,7,11,12,4,3,9,0,6,2,10,1,8,14,13
6,7,11,12,0,4,5,8,2,1,3,13,14,9,10
6,7,11,12,4,3,9,0,5,2,10,1,8,14,13
3,5,4,6,7,12,11,10,2,9,0,8,13,14,1
3,5,6,7,12,13,2,0,11,4,8,1,9,10,14
3,5,6,7,13,4,11,10,2,9,0,12,8,14,1
3,5,6,12,13,4,2,0,11,8,1,7,9,10,14
3,5,7,12,13,4,2,0,11,8,1,6,9,10,14
3,6,7,12,13,4,2,11,0,8,1,9,5,10,14
