0,1,2,3,4,5,6,7,8,9,10,11,12
0,6,5,4,12,3,10,7,2,9,11,8,1
0,7,3,4,6,12,5,10,2,9,11,8,1
0,7,5,2,8,12,1,3,10,9,6,11,4
0,7,6,4,12,3,5,10,2,9,11,8,1
0,7,12,5,4,6,2,10,3,9,8,1,11
0,8,1,6,7,9,11,2,12,3,5,10,4
0,8,5,4,6,12,3,10,2,9,11,7,1
0,8,6,4,12,3,5,10,2,9,11,7,1
0,8,10,4,6,12,3,5,2,9,11,7,1
0,10,3,4,6,12,5,7,9,11,2,8,1
0,12,6,5,4,7,2,10,3,8,1,9,11
1,2,7,6,9,8,0,11,10,4,5,12,3
1,8,2,6,7,9,0,11,10,4,5,12,3
1,8,9,0,3,10,6,12,2,11,7,5,4
1,8,11,7,5,3,6,0,2,9,10,4,12
1,9,2,7,3,8,6,12,11,0,10,5,4
3,2,4,1,9,11,0,7,8,10,6,12,5
3,5,2,1,9,11,0,7,8,10,6,4,12
3,5,4,1,2,9,11,0,7,8,10,12,6
3,5,11,2,9,1,8,4,10,6,7,0,12
3,7,2,4,12,6,5,0,9,11,10,8,1
3,9,2,1,11,0,7,5,8,4,6,12,10
3,10,2,1,9,11,0,7,8,6,12,5,4
3,10,4,1,2,9,11,0,7,8,5,12,6
3,10,9,1,2,11,0,7,8,4,5,12,6
3,11,4,2,5,9,1,8,6,10,0,7,12
5,4,2,1,11,0,7,8,9,3,6,12,10
5,6,4,9,11,10,3,2,8,1,0,7,12
5,6,11,3,0,7,4,9,10,8,1,12,2
5,7,2,1,11,0,8,3,6,9,4,12,10
5,8,2,6,7,10,4,9,12,0,3,1,11
5,8,11,4,2,9,10,6,3,1,7,12,0
5,10,0,2,7,8,12,1,3,6,9,11,4
5,10,2,1,11,0,7,8,9,3,6,4,12
5,10,4,1,11,0,7,2,8,9,3,6,12
6,7,12
6,8,9,7,3,1,12,2,11,10,5,0,4
6,8,11,4,2,9,10,5,7,12,3,1,0
6,9,4,8,5,2,10,11,3,7,12,1,0
6,10,0,4,12,3,5,9,2,7,11,1,8
6,10,4,3,0,5,7,9,11,12,8,1,2
6,10,9,3,0,5,7,4,11,8,12,1,2
6,11,4,3,0,5,7,9,10,8,1,12,2
6,12,4,8,7,0,9,2,5,10,11,3,1
6,12,9,3,0,5,7,4,11,10,2,8,1
7,8,2,0,3,1,10,5,12,9,11,4,6
8,10,2,4,9,5,6,11,3,7,12,1,0
8,10,9,1,2,0,7,3,5,12,6,11,4
10,4,2,1,9,8,0,11,3,6,12,5,7
10,9,2,1,8,0,6,12,3,7,5,4,11
12,2,4,8,7,6,0,9,5,10,11,3,1
12,9,2,3,4,7,0,5,6,10,1,8,11
0,6,5,7,4,12,3,10,2,9,11,8,1
0,7,8,5,4,6,12,3,10,2,9,11,1
0,7,8,6,4,12,3,5,10,2,9,11,1
0,8,5,6,4,12,3,10,2,9,11,7,1
0,8,10,5,4,6,12,3,2,9,11,7,1
3,2,4,5,9,11,6,10,8,1,0,7,12
3,5,10,2,1,9,11,0,7,8,6,4,12
3,5,10,4,1,2,9,11,0,7,8,12,6
3,9,2,4,8,11,10,5,0,7,6,1,12
3,10,2,4,1,9,11,0,7,8,6,12,5
3,10,9,2,1,11,0,7,8,5,6,4,12
5,6,7,8
5,6,8,10
5,6,10,0,7,3,2,8,9,11,4,12,1
5,10,4,2,1,11,0,7,8,9,3,6,12
6,8,10,0,4,2,9,5,11,12,3,7,1
6,12,4,9,10,0,2,3,5,8,1,7,11
