0,1,2,3,4,5,6,7,8,9,10,11,12,13
10,3,0,4,5,8,11,13,1,2,6,9,7,12
10,6,0,4,5,7,8,11,12,13,1,2,3,9
10,9,0,4,5,8,11,12,1,2,3,6,7,13
11,0,3,4,5,8,10,13,1,2,6,9,7,12
11,2,1,3,4,5,6,9,12,13,8,10,0,7
11,3,1,2,4,5,6,9,12,13,10,0,8,7
11,6,2,1,3,4,5,10,9,12,13,0,8,7
11,9,1,2,3,4,5,6,12,13,10,8,0,7
12,0,4,1,6,8,9,10,11,5,13,3,2,7
12,1,4,0,6,8,9,10,11,5,13,7,3,2
12,6,0,4,5,7,8,10,11,13,1,9,2,3
12,9,0,4,5,8,10,11,1,6,2,3,7,13
13,0,4,1,3,6,8,10,11,5,12,9,2,7
13,1,2,3,5,10,11,0,4,6,9,12,8,7
13,3,0,4,5,8,10,11,1,6,2,9,7,12
13,6,0,4,5,7,8,10,11,12,1,3,2,9
0,4,8,10,3,6,9,12,13,5,11,1,7,2
1,2,3,0,4,5,10,12,13,11,8,6,9,7
4,1,2,0,5,10,12,13,11,3,6,9,8,7
4,3,1,0,5,8,10,11,13,12,2,6,9,7
4,6,1,2,3,5,10,11,0,9,12,13,7,8
4,8,3,1,6,9,12,13,5,10,11,0,2,7
4,9,1,0,5,8,10,11,12,13,2,3,6,7
4,10,1,0,5,12,13,2,3,6,9,11,8,7
4,10,2,0,5,11,1,3,6,9,12,13,8,7
4,10,3,0,5,8,11,13,1,2,6,9,7,12
4,10,6,0,5,7,8,11,12,13,1,2,3,9
4,10,9,0,5,8,11,12,1,2,3,6,7,13
4,11,0,7,6,8,5,13,10,12,3,9,1,2
4,11,2,1,3,5,6,9,12,13,8,10,0,7
4,11,3,1,2,5,6,9,12,13,10,0,8,7
4,11,6,2,1,3,5,10,9,12,13,0,8,7
4,11,9,1,2,3,5,6,12,13,10,8,0,7
5,0,7,12,6,8,13,4,10,11,3,9,1,2
5,1,2,0,4,10,12,13,11,3,6,9,8,7
5,3,1,0,4,8,10,11,13,12,2,6,9,7
5,6,1,2,3,4,10,11,0,9,12,13,7,8
5,7,6,0,4,8,10,11,12,13,1,2,3,9
5,9,1,0,4,8,10,11,12,13,2,3,6,7
5,10,0,11,2,3,4,6,9,12,13,1,8,7
5,10,1,0,4,12,13,2,3,6,9,11,8,7
5,10,2,0,4,11,1,3,6,9,12,13,8,7
5,10,3,0,4,8,11,13,1,2,6,9,7,12
5,10,6,0,4,7,8,11,12,13,1,2,3,9
5,10,9,0,4,8,11,12,1,2,3,6,7,13
5,11,0,10,2,3,4,6,9,12,13,1,8,7
5,11,2,1,3,4,6,9,12,13,8,10,0,7
5,11,3,1,2,4,6,9,12,13,10,0,8,7
5,11,6,2,1,3,4,10,9,12,13,0,8,7
5,11,9,1,2,3,4,6,12,13,10,8,0,7
5,12,0,9,4,8,10,11,1,2,3,6,7,13
5,12,1,4,0,2,3,6,9,10,11,8,13,7
5,12,6,0,4,7,8,10,11,13,1,2,3,9
5,12,9,0,4,8,10,11,1,2,3,6,7,13
5,13,0,6,4,7,8,10,11,12,1,2,3,9
5,13,1,2,3,10,11,0,4,6,9,12,8,7
5,13,3,0,4,8,10,11,1,2,6,9,7,12
5,13,6,0,4,7,8,10,11,12,1,2,3,9
6,1,3,2,4,5,10,11,0,9,12,13,7,8
9,1,2,0,4,5,8,10,11,12,13,3,6,7
10,1,2,0,4,5,12,13,11,3,6,9,8,7
10,3,1,0,4,5,8,11,13,12,2,6,9,7
10,6,1,2,3,4,5,11,0,9,12,13,7,8
10,9,1,0,4,5,8,11,12,13,2,3,6,7
10,12,0,4,1,6,8,9,11,5,13,3,2,7
10,12,1,4,0,6,8,9,11,5,13,7,3,2
10,12,6,0,4,5,7,8,11,13,1,9,2,3
10,12,9,0,4,5,8,11,1,6,2,3,7,13
10,13,0,4,1,3,6,8,11,5,12,9,2,7
10,13,1,2,3,5,11,0,4,6,9,12,8,7
10,13,3,0,4,5,8,11,1,6,2,9,7,12
10,13,6,0,4,5,7,8,11,12,1,3,2,9
11,2,3,1,4,5,6,9,12,13,0,10,8,7
11,6,3,2,1,4,5,10,9,12,13,0,8,7
11,8,0,3,4,5,10,13,1,2,6,9,7,12
11,8,3,1,2,4,5,6,9,12,13,10,0,7
11,9,2,1,3,4,5,6,12,13,8,10,0,7
11,12,0,4,1,6,8,9,10,2,3,5,13,7
11,12,6,4,0,1,8,9,10,5,7,13,2,3
11,12,9,4,0,1,6,8,10,5,13,7,2,3
11,13,0,4,1,3,6,8,10,2,5,9,12,7
11,13,3,4,0,1,6,8,10,5,12,7,2,9
11,13,6,2,1,3,5,10,4,9,12,0,8,7
12,6,1,4,0,8,9,10,11,5,7,13,3,2
12,8,0,10,3,4,6,9,13,1,5,11,7,2
12,8,6,10,0,3,4,9,13,5,7,11,1,2
12,8,9,10,0,3,4,6,13,5,11,7,1,2
12,9,1,4,0,6,8,10,11,5,13,7,3,2
12,13,0,4,1,6,8,9,10,11,3,5,2,7
12,13,1,4,0,6,8,9,10,11,3,5,7,2
12,13,6,0,4,5,7,8,10,11,1,9,3,2
13,1,3,4,0,6,8,10,11,5,12,7,9,2
13,6,1,2,3,5,10,11,4,0,9,12,8,7
13,7,0,4,1,3,6,8,10,11,5,12,9,2
13,8,0,6,4,5,7,10,11,12,1,3,2,9
13,8,3,5,0,6,7,9,11,12,4,10,1,2
13,8,6,2,1,3,5,10,11,4,9,12,0,7
1,2,3,4,8,6,9,12,13,11,5,10,0,7
4,6,1,3,9,5,8,10,11,12,0,2,7,13
4,9,1,2,0,5,8,10,11,12,13,3,6,7
4,10,1,2,0,5,12,13,11,3,6,9,8,7
4,10,3,1,0,5,8,11,13,12,2,6,9,7
4,10,6,1,2,3,5,11,0,9,12,13,7,8
4,10,9,1,0,5,8,11,12,13,2,3,6,7
4,11,2,3,7,0,6,8,5,13,10,12,1,9
4,11,6,3,7,0,8,5,13,10,12,9,1,2
4,11,8,3,1,2,5,6,9,12,13,10,0,7
4,11,9,2,1,3,5,6,12,13,8,10,0,7
5,1,2,3,8,0,6,7,9,11,12,13,4,10
5,6,1,3,9,4,8,10,11,12,0,2,7,13
5,9,1,2,0,4,8,10,11,12,13,3,6,7
5,10,0,12,11,2,3,4,6,9,13,1,8,7
5,10,1,2,0,4,12,13,11,3,6,9,8,7
5,10,3,1,0,4,8,11,13,12,2,6,9,7
5,10,6,1,2,3,4,11,0,9,12,13,7,8
5,10,9,1,0,4,8,11,12,13,2,3,6,7
5,10,12,1,4,0,2,3,6,9,11,8,13,7
5,10,12,6,0,4,7,8,11,13,1,2,3,9
5,10,12,9,0,4,8,11,1,2,3,6,7,13
5,10,13,0,11,2,3,4,6,9,12,1,8,7
5,10,13,1,2,3,11,0,4,6,9,12,8,7
5,10,13,3,0,4,8,11,1,2,6,9,7,12
5,10,13,6,0,4,7,8,11,12,1,2,3,9
5,11,0,12,10,2,3,4,6,9,13,1,8,7
5,11,2,3,8,0,6,7,9,12,13,4,10,1
5,11,6,3,12,1,8,9,10,13,2,4,0,7
5,11,9,2,1,3,4,6,12,13,8,10,0,7
5,11,12,6,10,0,2,3,4,9,13,7,8,1
5,11,13,0,10,2,3,4,6,9,12,1,8,7
5,11,13,3,4,0,1,2,6,9,10,8,12,7
5,11,13,6,2,1,3,10,4,9,12,0,8,7
5,12,1,6,9,3,4,8,10,11,13,0,2,7
5,12,9,1,8,0,3,6,7,11,13,4,10,2
5,12,13,0,9,1,3,8,10,11,4,6,2,7
5,12,13,1,4,0,2,3,6,9,10,11,8,7
5,12,13,6,0,4,7,8,10,11,1,2,3,9
5,13,1,3,4,0,2,6,9,10,11,8,12,7
5,13,6,1,2,3,10,11,4,0,9,12,8,7
5,13,7,6,0,4,8,10,11,12,1,2,3,9
9,1,2,3,0,4,5,8,10,11,12,13,6,7
10,1,2,3,0,4,5,12,13,11,8,6,9,7
10,6,1,3,2,4,5,11,0,9,12,13,7,8
10,9,1,2,0,4,5,8,11,12,13,3,6,7
10,12,6,1,4,0,8,9,11,5,7,13,3,2
10,12,9,1,4,0,6,8,11,5,13,7,3,2
10,12,13,0,4,1,6,8,9,11,3,5,2,7
10,12,13,1,4,0,6,8,9,11,3,5,7,2
10,12,13,6,0,4,5,7,8,11,1,9,3,2
10,13,1,3,4,0,6,8,11,5,12,7,9,2
10,13,6,1,2,3,5,11,4,0,9,12,8,7
11,9,2,3,1,4,5,6,12,13,0,10,8,7
11,12,8,0,10,2,3,4,5,6,9,13,1,7
11,12,8,6,10,0,2,3,4,5,9,13,7,1
11,12,13,0,4,1,6,8,9,10,3,2,5,7
11,12,13,6,4,0,1,8,9,10,3,5,7,2
11,13,6,3,4,0,1,8,10,5,7,12,2,9
11,13,8,0,10,2,3,4,5,6,9,12,1,7
11,13,8,3,5,0,6,7,9,12,4,10,1,2
11,13,8,6,2,1,3,5,10,4,9,12,0,7
12,8,13,0,10,3,4,6,9,1,5,11,7,2
12,8,13,6,10,0,3,4,9,5,7,11,1,2
12,13,6,1,4,0,8,9,10,11,3,5,7,2
13,6,1,3,4,0,8,10,11,5,7,12,9,2
13,8,3,6,10,0,4,9,12,5,11,7,1,2
1,2,3,4,9,8,6,12,13,11,5,10,0,7
4,10,1,2,3,8,0,6,9,12,13,11,5,7
4,10,9,1,2,0,5,8,11,12,13,3,6,7
4,11,9,2,3,7,0,6,8,5,13,10,12,1
5,1,2,3,9,8,0,6,7,11,12,13,4,10
5,6,1,3,10,12,8,9,11,13,0,7,4,2
5,10,1,2,3,8,0,6,7,9,11,12,13,4
5,10,9,1,2,0,4,8,11,12,13,3,6,7
5,10,12,1,6,11,0,2,3,4,9,13,7,8
5,10,12,13,1,4,0,2,3,6,9,11,8,7
5,10,12,13,6,0,4,7,8,11,1,2,3,9
5,10,13,1,3,4,0,2,6,9,11,8,12,7
5,10,13,6,1,2,3,11,4,0,9,12,8,7
5,12,13,1,6,9,3,8,10,11,4,0,7,2
5,13,1,3,6,9,8,10,11,12,4,0,7,2
10,9,1,2,3,0,4,5,8,11,12,13,6,7
10,12,13,6,1,4,0,8,9,11,3,5,7,2
10,13,6,1,3,4,0,8,11,5,7,12,9,2
