0,2,4,7,9,10,13
0,2,4,9,10,11,13
0,3,5,6,7,9,12
0,3,5,6,9,11,12
0,3,5,7,9,10,12
0,3,5,9,10,11,12
0,3,6,7,9,12,13
0,3,6,9,11,12,13
0,3,7,9,10,12,13
0,3,9,10,11,12,13
0,4,5,6,7,9,11
0,4,5,7,9,10,11
0,4,6,7,9,11,13
0,4,7,9,10,11,13
0,5,6,7,9,11,12
0,5,7,9,10,11,12
0,6,7,9,11,12,13
0,7,9,10,11,12,13
1,2,3,5,6,7,8
1,2,3,5,6,8,11
1,2,3,5,7,8,10
1,2,3,5,8,10,11
1,2,3,6,7,8,13
1,2,3,6,8,11,13
1,2,3,7,8,10,13
1,2,3,8,10,11,13
1,2,4,5,6,7,8
1,2,4,5,6,8,11
1,2,4,5,7,8,10
1,2,4,5,8,10,11
1,2,4,6,7,8,13
1,2,4,6,8,11,13
1,2,4,7,8,10,13
1,2,4,8,10,11,13
1,3,5,6,7,8,12
1,3,5,6,8,11,12
1,3,5,7,8,10,12
1,3,5,8,10,11,12
1,3,6,7,8,12,13
1,3,6,8,11,12,13
1,3,7,8,10,12,13
1,3,8,10,11,12,13
1,4,5,6,7,8,11
1,4,5,7,8,10,11
1,4,6,7,8,11,13
1,4,7,8,10,11,13
1,5,6,7,8,11,12
1,5,7,8,10,11,12
1,6,7,8,11,12,13
1,7,8,10,11,12,13
2,3,5,6,7,8,9
2,3,5,6,8,9,11
2,3,5,7,8,9,10
2,3,5,8,9,10,11
2,3,6,7,8,9,13
2,3,6,8,9,11,13
2,3,7,8,9,10,13
2,3,8,9,10,11,13
2,4,5,6,7,8,9
2,4,5,6,8,9,11
2,4,5,7,8,9,10
2,4,5,8,9,10,11
2,4,6,7,8,9,13
2,4,6,8,9,11,13
2,4,7,8,9,10,13
2,4,8,9,10,11,13
3,5,6,7,8,9,12
3,5,6,8,9,11,12
3,5,7,8,9,10,12
3,5,8,9,10,11,12
3,6,7,8,9,12,13
3,6,8,9,11,12,13
3,7,8,9,10,12,13
3,8,9,10,11,12,13
4,5,6,7,8,9,11
4,5,7,8,9,10,11
4,6,7,8,9,11,13
4,7,8,9,10,11,13
5,6,7,8,9,11,12
5,7,8,9,10,11,12
6,7,8,9,11,12,13
7,8,9,10,11,12,13
0,1,2,3,5,6,7,11
0,1,2,3,5,7,10,11
0,1,2,3,6,7,11,13
0,1,2,3,7,10,11,13
0,1,2,4,5,6,7,11
0,1,2,4,5,7,10,11
0,1,2,4,6,7,11,13
0,1,2,4,7,10,11,13
0,1,3,5,6,7,11,12
0,1,3,5,7,10,11,12
0,1,3,6,7,11,12,13
0,1,3,7,10,11,12,13
0,2,3,5,6,7,9,11
0,2,3,5,7,9,10,11
0,2,3,6,7,9,11,13
0,2,3,7,9,10,11,13
0,2,4,5,6,7,9,11
0,2,4,5,7,9,10,11
0,2,4,6,7,9,11,13
0,2,4,7,9,10,11,13
0,3,5,6,7,9,11,12
0,3,5,7,9,10,11,12
0,3,6,7,9,11,12,13
0,3,7,9,10,11,12,13
1,2,3,5,6,7,8,11
1,2,3,5,7,8,10,11
1,2,3,6,7,8,11,13
1,2,3,7,8,10,11,13
1,2,4,5,6,7,8,11
1,2,4,5,7,8,10,11
1,2,4,6,7,8,11,13
1,2,4,7,8,10,11,13
1,3,5,6,7,8,11,12
1,3,5,7,8,10,11,12
1,3,6,7,8,11,12,13
1,3,7,8,10,11,12,13
2,3,5,6,7,8,9,11
2,3,5,7,8,9,10,11
2,3,6,7,8,9,11,13
2,3,7,8,9,10,11,13
2,4,5,6,7,8,9,11
2,4,5,7,8,9,10,11
2,4,6,7,8,9,11,13
2,4,7,8,9,10,11,13
3,5,6,7,8,9,11,12
3,5,7,8,9,10,11,12
3,6,7,8,9,11,12,13
3,7,8,9,10,11,12,13
