0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
4,14,8,2,15,0,10,3,5,6,12,13,11,1,9,7
4,15,6,0,2
12,9,11,6,15,8,10,7,13,14,3,4,2,5,1,0
13,9,10,8,12,14,6,3,11,15,0,5,4,2,1,7
13,9,11,8,12,14,3,15,0,10,5,1,6,4,2,7
13,12,11,8,14,9,3,10,5,1,0,15,6,7,2,4
13,14,0,11,15,3,12,1,10,8,4,5,7,2,6,9
13,14,10,9,12,11,8,5,3,7,6,1,2,0,15,4
13,14,11,9,12,10,8,5,6,3,7,2,1,15,4,0
13,15,0,11,14,3,12,1,10,8,2,4,7,5,6,9
13,15,11,10,14,2,3,6,0,5,4,8,1,9,7,12
14,12,0,11,15,3,13,8,1,10,4,9,6,5,7,2
14,12,11,10,13,9,8,5,3,6,7,2,1,0,15,4
14,15,0,2,10,3,5,4,11,13,6,9,7,1,8,12
14,15,11,2,0,10,3,5,4,13,12,1,6,9,7,8
15,12,0,1,13,2,3,4,10,14,11,8,6,9,7,5
15,12,11,10,14,13,2,3,6,9,0,5,4,8,1,7
0,1,2,3
0,1,2,4
0,1,3,4
0,2,3,15,1,13,4,10,14,11,6,7,5,12,8,9
0,2,4,15,1,13,3,10,14,11,6,7,5,12,9,8
0,3,4,14,13,1,15,10,11,5,2,7,6,12,8,9
0,3,4,15,1,13,2,14,11,10,5,12,7,6,8,9
0,12,13,14,11,15,3,8,1,10,4,9,6,5,7,2
0,12,13,15,11,14,3,8,1,10,4,9,6,5,2,7
1,2,3,4
2,3,4,15
2,4,6,15
3,14,15,0,2,10,5,4,11,13,6,9,7,8,1,12
3,14,15,11,2,0,10,5,4,13,12,1,6,9,7,8
4,14,15,0,2,10,3,5,6,11,13,9,7,1,8,12
13,12,14,11,10,9,8,5,3,6,1,7,2,0,15,4
13,12,15,11,10,14,9,2,3,6,8,5,0,4,1,7
13,14,15,0,11,3,12,1,10,8,4,5,2,7,6,9
13,14,15,11,10,2,3,6,1,0,4,5,8,9,7,12
14,12,15,0,11,3,13,8,1,10,6,4,9,5,2,7
14,12,15,11,10,13,9,2,3,6,0,1,8,5,4,7
