0,1,2,3,4,5,6,7,8,9,10,11,12
2,4,10,8,0,1,6,7,9,11,3,5,12
2,9,10,0,1,3,4,5,8,11,12,6,7
2,11,10,0,1,3,4,5,8,9,12,6,7
3,4,10,2,0,1,7,11,5,8,9,12,6
3,5,10,0,1,2,4,8,9,11,12,6,7
3,8,10,0,1,2,4,5,9,11,12,6,7
3,11,10,0,1,2,4,5,8,9,12,6,7
3,12,10,4,0,5,7,9,11,1,2,8,6
4,5,10,2,0,1,7,9,11,3,8,12,6
4,7,0,1,2,3,5,6,8,9,10,11,12
4,8,10,2,0,1,6,7,9,11,3,5,12
4,9,10,1,0,2,3,5,6,8,11,12,7
4,11,10,1,0,2,3,5,6,8,9,12,7
5,9,10,0,1,2,3,4,8,11,12,6,7
5,11,10,0,1,2,3,4,8,9,12,6,7
5,12,10,2,0,1,4,7,9,11,3,8,6
7,12,0,2,9,10,11,3,4,5,8,1,6
8,9,10,0,1,2,3,4,5,11,12,6,7
8,11,10,0,1,2,3,4,5,9,12,6,7
9,11,10,0,1,2,3,4,5,8,12,6,7
9,12,10,4,0,3,5,7,11,1,2,8,6
11,12,10,2,0,7,9,1,3,4,5,8,6
0,1,3,5,10,2,4,8,9,11,12,7,6
0,1,8,3,10,2,4,5,9,11,12,6,7
0,1,9,2,10,3,4,5,8,11,12,7,6
0,1,9,5,10,2,3,4,8,11,12,7,6
0,1,9,8,10,2,3,4,5,11,12,6,7
0,1,11,2,8,4,6,7,9,10,3,5,12
0,1,11,3,4,2,5,6,8,9,10,7,12
0,1,11,5,2,4,7,9,10,3,6,8,12
0,1,11,8,2,4,6,7,9,10,3,5,12
0,2,4,6,5,1,7,9,10,11,3,8,12
0,2,6,7,3,1,4,10,11,8,5,9,12
0,2,7,4,5,1,9,10,11,3,6,8,12
0,2,9,4,6,1,7,8,3,5,10,11,12
0,2,9,7,3,1,4,10,11,5,8,12,6
0,2,11,4,6,1,7,8,3,5,9,10,12
0,2,11,7,3,1,4,10,5,6,8,9,12
0,3,4,5,6,1,7,8,2,9,10,11,12
0,3,5,7,2,1,4,10,11,9,6,8,12
0,3,5,12,6,1,4,7,8,9,10,11,2
0,3,7,4,2,1,10,11,5,6,8,9,12
0,3,8,4,6,1,7,2,5,9,10,11,12
0,3,8,7,2,1,4,10,11,6,9,5,12
0,3,11,4,2,1,7,10,5,6,8,9,12
0,3,11,7,2,1,4,10,5,6,8,9,12
0,3,11,12,4,5,7,9,10,2,8,1,6
0,5,9,4,6,1,7,2,8,3,10,11,12
0,5,9,7,3,1,4,8,10,11,12,2,6
0,5,9,12,6,1,4,7,2,8,3,10,11
0,5,11,4,2,1,7,9,10,3,6,8,12
0,5,11,7,2,1,4,9,10,3,6,8,12
0,5,11,12,2,1,4,7,9,10,3,6,8
0,6,8,4,5,1,7,3,9,10,11,2,12
0,6,8,7,3,1,4,2,5,9,11,10,12
0,8,9,4,6,1,2,7,3,5,10,11,12
0,8,9,7,3,1,4,5,10,11,12,2,6
0,8,11,4,2,1,6,7,9,10,3,5,12
0,8,11,7,2,1,4,6,9,10,3,5,12
0,9,11,4,1,2,3,5,6,8,10,7,12
0,9,11,7,1,2,3,5,6,8,4,10,12
0,9,11,12,4,3,5,7,10,1,8,2,6
1,2,9,10,8,0,4,6,7,11,3,5,12
1,2,11,10,8,0,4,6,7,9,3,5,12
1,3,5,10,9,0,4,7,8,11,12,2,6
1,3,8,10,9,0,4,5,7,11,12,2,6
1,3,11,10,4,0,2,5,6,8,9,12,7
1,5,9,10,8,0,3,4,7,11,2,12,6
1,5,11,10,2,0,4,7,9,3,8,12,6
1,8,9,10,7,0,2,3,5,6,11,4,12
1,8,11,10,2,0,4,6,7,9,3,5,12
1,9,11,10,0,2,3,4,5,8,12,7,6
2,4,6,7
2,4,9,10,8,0,1,6,7,11,3,5,12
2,4,11,10,8,0,1,6,7,9,3,5,12
2,9,11,10,0,1,3,4,5,8,12,6,7
3,4,5,10,9,0,1,7,8,11,12,2,6
3,4,8,10,9,0,1,5,7,11,12,2,6
3,4,11,10,2,0,1,7,5,8,9,12,6
3,5,11,10,0,1,2,4,8,9,12,6,7
3,5,12,10,9,0,1,4,7,8,11,2,6
3,7,12,0,4,5,9,10,11,1,8,2,6
3,8,11,10,0,1,2,4,5,9,12,6,7
3,11,12,10,4,0,5,7,9,1,2,8,6
4,5,7,0,2,1,9,10,11,3,6,8,12
4,5,9,10,8,0,1,3,7,11,2,12,6
4,5,11,10,2,0,1,7,9,3,8,12,6
4,6,7,0,1,2,3,5,8,9,10,11,12
4,6,7,8
4,7,8,0,2,1,6,9,10,11,3,5,12
4,7,9,0,1,2,3,5,6,8,10,11,12
4,7,11,0,1,2,3,5,6,8,9,10,12
4,8,9,10,7,2,3,5,11,12,0,1,6
4,8,11,10,2,0,1,6,7,9,3,5,12
4,9,11,10,1,0,2,3,5,6,8,12,7
5,7,12,0,2,1,4,9,10,11,3,6,8
5,9,11,10,0,1,2,3,4,8,12,6,7
5,9,12,10,8,0,1,3,4,7,11,2,6
5,11,12,10,2,0,1,4,7,9,3,8,6
7,9,12,0,4,3,5,10,11,1,8,2,6
7,11,12,0,2,9,10,3,4,5,8,1,6
8,9,11,10,0,1,2,3,4,5,12,6,7
9,11,12,10,4,0,3,5,7,1,2,8,6
0,2,9,4,7,10,1,3,5,8,11,12,6
0,2,9,11,4,6,1,7,8,3,5,10,12
0,2,9,11,7,3,1,4,10,5,8,12,6
0,2,11,4,7,8,1,6,9,10,3,5,12
0,3,4,5,7,10,1,2,8,9,11,12,6
0,3,5,11,4,6,1,7,8,2,9,10,12
0,3,5,11,7,2,1,4,10,9,6,8,12
0,3,5,11,12,6,1,4,7,8,2,9,10
0,3,5,12,7,10,1,2,4,8,9,11,6
0,3,8,4,7,10,1,2,5,9,11,12,6
0,3,8,11,4,6,1,7,2,5,9,10,12
0,3,8,11,7,2,1,4,10,6,9,5,12
0,3,11,7,4,2,1,10,5,6,8,9,12
0,5,9,4,7,10,1,2,3,8,11,12,6
0,5,9,11,4,6,1,7,2,8,3,10,12
0,5,9,11,7,3,1,4,8,10,12,2,6
0,5,9,11,12,6,1,4,7,2,8,3,10
0,5,9,12,7,10,1,2,3,4,8,11,6
0,8,9,4,7,10,1,2,3,5,11,12,6
0,8,9,11,4,6,1,2,7,3,5,10,12
0,8,9,11,7,3,1,4,5,10,12,2,6
2,4,7,9,11
3,4,5,7,11
3,4,7,8,11
3,5,7,11,12
3,7,11,12,0,4,5,9,10,1,8,2,6
4,5,7,9,11
4,5,7,11,0,2,1,9,10,3,6,8,12
4,7,8,9,11
4,7,8,11,0,2,1,6,9,10,3,5,12
4,7,9,11,0,1,2,3,5,6,8,10,12
5,7,9,11,12
5,7,11,12,0,2,1,4,9,10,3,6,8
7,9,11,12,0,4,3,5,10,1,8,2,6
